timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
108054,2024-08-08 20:29:11,,,,,,,514,505,514,514,,,,,,,,,,,,,,-1,no,no,,
108064,2024-08-08 20:29:11,,,,,,,545,538,543,542,,,,,,,,,,,,,,-1,no,no,,
108064,2024-08-08 20:29:11,,,,,,,545,538,543,542,,,,,,,,,,,,,,-1,no,no,,
108074,2024-08-08 20:29:11,512,542,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
108554,2024-08-08 20:29:11,,,,,,,514,505,514,512,,,,,,,,,,,,,,-1,no,no,,
108554,2024-08-08 20:29:11,,,,,,,514,505,514,512,,,,,,,,,,,,,,-1,no,no,,
108554,2024-08-08 20:29:11,,,,,,,514,505,514,512,,,,,,,,,,,,,,-1,no,no,,
108564,2024-08-08 20:29:11,,,,,,,545,538,543,541,,,,,,,,,,,,,,-1,no,no,,
108564,2024-08-08 20:29:11,,,,,,,545,538,543,541,,,,,,,,,,,,,,-1,no,no,,
108574,2024-08-08 20:29:11,511,542,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
109054,2024-08-08 20:29:12,,,,,,,516,505,514,512,,,,,,,,,,,,,,-1,no,no,,
109054,2024-08-08 20:29:12,,,,,,,516,505,514,512,,,,,,,,,,,,,,-1,no,no,,
109054,2024-08-08 20:29:12,,,,,,,516,505,514,512,,,,,,,,,,,,,,-1,no,no,,
109064,2024-08-08 20:29:12,,,,,,,544,538,543,541,,,,,,,,,,,,,,-1,no,no,,
109064,2024-08-08 20:29:12,,,,,,,544,538,543,541,,,,,,,,,,,,,,-1,no,no,,
109074,2024-08-08 20:29:12,512,542,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
109554,2024-08-08 20:29:12,,,,,,,516,507,514,512,,,,,,,,,,,,,,-1,no,no,,
109554,2024-08-08 20:29:12,,,,,,,516,507,514,512,,,,,,,,,,,,,,-1,no,no,,
109554,2024-08-08 20:29:12,,,,,,,516,507,514,512,,,,,,,,,,,,,,-1,no,no,,
109564,2024-08-08 20:29:12,,,,,,,544,548,543,541,,,,,,,,,,,,,,-1,no,no,,
109564,2024-08-08 20:29:12,,,,,,,544,548,543,541,,,,,,,,,,,,,,-1,no,no,,
109574,2024-08-08 20:29:12,512,544,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
110054,2024-08-08 20:29:13,,,,,,,516,507,516,512,,,,,,,,,,,,,,-1,no,no,,
110054,2024-08-08 20:29:13,,,,,,,516,507,516,512,,,,,,,,,,,,,,-1,no,no,,
110054,2024-08-08 20:29:13,,,,,,,516,507,516,512,,,,,,,,,,,,,,-1,no,no,,
110064,2024-08-08 20:29:13,,,,,,,544,548,543,541,,,,,,,,,,,,,,-1,no,no,,
110064,2024-08-08 20:29:13,,,,,,,544,548,543,541,,,,,,,,,,,,,,-1,no,no,,
110074,2024-08-08 20:29:13,513,544,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
110554,2024-08-08 20:29:13,,,,,,,516,507,516,508,,,,,,,,,,,,,,-1,no,no,,
110554,2024-08-08 20:29:13,,,,,,,516,507,516,508,,,,,,,,,,,,,,-1,no,no,,
110554,2024-08-08 20:29:13,,,,,,,516,507,516,508,,,,,,,,,,,,,,-1,no,no,,
110564,2024-08-08 20:29:13,,,,,,,544,548,543,547,,,,,,,,,,,,,,-1,no,no,,
110564,2024-08-08 20:29:13,,,,,,,544,548,543,547,,,,,,,,,,,,,,-1,no,no,,
110574,2024-08-08 20:29:13,512,546,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
111054,2024-08-08 20:29:14,,,,,,,513,507,516,508,,,,,,,,,,,,,,-1,no,no,,
111054,2024-08-08 20:29:14,,,,,,,513,507,516,508,,,,,,,,,,,,,,-1,no,no,,
111054,2024-08-08 20:29:14,,,,,,,513,507,516,508,,,,,,,,,,,,,,-1,no,no,,
111064,2024-08-08 20:29:14,,,,,,,547,548,543,547,,,,,,,,,,,,,,-1,no,no,,
111064,2024-08-08 20:29:14,,,,,,,547,548,543,547,,,,,,,,,,,,,,-1,no,no,,
111074,2024-08-08 20:29:14,511,546,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
111554,2024-08-08 20:29:14,,,,,,,513,511,516,508,,,,,,,,,,,,,,-1,no,no,,
111554,2024-08-08 20:29:14,,,,,,,513,511,516,508,,,,,,,,,,,,,,-1,no,no,,
111554,2024-08-08 20:29:14,,,,,,,513,511,516,508,,,,,,,,,,,,,,-1,no,no,,
111564,2024-08-08 20:29:14,,,,,,,547,540,543,547,,,,,,,,,,,,,,-1,no,no,,
111564,2024-08-08 20:29:14,,,,,,,547,540,543,547,,,,,,,,,,,,,,-1,no,no,,
111574,2024-08-08 20:29:14,512,544,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
112054,2024-08-08 20:29:15,,,,,,,513,511,504,508,,,,,,,,,,,,,,-1,no,no,,
112054,2024-08-08 20:29:15,,,,,,,513,511,504,508,,,,,,,,,,,,,,-1,no,no,,
112054,2024-08-08 20:29:15,,,,,,,513,511,504,508,,,,,,,,,,,,,,-1,no,no,,
112064,2024-08-08 20:29:15,,,,,,,547,540,543,547,,,,,,,,,,,,,,-1,no,no,,
