timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
749564,2024-08-08 20:39:52,,,,,,,546,551,546,551,,,,,,,,,,,,,,-1,no,no,,
749574,2024-08-08 20:39:53,510,549,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
750054,2024-08-08 20:39:53,,,,,,,504,510,510,516,,,,,,,,,,,,,,-1,no,no,,
750054,2024-08-08 20:39:53,,,,,,,504,510,510,516,,,,,,,,,,,,,,-1,no,no,,
750054,2024-08-08 20:39:53,,,,,,,504,510,510,516,,,,,,,,,,,,,,-1,no,no,,
750064,2024-08-08 20:39:53,,,,,,,546,551,548,551,,,,,,,,,,,,,,-1,no,no,,
750064,2024-08-08 20:39:53,,,,,,,546,551,548,551,,,,,,,,,,,,,,-1,no,no,,
750074,2024-08-08 20:39:53,510,549,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
750554,2024-08-08 20:39:53,,,,,,,504,510,510,512,,,,,,,,,,,,,,-1,no,no,,
750554,2024-08-08 20:39:53,,,,,,,504,510,510,512,,,,,,,,,,,,,,-1,no,no,,
750554,2024-08-08 20:39:53,,,,,,,504,510,510,512,,,,,,,,,,,,,,-1,no,no,,
750564,2024-08-08 20:39:53,,,,,,,546,551,548,545,,,,,,,,,,,,,,-1,no,no,,
750564,2024-08-08 20:39:53,,,,,,,546,551,548,545,,,,,,,,,,,,,,-1,no,no,,
750574,2024-08-08 20:39:53,509,548,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
751054,2024-08-08 20:39:54,,,,,,,512,510,510,512,,,,,,,,,,,,,,-1,no,no,,
751054,2024-08-08 20:39:54,,,,,,,512,510,510,512,,,,,,,,,,,,,,-1,no,no,,
751054,2024-08-08 20:39:54,,,,,,,512,510,510,512,,,,,,,,,,,,,,-1,no,no,,
751064,2024-08-08 20:39:54,,,,,,,548,551,548,545,,,,,,,,,,,,,,-1,no,no,,
751064,2024-08-08 20:39:54,,,,,,,548,551,548,545,,,,,,,,,,,,,,-1,no,no,,
751074,2024-08-08 20:39:54,511,548,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
751554,2024-08-08 20:39:54,,,,,,,512,511,510,512,,,,,,,,,,,,,,-1,no,no,,
751554,2024-08-08 20:39:54,,,,,,,512,511,510,512,,,,,,,,,,,,,,-1,no,no,,
751554,2024-08-08 20:39:54,,,,,,,512,511,510,512,,,,,,,,,,,,,,-1,no,no,,
751564,2024-08-08 20:39:54,,,,,,,548,542,548,545,,,,,,,,,,,,,,-1,no,no,,
751564,2024-08-08 20:39:54,,,,,,,548,542,548,545,,,,,,,,,,,,,,-1,no,no,,
751574,2024-08-08 20:39:54,511,546,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
752054,2024-08-08 20:39:55,,,,,,,512,511,507,512,,,,,,,,,,,,,,-1,no,no,,
752054,2024-08-08 20:39:55,,,,,,,512,511,507,512,,,,,,,,,,,,,,-1,no,no,,
752054,2024-08-08 20:39:55,,,,,,,512,511,507,512,,,,,,,,,,,,,,-1,no,no,,
752064,2024-08-08 20:39:55,,,,,,,548,542,544,545,,,,,,,,,,,,,,-1,no,no,,
752064,2024-08-08 20:39:55,,,,,,,548,542,544,545,,,,,,,,,,,,,,-1,no,no,,
752074,2024-08-08 20:39:55,511,545,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
752554,2024-08-08 20:39:55,,,,,,,512,511,507,516,,,,,,,,,,,,,,-1,no,no,,
752554,2024-08-08 20:39:55,,,,,,,512,511,507,516,,,,,,,,,,,,,,-1,no,no,,
752554,2024-08-08 20:39:55,,,,,,,512,511,507,516,,,,,,,,,,,,,,-1,no,no,,
752564,2024-08-08 20:39:55,,,,,,,548,542,544,552,,,,,,,,,,,,,,-1,no,no,,
752564,2024-08-08 20:39:55,,,,,,,548,542,544,552,,,,,,,,,,,,,,-1,no,no,,
752574,2024-08-08 20:39:55,512,547,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
753054,2024-08-08 20:39:56,,,,,,,510,511,507,516,,,,,,,,,,,,,,-1,no,no,,
753054,2024-08-08 20:39:56,,,,,,,510,511,507,516,,,,,,,,,,,,,,-1,no,no,,
753054,2024-08-08 20:39:56,,,,,,,510,511,507,516,,,,,,,,,,,,,,-1,no,no,,
753064,2024-08-08 20:39:56,,,,,,,547,542,544,552,,,,,,,,,,,,,,-1,no,no,,
753064,2024-08-08 20:39:56,,,,,,,547,542,544,552,,,,,,,,,,,,,,-1,no,no,,
753074,2024-08-08 20:39:56,511,546,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
753554,2024-08-08 20:39:56,,,,,,,510,507,507,516,,,,,,,,,,,,,,-1,no,no,,
753554,2024-08-08 20:39:56,,,,,,,510,507,507,516,,,,,,,,,,,,,,-1,no,no,,
753554,2024-08-08 20:39:56,,,,,,,510,507,507,516,,,,,,,,,,,,,,-1,no,no,,
753564,2024-08-08 20:39:56,,,,,,,547,541,544,552,,,,,,,,,,,,,,-1,no,no,,
753564,2024-08-08 20:39:56,,,,,,,547,541,544,552,,,,,,,,,,,,,,-1,no,no,,
753574,2024-08-08 20:39:56,510,546,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
