timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
324564,2024-08-08 20:32:47,,,,,,,544,537,542,541,,,,,,,,,,,,,,-1,no,no,,
324574,2024-08-08 20:32:47,513,541,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
325054,2024-08-08 20:32:48,,,,,,,515,512,516,511,,,,,,,,,,,,,,-1,no,no,,
325054,2024-08-08 20:32:48,,,,,,,515,512,516,511,,,,,,,,,,,,,,-1,no,no,,
325054,2024-08-08 20:32:48,,,,,,,515,512,516,511,,,,,,,,,,,,,,-1,no,no,,
325064,2024-08-08 20:32:48,,,,,,,544,537,542,541,,,,,,,,,,,,,,-1,no,no,,
325064,2024-08-08 20:32:48,,,,,,,544,537,542,541,,,,,,,,,,,,,,-1,no,no,,
325074,2024-08-08 20:32:48,514,541,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
325554,2024-08-08 20:32:48,,,,,,,515,505,516,511,,,,,,,,,,,,,,-1,no,no,,
325554,2024-08-08 20:32:48,,,,,,,515,505,516,511,,,,,,,,,,,,,,-1,no,no,,
325554,2024-08-08 20:32:48,,,,,,,515,505,516,511,,,,,,,,,,,,,,-1,no,no,,
325564,2024-08-08 20:32:48,,,,,,,544,540,542,541,,,,,,,,,,,,,,-1,no,no,,
325564,2024-08-08 20:32:48,,,,,,,544,540,542,541,,,,,,,,,,,,,,-1,no,no,,
325574,2024-08-08 20:32:48,512,542,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
326054,2024-08-08 20:32:49,,,,,,,515,505,512,511,,,,,,,,,,,,,,-1,no,no,,
326054,2024-08-08 20:32:49,,,,,,,515,505,512,511,,,,,,,,,,,,,,-1,no,no,,
326054,2024-08-08 20:32:49,,,,,,,515,505,512,511,,,,,,,,,,,,,,-1,no,no,,
326064,2024-08-08 20:32:49,,,,,,,544,540,539,541,,,,,,,,,,,,,,-1,no,no,,
326064,2024-08-08 20:32:49,,,,,,,544,540,539,541,,,,,,,,,,,,,,-1,no,no,,
326074,2024-08-08 20:32:49,511,541,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
326554,2024-08-08 20:32:49,,,,,,,515,505,512,516,,,,,,,,,,,,,,-1,no,no,,
326554,2024-08-08 20:32:49,,,,,,,515,505,512,516,,,,,,,,,,,,,,-1,no,no,,
326554,2024-08-08 20:32:49,,,,,,,515,505,512,516,,,,,,,,,,,,,,-1,no,no,,
326564,2024-08-08 20:32:49,,,,,,,544,540,539,540,,,,,,,,,,,,,,-1,no,no,,
326564,2024-08-08 20:32:49,,,,,,,544,540,539,540,,,,,,,,,,,,,,-1,no,no,,
326574,2024-08-08 20:32:49,512,541,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
327054,2024-08-08 20:32:50,,,,,,,503,505,512,516,,,,,,,,,,,,,,-1,no,no,,
327054,2024-08-08 20:32:50,,,,,,,503,505,512,516,,,,,,,,,,,,,,-1,no,no,,
327054,2024-08-08 20:32:50,,,,,,,503,505,512,516,,,,,,,,,,,,,,-1,no,no,,
327064,2024-08-08 20:32:50,,,,,,,544,540,539,540,,,,,,,,,,,,,,-1,no,no,,
327064,2024-08-08 20:32:50,,,,,,,544,540,539,540,,,,,,,,,,,,,,-1,no,no,,
327074,2024-08-08 20:32:50,509,541,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
327554,2024-08-08 20:32:50,,,,,,,503,511,512,516,,,,,,,,,,,,,,-1,no,no,,
327554,2024-08-08 20:32:50,,,,,,,503,511,512,516,,,,,,,,,,,,,,-1,no,no,,
327554,2024-08-08 20:32:50,,,,,,,503,511,512,516,,,,,,,,,,,,,,-1,no,no,,
327564,2024-08-08 20:32:50,,,,,,,544,540,539,540,,,,,,,,,,,,,,-1,no,no,,
327564,2024-08-08 20:32:50,,,,,,,544,540,539,540,,,,,,,,,,,,,,-1,no,no,,
327574,2024-08-08 20:32:50,511,541,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
328054,2024-08-08 20:32:51,,,,,,,503,511,513,516,,,,,,,,,,,,,,-1,no,no,,
328054,2024-08-08 20:32:51,,,,,,,503,511,513,516,,,,,,,,,,,,,,-1,no,no,,
328054,2024-08-08 20:32:51,,,,,,,503,511,513,516,,,,,,,,,,,,,,-1,no,no,,
328064,2024-08-08 20:32:51,,,,,,,544,540,543,540,,,,,,,,,,,,,,-1,no,no,,
328064,2024-08-08 20:32:51,,,,,,,544,540,543,540,,,,,,,,,,,,,,-1,no,no,,
328074,2024-08-08 20:32:51,511,542,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
328554,2024-08-08 20:32:51,,,,,,,503,511,513,506,,,,,,,,,,,,,,-1,no,no,,
328554,2024-08-08 20:32:51,,,,,,,503,511,513,506,,,,,,,,,,,,,,-1,no,no,,
328554,2024-08-08 20:32:51,,,,,,,503,511,513,506,,,,,,,,,,,,,,-1,no,no,,
328564,2024-08-08 20:32:51,,,,,,,544,540,543,541,,,,,,,,,,,,,,-1,no,no,,
328564,2024-08-08 20:32:51,,,,,,,544,540,543,541,,,,,,,,,,,,,,-1,no,no,,
328574,2024-08-08 20:32:51,508,542,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
