timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
1613054,2024-08-08 20:54:16,,,,,,,601,600,603,602,,,,,,,,,,,,,,-1,no,no,,
1613054,2024-08-08 20:54:16,,,,,,,601,600,603,602,,,,,,,,,,,,,,-1,no,no,,
1613054,2024-08-08 20:54:16,,,,,,,601,600,603,602,,,,,,,,,,,,,,-1,no,no,,
1613064,2024-08-08 20:54:16,,,,,,,643,642,639,635,,,,,,,,,,,,,,-1,no,no,,
1613064,2024-08-08 20:54:16,,,,,,,643,642,639,635,,,,,,,,,,,,,,-1,no,no,,
1613074,2024-08-08 20:54:16,602,640,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1613554,2024-08-08 20:54:16,,,,,,,601,601,603,602,,,,,,,,,,,,,,-1,no,no,,
1613554,2024-08-08 20:54:16,,,,,,,601,601,603,602,,,,,,,,,,,,,,-1,no,no,,
1613554,2024-08-08 20:54:16,,,,,,,601,601,603,602,,,,,,,,,,,,,,-1,no,no,,
1613564,2024-08-08 20:54:16,,,,,,,643,641,639,635,,,,,,,,,,,,,,-1,no,no,,
1613564,2024-08-08 20:54:16,,,,,,,643,641,639,635,,,,,,,,,,,,,,-1,no,no,,
1613574,2024-08-08 20:54:16,602,640,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1614054,2024-08-08 20:54:17,,,,,,,601,601,597,602,,,,,,,,,,,,,,-1,no,no,,
1614054,2024-08-08 20:54:17,,,,,,,601,601,597,602,,,,,,,,,,,,,,-1,no,no,,
1614054,2024-08-08 20:54:17,,,,,,,601,601,597,602,,,,,,,,,,,,,,-1,no,no,,
1614064,2024-08-08 20:54:17,,,,,,,643,641,633,635,,,,,,,,,,,,,,-1,no,no,,
1614064,2024-08-08 20:54:17,,,,,,,643,641,633,635,,,,,,,,,,,,,,-1,no,no,,
1614074,2024-08-08 20:54:17,600,638,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1614554,2024-08-08 20:54:17,,,,,,,601,601,597,609,,,,,,,,,,,,,,-1,no,no,,
1614554,2024-08-08 20:54:17,,,,,,,601,601,597,609,,,,,,,,,,,,,,-1,no,no,,
1614554,2024-08-08 20:54:17,,,,,,,601,601,597,609,,,,,,,,,,,,,,-1,no,no,,
1614564,2024-08-08 20:54:17,,,,,,,643,641,633,638,,,,,,,,,,,,,,-1,no,no,,
1614564,2024-08-08 20:54:17,,,,,,,643,641,633,638,,,,,,,,,,,,,,-1,no,no,,
1614574,2024-08-08 20:54:17,602,639,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1615054,2024-08-08 20:54:18,,,,,,,603,601,597,609,,,,,,,,,,,,,,-1,no,no,,
1615054,2024-08-08 20:54:18,,,,,,,603,601,597,609,,,,,,,,,,,,,,-1,no,no,,
1615054,2024-08-08 20:54:18,,,,,,,603,601,597,609,,,,,,,,,,,,,,-1,no,no,,
1615064,2024-08-08 20:54:18,,,,,,,633,641,633,638,,,,,,,,,,,,,,-1,no,no,,
1615064,2024-08-08 20:54:18,,,,,,,633,641,633,638,,,,,,,,,,,,,,-1,no,no,,
1615074,2024-08-08 20:54:18,603,636,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1615554,2024-08-08 20:54:18,,,,,,,603,598,597,609,,,,,,,,,,,,,,-1,no,no,,
1615554,2024-08-08 20:54:18,,,,,,,603,598,597,609,,,,,,,,,,,,,,-1,no,no,,
1615554,2024-08-08 20:54:18,,,,,,,603,598,597,609,,,,,,,,,,,,,,-1,no,no,,
1615564,2024-08-08 20:54:18,,,,,,,633,639,633,638,,,,,,,,,,,,,,-1,no,no,,
1615564,2024-08-08 20:54:18,,,,,,,633,639,633,638,,,,,,,,,,,,,,-1,no,no,,
1615574,2024-08-08 20:54:18,602,636,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1616054,2024-08-08 20:54:19,,,,,,,603,598,602,609,,,,,,,,,,,,,,-1,no,no,,
1616054,2024-08-08 20:54:19,,,,,,,603,598,602,609,,,,,,,,,,,,,,-1,no,no,,
1616054,2024-08-08 20:54:19,,,,,,,603,598,602,609,,,,,,,,,,,,,,-1,no,no,,
1616064,2024-08-08 20:54:19,,,,,,,633,639,642,638,,,,,,,,,,,,,,-1,no,no,,
1616064,2024-08-08 20:54:19,,,,,,,633,639,642,638,,,,,,,,,,,,,,-1,no,no,,
1616074,2024-08-08 20:54:19,603,638,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1616554,2024-08-08 20:54:19,,,,,,,603,598,602,599,,,,,,,,,,,,,,-1,no,no,,
1616554,2024-08-08 20:54:19,,,,,,,603,598,602,599,,,,,,,,,,,,,,-1,no,no,,
1616554,2024-08-08 20:54:19,,,,,,,603,598,602,599,,,,,,,,,,,,,,-1,no,no,,
1616564,2024-08-08 20:54:19,,,,,,,633,639,642,637,,,,,,,,,,,,,,-1,no,no,,
1616564,2024-08-08 20:54:19,,,,,,,633,639,642,637,,,,,,,,,,,,,,-1,no,no,,
1616574,2024-08-08 20:54:19,601,638,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1617054,2024-08-08 20:54:20,,,,,,,591,598,602,599,,,,,,,,,,,,,,-1,no,no,,
1617054,2024-08-08 20:54:20,,,,,,,591,598,602,599,,,,,,,,,,,,,,-1,no,no,,
