timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
1721064,2024-08-08 20:56:04,,,,,,,636,633,637,633,,,,,,,,,,,,,,-1,no,no,,
1721074,2024-08-08 20:56:04,604,635,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1721554,2024-08-08 20:56:04,,,,,,,603,603,605,603,,,,,,,,,,,,,,-1,no,no,,
1721554,2024-08-08 20:56:04,,,,,,,603,603,605,603,,,,,,,,,,,,,,-1,no,no,,
1721554,2024-08-08 20:56:04,,,,,,,603,603,605,603,,,,,,,,,,,,,,-1,no,no,,
1721564,2024-08-08 20:56:04,,,,,,,636,632,637,633,,,,,,,,,,,,,,-1,no,no,,
1721564,2024-08-08 20:56:04,,,,,,,636,632,637,633,,,,,,,,,,,,,,-1,no,no,,
1721574,2024-08-08 20:56:04,604,635,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1722054,2024-08-08 20:56:05,,,,,,,603,603,596,603,,,,,,,,,,,,,,-1,no,no,,
1722054,2024-08-08 20:56:05,,,,,,,603,603,596,603,,,,,,,,,,,,,,-1,no,no,,
1722054,2024-08-08 20:56:05,,,,,,,603,603,596,603,,,,,,,,,,,,,,-1,no,no,,
1722064,2024-08-08 20:56:05,,,,,,,636,632,640,633,,,,,,,,,,,,,,-1,no,no,,
1722064,2024-08-08 20:56:05,,,,,,,636,632,640,633,,,,,,,,,,,,,,-1,no,no,,
1722074,2024-08-08 20:56:05,601,635,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1722554,2024-08-08 20:56:05,,,,,,,603,603,596,598,,,,,,,,,,,,,,-1,no,no,,
1722554,2024-08-08 20:56:05,,,,,,,603,603,596,598,,,,,,,,,,,,,,-1,no,no,,
1722554,2024-08-08 20:56:05,,,,,,,603,603,596,598,,,,,,,,,,,,,,-1,no,no,,
1722564,2024-08-08 20:56:05,,,,,,,636,632,640,636,,,,,,,,,,,,,,-1,no,no,,
1722564,2024-08-08 20:56:05,,,,,,,636,632,640,636,,,,,,,,,,,,,,-1,no,no,,
1722574,2024-08-08 20:56:05,600,636,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1723054,2024-08-08 20:56:06,,,,,,,606,603,596,598,,,,,,,,,,,,,,-1,no,no,,
1723054,2024-08-08 20:56:06,,,,,,,606,603,596,598,,,,,,,,,,,,,,-1,no,no,,
1723054,2024-08-08 20:56:06,,,,,,,606,603,596,598,,,,,,,,,,,,,,-1,no,no,,
1723064,2024-08-08 20:56:06,,,,,,,636,632,640,636,,,,,,,,,,,,,,-1,no,no,,
1723064,2024-08-08 20:56:06,,,,,,,636,632,640,636,,,,,,,,,,,,,,-1,no,no,,
1723074,2024-08-08 20:56:06,601,636,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1723554,2024-08-08 20:56:06,,,,,,,606,597,596,598,,,,,,,,,,,,,,-1,no,no,,
1723554,2024-08-08 20:56:06,,,,,,,606,597,596,598,,,,,,,,,,,,,,-1,no,no,,
1723554,2024-08-08 20:56:06,,,,,,,606,597,596,598,,,,,,,,,,,,,,-1,no,no,,
1723564,2024-08-08 20:56:06,,,,,,,636,634,640,636,,,,,,,,,,,,,,-1,no,no,,
1723564,2024-08-08 20:56:06,,,,,,,636,634,640,636,,,,,,,,,,,,,,-1,no,no,,
1723574,2024-08-08 20:56:06,599,637,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1724054,2024-08-08 20:56:07,,,,,,,606,597,594,598,,,,,,,,,,,,,,-1,no,no,,
1724054,2024-08-08 20:56:07,,,,,,,606,597,594,598,,,,,,,,,,,,,,-1,no,no,,
1724054,2024-08-08 20:56:07,,,,,,,606,597,594,598,,,,,,,,,,,,,,-1,no,no,,
1724064,2024-08-08 20:56:07,,,,,,,636,634,634,636,,,,,,,,,,,,,,-1,no,no,,
1724064,2024-08-08 20:56:07,,,,,,,636,634,634,636,,,,,,,,,,,,,,-1,no,no,,
1724074,2024-08-08 20:56:07,599,635,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1724554,2024-08-08 20:56:07,,,,,,,606,597,594,604,,,,,,,,,,,,,,-1,no,no,,
1724554,2024-08-08 20:56:07,,,,,,,606,597,594,604,,,,,,,,,,,,,,-1,no,no,,
1724554,2024-08-08 20:56:07,,,,,,,606,597,594,604,,,,,,,,,,,,,,-1,no,no,,
1724564,2024-08-08 20:56:07,,,,,,,636,634,634,638,,,,,,,,,,,,,,-1,no,no,,
1724564,2024-08-08 20:56:07,,,,,,,636,634,634,638,,,,,,,,,,,,,,-1,no,no,,
1724574,2024-08-08 20:56:07,600,636,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1725054,2024-08-08 20:56:08,,,,,,,596,597,594,604,,,,,,,,,,,,,,-1,no,no,,
1725054,2024-08-08 20:56:08,,,,,,,596,597,594,604,,,,,,,,,,,,,,-1,no,no,,
1725054,2024-08-08 20:56:08,,,,,,,596,597,594,604,,,,,,,,,,,,,,-1,no,no,,
1725064,2024-08-08 20:56:08,,,,,,,644,634,634,638,,,,,,,,,,,,,,-1,no,no,,
1725064,2024-08-08 20:56:08,,,,,,,644,634,634,638,,,,,,,,,,,,,,-1,no,no,,
1725074,2024-08-08 20:56:08,598,638,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
