timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
1833564,2024-08-08 20:57:56,,,,,,,639,641,635,635,,,,,,,,,,,,,,-1,no,no,,
1833574,2024-08-08 20:57:56,597,638,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1834054,2024-08-08 20:57:57,,,,,,,594,591,596,602,,,,,,,,,,,,,,-1,no,no,,
1834054,2024-08-08 20:57:57,,,,,,,594,591,596,602,,,,,,,,,,,,,,-1,no,no,,
1834054,2024-08-08 20:57:57,,,,,,,594,591,596,602,,,,,,,,,,,,,,-1,no,no,,
1834064,2024-08-08 20:57:57,,,,,,,639,641,638,635,,,,,,,,,,,,,,-1,no,no,,
1834064,2024-08-08 20:57:57,,,,,,,639,641,638,635,,,,,,,,,,,,,,-1,no,no,,
1834074,2024-08-08 20:57:57,596,638,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1834554,2024-08-08 20:57:57,,,,,,,594,591,596,604,,,,,,,,,,,,,,-1,no,no,,
1834554,2024-08-08 20:57:57,,,,,,,594,591,596,604,,,,,,,,,,,,,,-1,no,no,,
1834554,2024-08-08 20:57:57,,,,,,,594,591,596,604,,,,,,,,,,,,,,-1,no,no,,
1834564,2024-08-08 20:57:57,,,,,,,639,641,638,637,,,,,,,,,,,,,,-1,no,no,,
1834564,2024-08-08 20:57:57,,,,,,,639,641,638,637,,,,,,,,,,,,,,-1,no,no,,
1834574,2024-08-08 20:57:57,596,639,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1835054,2024-08-08 20:57:58,,,,,,,605,591,596,604,,,,,,,,,,,,,,-1,no,no,,
1835054,2024-08-08 20:57:58,,,,,,,605,591,596,604,,,,,,,,,,,,,,-1,no,no,,
1835054,2024-08-08 20:57:58,,,,,,,605,591,596,604,,,,,,,,,,,,,,-1,no,no,,
1835064,2024-08-08 20:57:58,,,,,,,637,641,638,637,,,,,,,,,,,,,,-1,no,no,,
1835064,2024-08-08 20:57:58,,,,,,,637,641,638,637,,,,,,,,,,,,,,-1,no,no,,
1835074,2024-08-08 20:57:58,599,638,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1835554,2024-08-08 20:57:58,,,,,,,605,601,596,604,,,,,,,,,,,,,,-1,no,no,,
1835554,2024-08-08 20:57:58,,,,,,,605,601,596,604,,,,,,,,,,,,,,-1,no,no,,
1835554,2024-08-08 20:57:58,,,,,,,605,601,596,604,,,,,,,,,,,,,,-1,no,no,,
1835564,2024-08-08 20:57:58,,,,,,,637,629,638,637,,,,,,,,,,,,,,-1,no,no,,
1835564,2024-08-08 20:57:58,,,,,,,637,629,638,637,,,,,,,,,,,,,,-1,no,no,,
1835574,2024-08-08 20:57:58,602,635,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1836054,2024-08-08 20:57:59,,,,,,,605,601,602,604,,,,,,,,,,,,,,-1,no,no,,
1836054,2024-08-08 20:57:59,,,,,,,605,601,602,604,,,,,,,,,,,,,,-1,no,no,,
1836054,2024-08-08 20:57:59,,,,,,,605,601,602,604,,,,,,,,,,,,,,-1,no,no,,
1836064,2024-08-08 20:57:59,,,,,,,637,629,645,637,,,,,,,,,,,,,,-1,no,no,,
1836064,2024-08-08 20:57:59,,,,,,,637,629,645,637,,,,,,,,,,,,,,-1,no,no,,
1836074,2024-08-08 20:57:59,603,637,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1836554,2024-08-08 20:57:59,,,,,,,605,601,602,601,,,,,,,,,,,,,,-1,no,no,,
1836554,2024-08-08 20:57:59,,,,,,,605,601,602,601,,,,,,,,,,,,,,-1,no,no,,
