timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
1988054,2024-08-08 21:00:31,,,,,,,596,592,602,595,,,,,,,,,,,,,,-1,no,no,,
1988054,2024-08-08 21:00:31,,,,,,,596,592,602,595,,,,,,,,,,,,,,-1,no,no,,
1988054,2024-08-08 21:00:31,,,,,,,596,592,602,595,,,,,,,,,,,,,,-1,no,no,,
1988064,2024-08-08 21:00:31,,,,,,,635,635,638,645,,,,,,,,,,,,,,-1,no,no,,
1988064,2024-08-08 21:00:31,,,,,,,635,635,638,645,,,,,,,,,,,,,,-1,no,no,,
1988074,2024-08-08 21:00:31,596,638,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1988554,2024-08-08 21:00:31,,,,,,,596,592,602,604,,,,,,,,,,,,,,-1,no,no,,
1988554,2024-08-08 21:00:31,,,,,,,596,592,602,604,,,,,,,,,,,,,,-1,no,no,,
1988554,2024-08-08 21:00:31,,,,,,,596,592,602,604,,,,,,,,,,,,,,-1,no,no,,
1988564,2024-08-08 21:00:31,,,,,,,635,635,638,635,,,,,,,,,,,,,,-1,no,no,,
1988564,2024-08-08 21:00:31,,,,,,,635,635,638,635,,,,,,,,,,,,,,-1,no,no,,
1988574,2024-08-08 21:00:31,599,636,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1989054,2024-08-08 21:00:32,,,,,,,601,592,602,604,,,,,,,,,,,,,,-1,no,no,,
1989054,2024-08-08 21:00:32,,,,,,,601,592,602,604,,,,,,,,,,,,,,-1,no,no,,
1989054,2024-08-08 21:00:32,,,,,,,601,592,602,604,,,,,,,,,,,,,,-1,no,no,,
1989064,2024-08-08 21:00:32,,,,,,,637,635,638,635,,,,,,,,,,,,,,-1,no,no,,
1989064,2024-08-08 21:00:32,,,,,,,637,635,638,635,,,,,,,,,,,,,,-1,no,no,,
1989074,2024-08-08 21:00:32,600,636,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1989554,2024-08-08 21:00:32,,,,,,,601,596,602,604,,,,,,,,,,,,,,-1,no,no,,
1989554,2024-08-08 21:00:32,,,,,,,601,596,602,604,,,,,,,,,,,,,,-1,no,no,,
1989554,2024-08-08 21:00:32,,,,,,,601,596,602,604,,,,,,,,,,,,,,-1,no,no,,
1989564,2024-08-08 21:00:32,601,636,,,,,637,634,638,635,,,,,,,,,,,,,,-1,no,no,,
1989564,2024-08-08 21:00:32,601,636,,,,,637,634,638,635,,,,,,,,,,,,,,-1,no,no,,
1989564,2024-08-08 21:00:32,601,636,,,,,637,634,638,635,,,,,,,,,,,,,,-1,no,no,,
1990054,2024-08-08 21:00:33,,,,,,,601,596,605,604,,,,,,,,,,,,,,-1,no,no,,
1990054,2024-08-08 21:00:33,,,,,,,601,596,605,604,,,,,,,,,,,,,,-1,no,no,,
1990054,2024-08-08 21:00:33,,,,,,,601,596,605,604,,,,,,,,,,,,,,-1,no,no,,
1990064,2024-08-08 21:00:33,,,,,,,637,634,640,635,,,,,,,,,,,,,,-1,no,no,,
1990064,2024-08-08 21:00:33,,,,,,,637,634,640,635,,,,,,,,,,,,,,-1,no,no,,
1990074,2024-08-08 21:00:33,602,637,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1990554,2024-08-08 21:00:33,,,,,,,601,596,605,600,,,,,,,,,,,,,,-1,no,no,,
1990554,2024-08-08 21:00:33,,,,,,,601,596,605,600,,,,,,,,,,,,,,-1,no,no,,
1990554,2024-08-08 21:00:33,,,,,,,601,596,605,600,,,,,,,,,,,,,,-1,no,no,,
1990564,2024-08-08 21:00:33,,,,,,,637,634,640,630,,,,,,,,,,,,,,-1,no,no,,
1990564,2024-08-08 21:00:33,,,,,,,637,634,640,630,,,,,,,,,,,,,,-1,no,no,,
1990574,2024-08-08 21:00:33,601,635,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1991054,2024-08-08 21:00:34,,,,,,,598,596,605,600,,,,,,,,,,,,,,-1,no,no,,
1991054,2024-08-08 21:00:34,,,,,,,598,596,605,600,,,,,,,,,,,,,,-1,no,no,,
1991054,2024-08-08 21:00:34,,,,,,,598,596,605,600,,,,,,,,,,,,,,-1,no,no,,
1991064,2024-08-08 21:00:34,,,,,,,637,634,640,630,,,,,,,,,,,,,,-1,no,no,,
1991064,2024-08-08 21:00:34,,,,,,,637,634,640,630,,,,,,,,,,,,,,-1,no,no,,
1991074,2024-08-08 21:00:34,600,635,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
1991554,2024-08-08 21:00:34,,,,,,,598,602,605,600,,,,,,,,,,,,,,-1,no,no,,
1991554,2024-08-08 21:00:34,,,,,,,598,602,605,600,,,,,,,,,,,,,,-1,no,no,,
1991554,2024-08-08 21:00:34,,,,,,,598,602,605,600,,,,,,,,,,,,,,-1,no,no,,
1991564,2024-08-08 21:00:34,601,635,,,,,637,633,640,630,,,,,,,,,,,,,,-1,no,no,,
1991564,2024-08-08 21:00:34,601,635,,,,,637,633,640,630,,,,,,,,,,,,,,-1,no,no,,
1991564,2024-08-08 21:00:34,601,635,,,,,637,633,640,630,,,,,,,,,,,,,,-1,no,no,,
1992054,2024-08-08 21:00:35,,,,,,,598,602,598,600,,,,,,,,,,,,,,-1,no,no,,
1992054,2024-08-08 21:00:35,,,,,,,598,602,598,600,,,,,,,,,,,,,,-1,no,no,,
