timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
4605539,2024-08-19 11:09:06,,,62.0,75.0,134.0,169.0,,,,,,,,,,,,,,,,,,-1,no,no,,,,
4605539,2024-08-19 11:09:06,,,62.0,75.0,134.0,169.0,,,,,,,,,,,,,,,,,,-1,no,no,,,,
4605599,2024-08-19 11:09:06,,,,,,,,,,,,,,,,,,,,,167.0,,,-1,no,no,,,,
4605619,2024-08-19 11:09:06,,,59.0,73.0,130.0,169.0,,,,,,,,,,,,,,,,,,-1,no,no,,,,
4605619,2024-08-19 11:09:06,,,59.0,73.0,130.0,169.0,,,,,,,,,,,,,,,,,,-1,no,no,,,,
4605699,2024-08-19 11:09:06,,,59.0,74.0,129.0,170.0,,,,,,,,,,,,,,,167.0,,,-1,no,no,,,,
4605699,2024-08-19 11:09:06,,,59.0,74.0,129.0,170.0,,,,,,,,,,,,,,,167.0,,,-1,no,no,,,,
4605699,2024-08-19 11:09:06,,,59.0,74.0,129.0,170.0,,,,,,,,,,,,,,,167.0,,,-1,no,no,,,,
4605779,2024-08-19 11:09:06,,,62.0,80.0,128.0,168.0,,,,,,,,,,,,,,,,,,-1,no,no,,,,
4605779,2024-08-19 11:09:06,,,62.0,80.0,128.0,168.0,,,,,,,,,,,,,,,,,,-1,no,no,,,,
4605799,2024-08-19 11:09:06,,,,,,,330.0,380.0,380.0,360.0,,,,,,,,,,,,,,-1,no,no,,,,
4605799,2024-08-19 11:09:06,,,,,,,330.0,380.0,380.0,360.0,,,,,,,,,,,,,,-1,no,no,,,,
4605809,2024-08-19 11:09:06,,,,,,,578.0,533.0,518.0,524.0,,,,,,,,,,,,,,-1,no,no,,,,
4605809,2024-08-19 11:09:06,,,,,,,578.0,533.0,518.0,524.0,,,,,,,,,,,,,,-1,no,no,,,,
4605809,2024-08-19 11:09:06,,,,,,,578.0,533.0,518.0,524.0,,,,,,,,,,,,,,-1,no,no,,,,
4605819,2024-08-19 11:09:06,363.0,538.0,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,,72.5,Thresholds changed from nan to 72.5 at 4605819 local time.
4605829,2024-08-19 11:09:15,,,,,,,,,,,,,,,,,,,,,195.0,,,2,no,no,,,72.5,
4605869,2024-08-19 11:09:15,,,63.0,80.0,140.0,173.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4605869,2024-08-19 11:09:15,,,63.0,80.0,140.0,173.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4605899,2024-08-19 11:09:15,,,,,,,,,,,,,,,,,,,,,195.0,,,2,no,no,,,72.5,
4606299,2024-08-19 11:09:15,,,,,,,330.0,327.0,380.0,360.0,,,,,,,,,,,,,,2,no,no,,,72.5,
4606299,2024-08-19 11:09:15,,,,,,,330.0,327.0,380.0,360.0,,,,,,,,,,,,,,2,no,no,,,72.5,
4606309,2024-08-19 11:09:15,,,,,,,578.0,567.0,518.0,524.0,,,,,,,,,,,,,,2,no,no,,,72.5,
4606309,2024-08-19 11:09:15,,,,,,,578.0,567.0,518.0,524.0,,,,,,,,,,,,,,2,no,no,,,72.5,
4606309,2024-08-19 11:09:15,,,,,,,578.0,567.0,518.0,524.0,,,,,,,,,,,,,,2,no,no,,,72.5,
4606319,2024-08-19 11:09:15,349.0,547.0,,,,,,,,,,,,,,,,,,,,0.0,,2,no,no,,,72.5,
4606349,2024-08-19 11:09:16,,,69.0,77.0,141.0,170.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4606349,2024-08-19 11:09:16,,,69.0,77.0,141.0,170.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4606399,2024-08-19 11:09:16,,,,,,,,,,,,,,,,,,,,,218.0,,,2,no,no,,,72.5,
4606419,2024-08-19 11:09:16,,,71.0,72.0,141.0,168.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4606419,2024-08-19 11:09:16,,,71.0,72.0,141.0,168.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4606499,2024-08-19 11:09:16,,,73.0,73.0,144.0,167.0,,,,,,,,,,,,,,,218.0,,,2,no,no,,,72.5,
4606499,2024-08-19 11:09:16,,,73.0,73.0,144.0,167.0,,,,,,,,,,,,,,,218.0,,,2,no,no,,,72.5,
4606499,2024-08-19 11:09:16,,,73.0,73.0,144.0,167.0,,,,,,,,,,,,,,,218.0,,,2,no,no,,,72.5,
4606579,2024-08-19 11:09:16,,,75.0,68.0,148.0,170.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4606579,2024-08-19 11:09:16,,,75.0,68.0,148.0,170.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4606599,2024-08-19 11:09:16,,,,,,,,,,,,,,,,,,,,,218.0,,,2,no,no,,,72.5,
4606659,2024-08-19 11:09:16,,,78.0,71.0,150.0,173.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4606659,2024-08-19 11:09:16,,,78.0,71.0,150.0,173.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
4606699,2024-08-19 11:09:16,,,,,,,,,,,,,,,,,,,,,218.0,,,2,no,no,,,72.5,
4606739,2024-08-19 11:09:16,,,78.0,72.0,151.0,173.0,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,
