timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
2529708,2024-08-28 16:41:16,,,92,81,166,184,,,,,113,122,147,122,129,145,117,159,144,159,,,,2,no,,,,
2529768,2024-08-28 16:41:16,,,,,,,,,,,,,,,,,,,,,131,,,2,no,,,,
2529788,2024-08-28 16:41:16,,,93,83,168,185,,,,,114,123,149,123,130,147,118,160,146,161,,,,2,no,,,,
2529788,2024-08-28 16:41:16,,,93,83,168,185,,,,,114,123,149,123,130,147,118,160,146,161,,,,2,no,,,,
2529868,2024-08-28 16:41:16,,,94,83,168,186,,,,,114,123,149,122,131,147,117,160,146,160,131,,,2,no,,,,
2529868,2024-08-28 16:41:16,,,94,83,168,186,,,,,114,123,149,122,131,147,117,160,146,160,131,,,2,no,,,,
2529868,2024-08-28 16:41:16,,,94,83,168,186,,,,,114,123,149,122,131,147,117,160,146,160,131,,,2,no,,,,
2529948,2024-08-28 16:41:16,,,92,84,168,186,,,,,112,123,149,123,129,147,116,161,144,162,,,,2,no,,,,
2529948,2024-08-28 16:41:16,,,92,84,168,186,,,,,112,123,149,123,129,147,116,161,144,162,,,,2,no,,,,
2529968,2024-08-28 16:41:16,,,,,,,,,,,,,,,,,,,,,131,,,2,no,,,,
2530028,2024-08-28 16:41:16,,,93,84,168,186,,,,,113,124,149,123,130,147,118,161,145,161,,,,2,no,,,,
2530028,2024-08-28 16:41:16,,,93,84,168,186,,,,,113,124,149,123,130,147,118,161,145,161,,,,2,no,,,,
2530068,2024-08-28 16:41:16,,,,,,,,,,,,,,,,,,,,,131,,,2,no,,,,
2530108,2024-08-28 16:41:16,,,92,84,167,186,,,,,112,124,147,124,128,149,116,162,145,162,,,,2,no,,,,
2530108,2024-08-28 16:41:16,,,92,84,167,186,,,,,112,124,147,124,128,149,116,162,145,162,,,,2,no,,,,
2530168,2024-08-28 16:41:16,,,,,,,528,542,525,503,,,,,,,,,,,,,,2,no,,,,
2530168,2024-08-28 16:41:16,,,,,,,528,542,525,503,,,,,,,,,,,,,,2,no,,,,
2530168,2024-08-28 16:41:16,,,,,,,528,542,525,503,,,,,,,,,,,,,,2,no,,,,
2530178,2024-08-28 16:41:16,,,,,,,637,652,639,627,,,,,,,,,,,,,,2,no,,,,
2530178,2024-08-28 16:41:16,,,,,,,637,652,639,627,,,,,,,,,,,,,,2,no,,,,
2530188,2024-08-28 16:41:16,525,639,90,82,166,188,,,,,,,,,,,,,,,134,0,,2,no,,,,
2530188,2024-08-28 16:41:16,525,639,90,82,166,188,,,,,,,,,,,,,,,134,0,,2,no,,,,
2530188,2024-08-28 16:41:16,525,639,90,82,166,188,,,,,,,,,,,,,,,134,0,,2,no,,,,
2530198,2024-08-28 16:41:16,,,,,,,,,,,112,123,148,123,129,147,117,162,145,162,,,,2,no,,,,
2530268,2024-08-28 16:41:16,,,91,81,167,188,,,,,112,121,148,121,129,146,116,162,145,162,134,,,2,no,,,,
2530268,2024-08-28 16:41:16,,,91,81,167,188,,,,,112,121,148,121,129,146,116,162,145,162,134,,,2,no,,,,
2530268,2024-08-28 16:41:16,,,91,81,167,188,,,,,112,121,148,121,129,146,116,162,145,162,134,,,2,no,,,,
2530368,2024-08-28 16:41:16,,,,,,,,,,,,,,,,,,,,,134,,,2,no,,,,
2530428,2024-08-28 16:41:16,,,90,78,168,189,,,,,111,120,149,119,129,145,116,162,145,162,,,,2,no,,,,
2530428,2024-08-28 16:41:16,,,90,78,168,189,,,,,111,120,149,119,129,145,116,162,145,162,,,,2,no,,,,
