timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,Unnamed: 0,Notes
14877597,2024-08-13 14:05:04,,,,,,,431.0,658.0,563.0,463.0,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877597,2024-08-13 14:05:04,,,,,,,431.0,658.0,563.0,463.0,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877597,2024-08-13 14:05:04,,,,,,,431.0,658.0,563.0,463.0,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877607,2024-08-13 14:05:04,,,,,,,551.0,749.0,661.0,570.0,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877607,2024-08-13 14:05:04,529.0,633.0,,,,,551.0,749.0,661.0,570.0,,,,,,,,,,,,0.0,,2,no,yes,0.0,1.0,,
14877617,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,124.0,,,2,no,yes,0.0,1.0,,
14877617,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,124.0,,,2,no,yes,0.0,1.0,,
14877627,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877637,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877697,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,124.0,,,2,no,yes,0.0,1.0,,
14877707,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877707,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877787,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877787,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877797,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,124.0,,,2,no,yes,0.0,1.0,,
14877867,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877867,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877897,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,124.0,,,2,no,yes,0.0,1.0,,
14877947,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877947,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14877997,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,124.0,,,2,no,yes,0.0,1.0,,
14878027,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14878027,2024-08-13 14:05:08,,,,,,,,,,,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14878097,2024-08-13 14:05:08,,,,,,,431.0,440.0,563.0,463.0,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14878097,2024-08-13 14:05:08,,,,,,,431.0,440.0,563.0,463.0,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14878097,2024-08-13 14:05:08,,,,,,,431.0,440.0,563.0,463.0,,,,,,,,,,,,,,2,no,yes,0.0,1.0,,
14878107,2024-08-13 14:05:08,474.0,583.0,,,,,551.0,551.0,661.0,570.0,,,,,,,,,,,,0.0,,2,no,yes,0.0,1.0,,
14878107,2024-08-13 14:05:08,474.0,583.0,,,,,551.0,551.0,661.0,570.0,,,,,,,,,,,,0.0,,2,no,yes,0.0,1.0,,
14878107,2024-08-13 14:05:08,474.0,583.0,,,,,551.0,551.0,661.0,570.0,,,,,,,,,,,,0.0,,2,no,yes,0.0,1.0,,
14878117,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878117,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878137,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,129.0,,,2,no,no,,,,
14878347,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878347,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878397,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,129.0,,,2,no,no,,,,
14878427,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878427,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878497,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,129.0,,,2,no,no,,,,
14878507,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878507,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878587,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878587,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878597,2024-08-13 14:05:13,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878607,2024-08-13 14:05:13,,,,,,,431.0,440.0,438.0,463.0,,,,,,,,,,,,,,2,no,no,,,,
14878607,2024-08-13 14:05:13,,,,,,,431.0,440.0,438.0,463.0,,,,,,,,,,,,,,2,no,no,,,,
14878617,2024-08-13 14:05:13,443.0,555.0,,,,,551.0,551.0,548.0,570.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14878617,2024-08-13 14:05:13,443.0,555.0,,,,,551.0,551.0,548.0,570.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14878627,2024-08-13 14:05:14,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14878627,2024-08-13 14:05:14,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14878677,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878677,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878697,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14878747,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878747,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878797,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14878827,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878827,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878897,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14878907,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878907,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878987,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878987,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14878997,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14879067,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879067,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879097,2024-08-13 14:05:15,,,,,,,431.0,440.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,
14879097,2024-08-13 14:05:15,,,,,,,431.0,440.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,
14879097,2024-08-13 14:05:15,,,,,,,431.0,440.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,
14879107,2024-08-13 14:05:15,434.0,551.0,,,,,551.0,551.0,548.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14879107,2024-08-13 14:05:15,434.0,551.0,,,,,551.0,551.0,548.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14879117,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879117,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879157,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879157,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879197,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879227,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879227,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879297,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879307,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879307,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879387,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879387,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879397,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879467,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879467,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879497,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879547,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879547,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879597,2024-08-13 14:05:15,,,,,,,427.0,440.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,
14879597,2024-08-13 14:05:15,,,,,,,427.0,440.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14879597,2024-08-13 14:05:15,,,,,,,427.0,440.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14879607,2024-08-13 14:05:15,433.0,550.0,,,,,548.0,551.0,548.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,0.0,!!!!!!!!!!!!!!!!
14879607,2024-08-13 14:05:15,433.0,550.0,,,,,548.0,551.0,548.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,0.0,!!!!!!!!!!!!!!!!
14879617,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879617,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879627,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879637,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879697,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879707,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879707,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879787,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879787,2024-08-13 14:05:15,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879797,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879867,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879867,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879897,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14879947,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879947,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14879997,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,no,,,,
14880027,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880027,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880097,2024-08-13 14:05:16,,,,,,,427.0,442.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,
14880097,2024-08-13 14:05:16,,,,,,,427.0,442.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,
14880097,2024-08-13 14:05:16,,,,,,,427.0,442.0,438.0,427.0,,,,,,,,,,,,,,2,no,no,,,,
14880107,2024-08-13 14:05:16,434.0,550.0,,,,,548.0,550.0,548.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14880107,2024-08-13 14:05:16,434.0,550.0,,,,,548.0,550.0,548.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14880107,2024-08-13 14:05:16,434.0,550.0,,,,,548.0,550.0,548.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14880117,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880117,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880137,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,136.0,,,2,no,no,,,,
14880187,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880187,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880197,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,136.0,,,2,no,no,,,,
14880297,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,136.0,,,2,no,no,,,,
14880347,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880347,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880397,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,136.0,,,2,no,no,,,,
14880427,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880427,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880497,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,136.0,,,2,no,no,,,,
14880507,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880507,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880587,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880587,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880597,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880607,2024-08-13 14:05:16,,,,,,,427.0,442.0,453.0,427.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14880607,2024-08-13 14:05:16,,,,,,,427.0,442.0,453.0,427.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14880617,2024-08-13 14:05:16,437.0,549.0,,,,,548.0,550.0,544.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,2.0,!!!!!!!!!!!!!!!!
14880617,2024-08-13 14:05:16,437.0,549.0,,,,,548.0,550.0,544.0,554.0,,,,,,,,,,,,0.0,,2,no,no,,,2.0,!!!!!!!!!!!!!!!!
14880627,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14880627,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14880667,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880677,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880697,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14880747,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880747,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880797,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14880827,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880827,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880897,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14880907,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880907,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880987,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880987,2024-08-13 14:05:16,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14880997,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,no,,,,
14881067,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881067,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881097,2024-08-13 14:05:17,,,,,,,427.0,442.0,453.0,450.0,,,,,,,,,,,,,,2,no,no,,,,
14881097,2024-08-13 14:05:17,,,,,,,427.0,442.0,453.0,450.0,,,,,,,,,,,,,,2,no,no,,,,
14881097,2024-08-13 14:05:17,,,,,,,427.0,442.0,453.0,450.0,,,,,,,,,,,,,,2,no,no,,,,
14881107,2024-08-13 14:05:17,443.0,549.0,,,,,548.0,550.0,544.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14881107,2024-08-13 14:05:17,443.0,549.0,,,,,548.0,550.0,544.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,,
14881117,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,126.0,,,2,no,no,,,,
14881117,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,126.0,,,2,no,no,,,,
14881157,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881157,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881197,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,126.0,,,2,no,no,,,,
14881227,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881227,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881297,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,126.0,,,2,no,no,,,,
14881307,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881307,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881387,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881387,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881397,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,126.0,,,2,no,no,,,,
14881467,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881467,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881497,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,126.0,,,2,no,no,,,,
14881547,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881547,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881597,2024-08-13 14:05:17,,,,,,,463.0,442.0,453.0,450.0,,,,,,,,,,,,,,2,no,no,,,,
14881597,2024-08-13 14:05:17,,,,,,,463.0,442.0,453.0,450.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14881597,2024-08-13 14:05:17,,,,,,,463.0,442.0,453.0,450.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14881607,2024-08-13 14:05:17,452.0,552.0,,,,,560.0,550.0,544.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,4.0,!!!!!!!!!!!!!!!!
14881607,2024-08-13 14:05:17,452.0,552.0,,,,,560.0,550.0,544.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,4.0,!!!!!!!!!!!!!!!!
14881617,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,120.0,,,2,no,no,,,,
14881617,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,120.0,,,2,no,no,,,,
14881627,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881637,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881697,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,120.0,,,2,no,no,,,,
14881707,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881707,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881787,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881787,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881797,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,120.0,,,2,no,no,,,,
14881867,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881867,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881897,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,120.0,,,2,no,no,,,,
14881947,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881947,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14881997,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,120.0,,,2,no,no,,,,
14882027,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882027,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882097,2024-08-13 14:05:17,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14882097,2024-08-13 14:05:17,,,,,,,463.0,463.0,453.0,450.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14882107,2024-08-13 14:05:18,457.0,555.0,,,,,560.0,562.0,544.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,5.0,!!!!!!!!!!!!!!!!
14882107,2024-08-13 14:05:18,457.0,555.0,,,,,560.0,562.0,544.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,5.0,!!!!!!!!!!!!!!!!
14882107,2024-08-13 14:05:18,457.0,555.0,,,,,560.0,562.0,544.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,5.0,!!!!!!!!!!!!!!!!
14882107,2024-08-13 14:05:18,457.0,555.0,,,,,560.0,562.0,544.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,5.0,!!!!!!!!!!!!!!!!
14882117,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882117,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882137,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,118.0,,,2,no,no,,,,
14882187,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882187,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882197,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,118.0,,,2,no,no,,,,
14882297,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,118.0,,,2,no,no,,,,
14882347,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882347,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882397,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,118.0,,,2,no,no,,,,
14882427,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882427,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882497,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,118.0,,,2,no,no,,,,
14882507,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882507,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882587,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882587,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882597,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882607,2024-08-13 14:05:18,,,,,,,463.0,463.0,444.0,450.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14882607,2024-08-13 14:05:18,,,,,,,463.0,463.0,444.0,450.0,,,,,,,,,,,,,,2,no,no,,,,!!!!!!!!!!!!!!!!
14882617,2024-08-13 14:05:18,455.0,559.0,,,,,560.0,562.0,562.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,6.0,!!!!!!!!!!!!!!!!
14882617,2024-08-13 14:05:18,455.0,559.0,,,,,560.0,562.0,562.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,7.0,!!!!!!!!!!!!!!!!
14882617,2024-08-13 14:05:18,455.0,559.0,,,,,560.0,562.0,562.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,6.0,!!!!!!!!!!!!!!!!
14882617,2024-08-13 14:05:18,455.0,559.0,,,,,560.0,562.0,562.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,7.0,!!!!!!!!!!!!!!!!
14882617,2024-08-13 14:05:18,455.0,559.0,,,,,560.0,562.0,562.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,6.0,!!!!!!!!!!!!!!!!
14882617,2024-08-13 14:05:18,455.0,559.0,,,,,560.0,562.0,562.0,552.0,,,,,,,,,,,,0.0,,2,no,no,,,7.0,!!!!!!!!!!!!!!!!
14882627,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,124.0,,,2,no,no,,,,
14882667,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882667,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
14882697,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,124.0,,,2,no,no,,,,
14882747,2024-08-13 14:05:18,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
