timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
18645738,2024-08-29 17:15:12,,,81.0,110.0,151.0,208.0,,,,,100.0,145.0,134.0,147.0,115.0,167.0,102.0,183.0,128.0,185.0,,,,-1,no,,,,
18645768,2024-08-29 17:15:12,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18645818,2024-08-29 17:15:12,,,82.0,110.0,153.0,209.0,,,,,100.0,146.0,135.0,149.0,115.0,169.0,102.0,185.0,129.0,188.0,,,,-1,no,,,,
18645868,2024-08-29 17:15:12,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18645898,2024-08-29 17:15:12,,,82.0,110.0,153.0,209.0,,,,,100.0,146.0,135.0,148.0,116.0,169.0,102.0,185.0,130.0,187.0,,,,-1,no,,,,
18645968,2024-08-29 17:15:12,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18645978,2024-08-29 17:15:12,,,82.0,110.0,152.0,208.0,,,,,100.0,145.0,134.0,147.0,114.0,167.0,101.0,183.0,129.0,186.0,,,,-1,no,,,,
18646058,2024-08-29 17:15:12,,,82.0,110.0,153.0,209.0,,,,,101.0,146.0,136.0,148.0,117.0,169.0,103.0,185.0,130.0,188.0,,,,-1,no,,,,
18646068,2024-08-29 17:15:12,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646138,2024-08-29 17:15:12,,,82.0,110.0,154.0,211.0,,,,,101.0,145.0,136.0,148.0,116.0,169.0,101.0,185.0,129.0,189.0,,,,-1,no,,,,
18646168,2024-08-29 17:15:12,,,,,,,541.0,540.0,541.0,540.0,,,,,,,,,,,,,,-1,no,,,,
18646178,2024-08-29 17:15:12,541.0,664.0,,,,,664.0,665.0,663.0,665.0,,,,,,,,,,,,,,-1,no,,,,
18646188,2024-08-29 17:15:12,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646228,2024-08-29 17:15:12,,,82.0,110.0,153.0,210.0,,,,,100.0,145.0,135.0,147.0,115.0,168.0,102.0,185.0,129.0,187.0,,,,-1,no,,,,
18646268,2024-08-29 17:15:12,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646298,2024-08-29 17:15:12,,,83.0,110.0,153.0,209.0,,,,,101.0,145.0,136.0,148.0,115.0,169.0,102.0,185.0,128.0,188.0,,,,-1,no,,,,
18646368,2024-08-29 17:15:12,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646378,2024-08-29 17:15:12,,,82.0,109.0,154.0,209.0,,,,,101.0,145.0,137.0,148.0,117.0,168.0,102.0,185.0,129.0,188.0,,,,-1,no,,,,
18646458,2024-08-29 17:15:13,,,82.0,109.0,155.0,209.0,,,,,101.0,145.0,136.0,148.0,116.0,168.0,102.0,185.0,128.0,188.0,,,,-1,no,,,,
18646468,2024-08-29 17:15:14,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646538,2024-08-29 17:15:14,,,82.0,110.0,152.0,209.0,,,,,100.0,145.0,134.0,147.0,115.0,167.0,103.0,185.0,128.0,187.0,,,,-1,no,,,,
18646568,2024-08-29 17:15:14,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646618,2024-08-29 17:15:14,,,82.0,109.0,155.0,210.0,,,,,101.0,144.0,137.0,147.0,116.0,168.0,102.0,185.0,130.0,188.0,,,,-1,no,,,,
18646668,2024-08-29 17:15:14,,,,,,,541.0,540.0,541.0,540.0,,,,,,,,,,,,,,-1,no,,,,
18646678,2024-08-29 17:15:14,,,,,,,663.0,665.0,663.0,665.0,,,,,,,,,,,,,,-1,no,,,,
18646688,2024-08-29 17:15:14,541.0,664.0,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646698,2024-08-29 17:15:14,,,80.0,110.0,153.0,211.0,,,,,,,,,,,,,,,,,,-1,no,,,,
18646708,2024-08-29 17:15:14,,,,,,,,,,,102.0,143.0,137.0,147.0,116.0,168.0,103.0,184.0,129.0,188.0,,,,-1,no,,,,
18646768,2024-08-29 17:15:14,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646778,2024-08-29 17:15:14,,,82.0,108.0,153.0,208.0,,,,,,,,,,,,,,,,,,-1,no,,,,
18646778,2024-08-29 17:15:14,,,82.0,108.0,153.0,208.0,,,,,101.0,143.0,136.0,147.0,115.0,167.0,101.0,182.0,128.0,186.0,,,,-1,no,,,,
18646858,2024-08-29 17:15:14,,,82.0,108.0,154.0,207.0,,,,,101.0,143.0,136.0,146.0,116.0,167.0,103.0,182.0,129.0,185.0,,,,-1,no,,,,
18646868,2024-08-29 17:15:14,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18646938,2024-08-29 17:15:14,,,82.0,108.0,152.0,207.0,,,,,101.0,142.0,137.0,146.0,116.0,166.0,102.0,182.0,127.0,186.0,,,,-1,no,,,,
18646968,2024-08-29 17:15:14,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18647018,2024-08-29 17:15:14,,,83.0,109.0,155.0,207.0,,,,,102.0,144.0,137.0,146.0,117.0,167.0,104.0,184.0,130.0,186.0,,,,-1,no,,,,
18647068,2024-08-29 17:15:15,,,,,,,,,,,,,,,,,,,,,143.0,,,-1,no,,,,
18647098,2024-08-29 17:15:15,,,83.0,108.0,155.0,207.0,,,,,103.0,143.0,138.0,147.0,117.0,167.0,103.0,183.0,130.0,186.0,,,,-1,no,,,,
