timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
14202968,2024-08-29 16:01:26,,,,,,,,,,,,,,,,,,,,,111,,,2,no,,,,
14203038,2024-08-29 16:01:26,,,80,109,158,215,,,,,100,149,138,150,117,171,103,191,133,192,,,,2,no,,,,
14203038,2024-08-29 16:01:26,,,80,109,158,215,,,,,100,149,138,150,117,171,103,191,133,192,,,,2,no,,,,
14203068,2024-08-29 16:01:26,,,,,,,,,,,,,,,,,,,,,111,,,2,no,,,,
14203118,2024-08-29 16:01:26,,,79,111,155,214,,,,,99,150,136,150,117,173,103,191,132,191,,,,2,no,,,,
14203118,2024-08-29 16:01:26,,,79,111,155,214,,,,,99,150,136,150,117,173,103,191,132,191,,,,2,no,,,,
14203168,2024-08-29 16:01:26,,,,,,,501,509,507,505,,,,,,,,,,,,,,2,no,,,,
14203168,2024-08-29 16:01:26,,,,,,,501,509,507,505,,,,,,,,,,,,,,2,no,,,,
14203168,2024-08-29 16:01:26,,,,,,,501,509,507,505,,,,,,,,,,,,,,2,no,,,,
14203178,2024-08-29 16:01:26,,,,,,,589,623,593,592,,,,,,,,,,,,,,2,no,,,,
14203178,2024-08-29 16:01:26,,,,,,,589,623,593,592,,,,,,,,,,,,,,2,no,,,,
14203188,2024-08-29 16:01:26,506,599,,,,,,,,,,,,,,,,,,,113,0,,2,no,,,,
14203188,2024-08-29 16:01:26,506,599,,,,,,,,,,,,,,,,,,,113,0,,2,no,,,,
14203198,2024-08-29 16:01:26,,,80,113,157,214,,,,,,,,,,,,,,,,,,2,no,,,,
14203208,2024-08-29 16:01:26,,,,,,,,,,,100,153,136,153,117,176,105,193,133,193,,,,2,no,,,,
14203268,2024-08-29 16:01:26,,,,,,,,,,,,,,,,,,,,,113,,,2,no,,,,
14203278,2024-08-29 16:01:26,,,80,113,157,214,,,,,99,152,137,151,117,175,104,192,134,191,,,,2,no,,,,
