timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
6198568,2024-08-29 13:47:56,,,,,,,,,,,,,,,,,,,,,146,,,2,no,,,,
6198638,2024-08-29 13:47:56,,,82,82,161,186,,,,,103,124,141,122,122,145,108,162,139,161,,,,2,no,,,,
6198638,2024-08-29 13:47:56,,,82,82,161,186,,,,,103,124,141,122,122,145,108,162,139,161,,,,2,no,,,,
6198668,2024-08-29 13:47:56,,,,,,,485,481,485,485,,,,,,,,,,,,,,2,no,,,,
6198668,2024-08-29 13:47:56,,,,,,,485,481,485,485,,,,,,,,,,,,,,2,no,,,,
6198668,2024-08-29 13:47:56,,,,,,,485,481,485,485,,,,,,,,,,,,,,2,no,,,,
6198678,2024-08-29 13:47:57,484,609,,,,,608,608,610,609,,,,,,,,,,,,0,,2,no,,,,
6198678,2024-08-29 13:47:57,484,609,,,,,608,608,610,609,,,,,,,,,,,,0,,2,no,,,,
6198678,2024-08-29 13:47:57,484,609,,,,,608,608,610,609,,,,,,,,,,,,0,,2,no,,,,
6198688,2024-08-29 13:47:57,,,,,,,,,,,,,,,,,,,,,145,,,2,no,,,,
6198728,2024-08-29 13:47:57,,,83,81,162,183,,,,,104,122,141,119,123,142,108,159,141,157,,,,2,no,,,,
6198728,2024-08-29 13:47:57,,,83,81,162,183,,,,,104,122,141,119,123,142,108,159,141,157,,,,2,no,,,,
6198768,2024-08-29 13:47:57,,,,,,,,,,,,,,,,,,,,,145,,,2,no,,,,
6198798,2024-08-29 13:47:57,,,82,82,162,186,,,,,104,121,141,120,123,143,108,160,140,159,,,,2,no,,,,
6198798,2024-08-29 13:47:57,,,82,82,162,186,,,,,104,121,141,120,123,143,108,160,140,159,,,,2,no,,,,
6198868,2024-08-29 13:47:57,,,,,,,,,,,,,,,,,,,,,145,,,2,no,,,,
6198878,2024-08-29 13:47:57,,,82,80,163,184,,,,,102,121,142,119,122,144,106,160,141,158,,,,2,no,,,,
6198878,2024-08-29 13:47:57,,,82,80,163,184,,,,,102,121,142,119,122,144,106,160,141,158,,,,2,no,,,,
6198958,2024-08-29 13:47:57,,,81,82,162,183,,,,,101,124,139,119,121,144,107,161,141,157,,,,2,no,,,,
6198958,2024-08-29 13:47:57,,,81,82,162,183,,,,,101,124,139,119,121,144,107,161,141,157,,,,2,no,,,,
6198968,2024-08-29 13:47:57,,,,,,,,,,,,,,,,,,,,,145,,,2,no,,,,
6199038,2024-08-29 13:47:57,,,82,81,161,183,,,,,101,124,139,119,120,144,107,160,139,157,,,,2,no,,,,
6199038,2024-08-29 13:47:57,,,82,81,161,183,,,,,101,124,139,119,120,144,107,160,139,157,,,,2,no,,,,
6199068,2024-08-29 13:47:57,,,,,,,,,,,,,,,,,,,,,145,,,2,no,,,,
6199118,2024-08-29 13:47:57,,,82,81,160,184,,,,,103,123,140,120,122,144,107,160,140,159,,,,2,no,,,,
6199118,2024-08-29 13:47:57,,,82,81,160,184,,,,,103,123,140,120,122,144,107,160,140,159,,,,2,no,,,,
6199168,2024-08-29 13:47:57,,,,,,,485,487,485,485,,,,,,,,,,,,,,2,no,,,,
6199168,2024-08-29 13:47:57,,,,,,,485,487,485,485,,,,,,,,,,,,,,2,no,,,,
6199168,2024-08-29 13:47:57,,,,,,,485,487,485,485,,,,,,,,,,,,,,2,no,,,,
6199178,2024-08-29 13:47:57,,,,,,,608,610,610,609,,,,,,,,,,,,,,2,no,,,,
6199178,2024-08-29 13:47:57,,,,,,,608,610,610,609,,,,,,,,,,,,,,2,no,,,,
