timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
6232688,2024-08-29 13:48:26,569,640,,,,,,,,,,,,,,,,,,,91,0,,2,no,,,,
6232688,2024-08-29 13:48:26,569,640,,,,,,,,,,,,,,,,,,,91,0,,2,no,,,,
6232708,2024-08-29 13:48:26,,,75,74,146,165,,,,,94,108,127,110,109,130,97,144,123,146,,,,2,no,,,,
6232708,2024-08-29 13:48:26,,,75,74,146,165,,,,,94,108,127,110,109,130,97,144,123,146,,,,2,no,,,,
6232768,2024-08-29 13:48:26,,,,,,,,,,,,,,,,,,,,,91,,,2,no,,,,
6232788,2024-08-29 13:48:26,,,75,72,147,165,,,,,95,107,127,110,108,128,94,143,121,146,,,,2,no,,,,
6232788,2024-08-29 13:48:26,,,75,72,147,165,,,,,95,107,127,110,108,128,94,143,121,146,,,,2,no,,,,
6232868,2024-08-29 13:48:26,,,75,73,146,162,,,,,96,108,127,109,111,127,97,142,123,143,91,,,2,no,,,,
6232868,2024-08-29 13:48:26,,,75,73,146,162,,,,,96,108,127,109,111,127,97,142,123,143,91,,,2,no,,,,
6232868,2024-08-29 13:48:26,,,75,73,146,162,,,,,96,108,127,109,111,127,97,142,123,143,91,,,2,no,,,,
6232948,2024-08-29 13:48:26,,,75,74,146,166,,,,,94,110,127,112,108,130,95,145,122,148,,,,2,no,,,,
6232948,2024-08-29 13:48:26,,,75,74,146,166,,,,,94,110,127,112,108,130,95,145,122,148,,,,2,no,,,,
6232968,2024-08-29 13:48:26,,,,,,,,,,,,,,,,,,,,,91,,,2,no,,,,
6233028,2024-08-29 13:48:26,,,75,74,150,167,,,,,96,110,129,112,109,130,96,145,123,147,,,,2,no,,,,
