timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
5887768,2024-08-29 13:42:34,,,,,,,,,,,,,,,,,,,,,137.0,,,-1,no,,,,
5887868,2024-08-29 13:42:34,,,,,,,,,,,,,,,,,,,,,137.0,,,-1,no,,,,
5887878,2024-08-29 13:42:34,,,75.0,77.0,151.0,176.0,,,,,,,,,,,,,,,,,,-1,no,,,,
5887888,2024-08-29 13:42:34,,,,,,,,,,,96.0,115.0,131.0,116.0,111.0,134.0,98.0,152.0,127.0,154.0,,,,-1,no,,,,
5887958,2024-08-29 13:42:34,,,74.0,76.0,152.0,177.0,,,,,96.0,114.0,131.0,116.0,111.0,136.0,97.0,152.0,128.0,154.0,,,,-1,no,,,,
5887968,2024-08-29 13:42:34,,,,,,,,,,,,,,,,,,,,,137.0,,,-1,no,,,,
5888038,2024-08-29 13:42:35,,,74.0,77.0,150.0,175.0,,,,,95.0,114.0,130.0,116.0,110.0,134.0,97.0,151.0,125.0,153.0,,,,-1,no,,,,
5888068,2024-08-29 13:42:35,,,,,,,,,,,,,,,,,,,,,137.0,,,-1,no,,,,
5888168,2024-08-29 13:42:35,,,,,,,500.0,500.0,502.0,504.0,,,,,,,,,,,,,,-1,no,,,,
5888178,2024-08-29 13:42:35,,,,,,,618.0,617.0,617.0,617.0,,,,,,,,,,,,,,-1,no,,,,
