timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
8703168,2024-08-29 14:29:30,,,,,,,537,534,537,535,,,,,,,,,,,,,,-1,no,,,,
8703168,2024-08-29 14:29:30,,,,,,,537,534,537,535,,,,,,,,,,,,,,-1,no,,,,
8703168,2024-08-29 14:29:30,,,,,,,537,534,537,535,,,,,,,,,,,,,,-1,no,,,,
8703178,2024-08-29 14:29:30,,,,,,,611,612,610,610,,,,,,,,,,,,,,-1,no,,,,
8703178,2024-08-29 14:29:30,,,,,,,611,612,610,610,,,,,,,,,,,,,,-1,no,,,,
8703188,2024-08-29 14:29:30,536,611,,,,,,,,,,,,,,,,,,,,,,-1,no,,,62.5,Thresholds changed from nan to 62.5 at 8703188 local time.
8703668,2024-08-29 14:29:36,,,,,,,537,534,534,535,,,,,,,,,,,,,,2,no,,,,
8703668,2024-08-29 14:29:36,,,,,,,537,534,534,535,,,,,,,,,,,,,,2,no,,,,
8703668,2024-08-29 14:29:36,,,,,,,537,534,534,535,,,,,,,,,,,,,,2,no,,,,
8703678,2024-08-29 14:29:36,535,609,,,,,611,612,602,610,,,,,,,,,,,,0,,2,no,,,,
8703678,2024-08-29 14:29:36,535,609,,,,,611,612,602,610,,,,,,,,,,,,0,,2,no,,,,
8703678,2024-08-29 14:29:36,535,609,,,,,611,612,602,610,,,,,,,,,,,,0,,2,no,,,,
8704168,2024-08-29 14:29:36,,,,,,,537,534,534,532,,,,,,,,,,,,,,2,no,,,,
8704168,2024-08-29 14:29:36,,,,,,,537,534,534,532,,,,,,,,,,,,,,2,no,,,,
8704168,2024-08-29 14:29:36,,,,,,,537,534,534,532,,,,,,,,,,,,,,2,no,,,,
8704178,2024-08-29 14:29:36,,,,,,,611,612,602,605,,,,,,,,,,,,,,2,no,,,,
8704178,2024-08-29 14:29:36,,,,,,,611,612,602,605,,,,,,,,,,,,,,2,no,,,,
8704188,2024-08-29 14:29:36,534,608,,,,,,,,,,,,,,,,,,,,0,,2,no,,,,
8704598,2024-08-29 14:29:36,,,80,100,152,194,,,,,100,136,134,135,118,154,107,172,132,170,,,,2,no,,,,
8704598,2024-08-29 14:29:36,,,80,100,152,194,,,,,100,136,134,135,118,154,107,172,132,170,,,,2,no,,,,
