timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
18568888,2024-08-29 17:13:55,,,73.0,113.0,145.0,210.0,,,,,92.0,150.0,126.0,153.0,105.0,174.0,93.0,187.0,121.0,190.0,,,,-1,no,,,,
18568968,2024-08-29 17:13:55,,,74.0,113.0,146.0,210.0,,,,,91.0,150.0,126.0,152.0,105.0,174.0,94.0,187.0,120.0,189.0,129.0,,,-1,no,,,,
18569048,2024-08-29 17:13:55,,,74.0,113.0,145.0,211.0,,,,,91.0,150.0,125.0,153.0,104.0,175.0,92.0,188.0,120.0,191.0,,,,-1,no,,,,
18569068,2024-08-29 17:13:55,,,,,,,,,,,,,,,,,,,,,129.0,,,-1,no,,,,
18569128,2024-08-29 17:13:55,,,72.0,113.0,144.0,211.0,,,,,90.0,150.0,125.0,152.0,104.0,174.0,91.0,187.0,119.0,190.0,,,,-1,no,,,,
18569168,2024-08-29 17:13:55,,,,,,,534.0,535.0,537.0,536.0,,,,,,,,,,,,,,-1,no,,,,
18569178,2024-08-29 17:13:55,,,,,,,646.0,646.0,644.0,645.0,,,,,,,,,,,,,,-1,no,,,,
18569188,2024-08-29 17:13:55,536.0,645.0,,,,,,,,,,,,,,,,,,,129.0,,,-1,no,,,,
18569208,2024-08-29 17:13:56,,,73.0,113.0,146.0,211.0,,,,,90.0,150.0,125.0,152.0,104.0,174.0,92.0,187.0,120.0,190.0,,,,-1,no,,,,
18569268,2024-08-29 17:13:56,,,,,,,,,,,,,,,,,,,,,129.0,,,-1,no,,,,
18569288,2024-08-29 17:13:56,,,72.0,112.0,145.0,212.0,,,,,89.0,149.0,125.0,152.0,104.0,175.0,91.0,188.0,119.0,191.0,,,,-1,no,,,,
18569368,2024-08-29 17:13:56,,,72.0,112.0,144.0,210.0,,,,,89.0,149.0,124.0,152.0,103.0,174.0,91.0,187.0,119.0,190.0,129.0,,,-1,no,,,,
18569448,2024-08-29 17:13:56,,,72.0,112.0,145.0,213.0,,,,,90.0,149.0,125.0,152.0,103.0,175.0,90.0,188.0,120.0,191.0,,,,-1,no,,,,
18569468,2024-08-29 17:13:56,,,,,,,,,,,,,,,,,,,,,129.0,,,-1,no,,,,
18569528,2024-08-29 17:13:56,,,73.0,114.0,144.0,211.0,,,,,,,,,,,,,,,,,,-1,no,,,,
