timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
15490188,2024-08-29 16:22:42,519,637,,,,,,,,,,,,,,,,,,,138,0,,2,no,,,,
15490198,2024-08-29 16:22:42,,,97,85,172,190,,,,,,,,,,,,,,,,,,2,no,,,,
15490208,2024-08-29 16:22:42,,,,,,,,,,,117,124,154,126,134,149,120,165,149,167,,,,2,no,,,,
15490268,2024-08-29 16:22:42,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15490278,2024-08-29 16:22:42,,,96,87,172,188,,,,,116,124,153,127,134,149,119,165,148,167,,,,2,no,,,,
15490278,2024-08-29 16:22:42,,,96,87,172,188,,,,,116,124,153,127,134,149,119,165,148,167,,,,2,no,,,,
15490358,2024-08-29 16:22:42,,,97,86,172,192,,,,,117,125,154,127,133,149,119,166,149,169,,,,2,no,,,,
15490358,2024-08-29 16:22:42,,,97,86,172,192,,,,,117,125,154,127,133,149,119,166,149,169,,,,2,no,,,,
15490368,2024-08-29 16:22:42,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15490438,2024-08-29 16:22:42,,,98,86,172,190,,,,,118,125,154,127,134,149,119,166,148,168,,,,2,no,,,,
15490438,2024-08-29 16:22:42,,,98,86,172,190,,,,,118,125,154,127,134,149,119,166,148,168,,,,2,no,,,,
15490468,2024-08-29 16:22:42,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15490518,2024-08-29 16:22:42,,,97,88,171,190,,,,,117,124,154,127,134,150,120,165,149,167,,,,2,no,,,,
15490518,2024-08-29 16:22:42,,,97,88,171,190,,,,,117,124,154,127,134,150,120,165,149,167,,,,2,no,,,,
15490568,2024-08-29 16:22:42,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15490598,2024-08-29 16:22:42,,,99,86,172,191,,,,,118,124,154,127,134,149,120,165,149,167,,,,2,no,,,,
15490598,2024-08-29 16:22:42,,,99,86,172,191,,,,,118,124,154,127,134,149,120,165,149,167,,,,2,no,,,,
15490668,2024-08-29 16:22:42,,,,,,,515,522,513,517,,,,,,,,,,,,,,2,no,,,,
15490668,2024-08-29 16:22:42,,,,,,,515,522,513,517,,,,,,,,,,,,,,2,no,,,,
15490668,2024-08-29 16:22:42,,,,,,,515,522,513,517,,,,,,,,,,,,,,2,no,,,,
15490678,2024-08-29 16:22:42,,,98,86,173,189,639,635,632,638,,,,,,,,,,,,,,2,no,,,,
15490678,2024-08-29 16:22:42,,,98,86,173,189,639,635,632,638,,,,,,,,,,,,,,2,no,,,,
15490678,2024-08-29 16:22:42,,,98,86,173,189,639,635,632,638,,,,,,,,,,,,,,2,no,,,,
15490688,2024-08-29 16:22:42,517,636,,,,,,,,,118,125,154,126,135,148,121,164,149,166,,0,,2,no,,,,
