timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
6848504,2024-08-20 16:49:43,,,,,,,326.0,304.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6848504,2024-08-20 16:49:43,,,,,,,326.0,304.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6848504,2024-08-20 16:49:43,,,,,,,326.0,304.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6848514,2024-08-20 16:49:43,,,,,,,269.0,256.0,208.0,179.0,,,,,,,,,,,,,,-1,no,no,,,,
6848514,2024-08-20 16:49:43,,,,,,,269.0,256.0,208.0,179.0,,,,,,,,,,,,,,-1,no,no,,,,
6848524,2024-08-20 16:49:43,281.0,228.0,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,,,
6849004,2024-08-20 16:49:50,,,,,,,228.0,304.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6849004,2024-08-20 16:49:50,,,,,,,228.0,304.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6849004,2024-08-20 16:49:50,,,,,,,228.0,304.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6849014,2024-08-20 16:49:50,,,,,,,183.0,256.0,208.0,179.0,,,,,,,,,,,,,,-1,no,no,,,,
6849014,2024-08-20 16:49:50,,,,,,,183.0,256.0,208.0,179.0,,,,,,,,,,,,,,-1,no,no,,,,
6849024,2024-08-20 16:49:50,257.0,207.0,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,,,
6849504,2024-08-20 16:49:50,,,,,,,228.0,234.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6849504,2024-08-20 16:49:50,,,,,,,228.0,234.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6849504,2024-08-20 16:49:50,,,,,,,228.0,234.0,270.0,225.0,,,,,,,,,,,,,,-1,no,no,,,,
6849514,2024-08-20 16:49:50,,,,,,,183.0,188.0,208.0,179.0,,,,,,,,,,,,,,-1,no,no,,,,
6849514,2024-08-20 16:49:50,,,,,,,183.0,188.0,208.0,179.0,,,,,,,,,,,,,,-1,no,no,,,,
