timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
474168,2024-08-28 16:06:51,,,,,,,414.0,413.0,412.0,413.0,,,,,,,,,,,,,,-1,no,no,,,,
474178,2024-08-28 16:06:51,,,,,,,529.0,529.0,529.0,528.0,,,,,,,,,,,,,,-1,no,no,,,,
474188,2024-08-28 16:06:51,413.0,529.0,,,,,,,,,,,,,,,,,,,136.0,,,-1,no,no,,,,
474208,2024-08-28 16:06:51,,,92.0,101.0,179.0,223.0,,,,,115.0,152.0,156.0,146.0,139.0,178.0,127.0,194.0,160.0,189.0,,,,-1,no,no,,,62.5,Thresholds changed from nan to 62.5 at 474208 local time.
474268,2024-08-28 16:07:00,,,,,,,,,,,,,,,,,,,,,136.0,,,2,no,yes,0.0,0.0,62.5,
474288,2024-08-28 16:07:00,,,93.0,103.0,179.0,223.0,,,,,115.0,152.0,156.0,148.0,137.0,179.0,126.0,196.0,159.0,192.0,,,,2,no,yes,0.0,0.0,62.5,
474368,2024-08-28 16:07:00,,,94.0,101.0,179.0,223.0,,,,,115.0,152.0,155.0,148.0,137.0,178.0,127.0,196.0,159.0,193.0,136.0,,,2,no,yes,0.0,0.0,62.5,
474448,2024-08-28 16:07:00,,,94.0,102.0,179.0,222.0,,,,,115.0,151.0,156.0,146.0,138.0,177.0,125.0,195.0,159.0,190.0,,,,2,no,yes,0.0,0.0,62.5,
474468,2024-08-28 16:07:00,,,,,,,,,,,,,,,,,,,,,136.0,,,2,no,yes,0.0,0.0,62.5,
474528,2024-08-28 16:07:00,,,93.0,102.0,179.0,222.0,,,,,115.0,151.0,156.0,147.0,137.0,178.0,125.0,194.0,159.0,191.0,,,,2,no,yes,0.0,0.0,62.5,
474568,2024-08-28 16:07:00,,,,,,,,,,,,,,,,,,,,,136.0,,,2,no,yes,0.0,0.0,62.5,
474608,2024-08-28 16:07:00,,,94.0,101.0,178.0,221.0,,,,,115.0,151.0,155.0,147.0,137.0,177.0,126.0,194.0,158.0,191.0,,,,2,no,yes,0.0,0.0,62.5,
474668,2024-08-28 16:07:00,,,,,,,411.0,413.0,412.0,413.0,,,,,,,,,,,,,,2,no,yes,0.0,0.0,62.5,
474678,2024-08-28 16:07:00,,,,,,,529.0,529.0,529.0,528.0,,,,,,,,,,,,,,2,no,yes,0.0,0.0,62.5,
474688,2024-08-28 16:07:00,412.0,529.0,,,,,,,,,,,,,,,,,,,,0.0,,2,no,yes,0.0,0.0,62.5,
474768,2024-08-28 16:07:07,,,91.0,101.0,177.0,223.0,,,,,115.0,150.0,155.0,146.0,138.0,176.0,126.0,193.0,158.0,188.0,,,,2,no,yes,0.0,0.0,62.5,
474848,2024-08-28 16:07:07,,,93.0,101.0,177.0,221.0,,,,,116.0,150.0,155.0,146.0,138.0,175.0,126.0,193.0,157.0,189.0,,,,2,no,yes,0.0,0.0,62.5,
474868,2024-08-28 16:07:07,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,yes,0.0,0.0,62.5,
474928,2024-08-28 16:07:07,,,92.0,101.0,177.0,222.0,,,,,116.0,151.0,155.0,146.0,139.0,176.0,127.0,193.0,158.0,189.0,,,,2,no,yes,0.0,0.0,62.5,
474968,2024-08-28 16:07:07,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,yes,0.0,0.0,62.5,
475008,2024-08-28 16:07:07,,,93.0,102.0,179.0,222.0,,,,,115.0,150.0,155.0,147.0,136.0,176.0,125.0,193.0,157.0,191.0,,,,2,no,yes,0.0,0.0,62.5,
475068,2024-08-28 16:07:07,,,,,,,,,,,,,,,,,,,,,137.0,,,2,no,yes,0.0,0.0,62.5,
475088,2024-08-28 16:07:07,,,93.0,102.0,178.0,222.0,,,,,115.0,149.0,156.0,147.0,136.0,176.0,124.0,192.0,156.0,190.0,,,,2,no,yes,0.0,0.0,62.5,
475168,2024-08-28 16:07:07,,,93.0,100.0,176.0,221.0,,,,,115.0,149.0,155.0,146.0,136.0,175.0,124.0,191.0,156.0,188.0,,,,2,no,yes,0.0,0.0,62.5,
475188,2024-08-28 16:07:07,,,,,,,411.0,413.0,412.0,413.0,,,,,,,,,,,,,,2,no,yes,0.0,0.0,62.5,
475198,2024-08-28 16:07:07,412.0,530.0,,,,,529.0,532.0,529.0,528.0,,,,,,,,,,,,0.0,,2,no,yes,0.0,0.0,62.5,
475208,2024-08-28 16:07:09,,,,,,,,,,,,,,,,,,,,,138.0,,,2,no,yes,0.0,,62.5,
475648,2024-08-28 16:07:09,,,96.0,97.0,180.0,224.0,,,,,117.0,146.0,156.0,148.0,135.0,174.0,123.0,188.0,154.0,189.0,,,,2,no,yes,0.0,,62.5,
475668,2024-08-28 16:07:09,,,,,,,411.0,413.0,411.0,413.0,,,,,,,,,,,,,,2,no,yes,0.0,,62.5,
475678,2024-08-28 16:07:09,,,,,,,529.0,532.0,537.0,528.0,,,,,,,,,,,,,,2,no,yes,0.0,,62.5,
475688,2024-08-28 16:07:09,412.0,532.0,,,,,,,,,,,,,,,,,,,,0.0,,2,no,yes,0.0,,62.5,
