timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
2358354,2024-08-27 15:07:45,,,66,118,147,225,,,,,90,161,129,156,114,187,100,202,130,198,,,,2,no,no,,,,
2358354,2024-08-27 15:07:45,,,66,118,147,225,,,,,90,161,129,156,114,187,100,202,130,198,,,,2,no,no,,,,
2358394,2024-08-27 15:07:45,,,,,,,,,,,,,,,,,,,,,140,,,2,no,no,,,,
2358434,2024-08-27 15:07:45,,,67,119,147,223,,,,,90,162,130,156,115,188,101,202,130,197,,,,2,no,no,,,,
2358434,2024-08-27 15:07:45,,,67,119,147,223,,,,,90,162,130,156,115,188,101,202,130,197,,,,2,no,no,,,,
2358494,2024-08-27 15:07:45,,,,,,,389,387,395,372,,,,,,,,,,,,,,2,no,no,,,,
2358494,2024-08-27 15:07:45,,,,,,,389,387,395,372,,,,,,,,,,,,,,2,no,no,,,,
2358494,2024-08-27 15:07:45,,,,,,,389,387,395,372,,,,,,,,,,,,,,2,no,no,,,,
2358504,2024-08-27 15:07:45,,,,,,,500,507,521,513,,,,,,,,,,,,,,2,no,no,,,,
2358504,2024-08-27 15:07:45,,,,,,,500,507,521,513,,,,,,,,,,,,,,2,no,no,,,,
2358514,2024-08-27 15:07:45,386,510,68,118,148,225,,,,,,,,,,,,,,,144,0,,2,no,no,,,,
2358514,2024-08-27 15:07:45,386,510,68,118,148,225,,,,,,,,,,,,,,,144,0,,2,no,no,,,,
2358514,2024-08-27 15:07:45,386,510,68,118,148,225,,,,,,,,,,,,,,,144,0,,2,no,no,,,,
2358524,2024-08-27 15:07:45,,,,,,,,,,,90,162,130,157,115,189,101,203,131,198,,,,2,no,no,,,,
2358594,2024-08-27 15:07:45,,,67,118,148,225,,,,,91,162,130,157,116,188,102,203,132,198,144,,,2,no,no,,,,
2358594,2024-08-27 15:07:45,,,67,118,148,225,,,,,91,162,130,157,116,188,102,203,132,198,144,,,2,no,no,,,,
2358594,2024-08-27 15:07:45,,,67,118,148,225,,,,,91,162,130,157,116,188,102,203,132,198,144,,,2,no,no,,,,
2358694,2024-08-27 15:07:45,,,,,,,,,,,,,,,,,,,,,144,,,2,no,no,,,,
2358754,2024-08-27 15:07:45,,,69,119,148,224,,,,,91,163,131,158,116,188,102,202,133,198,,,,2,no,no,,,,
2358754,2024-08-27 15:07:45,,,69,119,148,224,,,,,91,163,131,158,116,188,102,202,133,198,,,,2,no,no,,,,
2358794,2024-08-27 15:07:45,,,,,,,,,,,,,,,,,,,,,144,,,2,no,no,,,,
2358834,2024-08-27 15:07:45,,,68,120,148,224,,,,,91,163,130,157,115,187,102,203,132,199,,,,2,no,no,,,,
2358834,2024-08-27 15:07:45,,,68,120,148,224,,,,,91,163,130,157,115,187,102,203,132,199,,,,2,no,no,,,,
2358894,2024-08-27 15:07:45,,,,,,,,,,,,,,,,,,,,,144,,,2,no,no,,,,
2358914,2024-08-27 15:07:46,,,68,119,148,225,,,,,91,162,131,158,115,188,101,202,131,199,,,,2,no,no,,,,
2358914,2024-08-27 15:07:46,,,68,119,148,225,,,,,91,162,131,158,115,188,101,202,131,199,,,,2,no,no,,,,
2358994,2024-08-27 15:07:46,,,67,119,148,226,,,,,91,163,132,158,117,188,102,203,132,199,,,,2,no,no,,,,
2358994,2024-08-27 15:07:46,,,67,119,148,226,,,,,91,163,132,158,117,188,102,203,132,199,,,,2,no,no,,,,
2358994,2024-08-27 15:07:46,,,67,119,148,226,,,,,91,163,132,158,117,188,102,203,132,199,,,,2,no,no,,,,
2359004,2024-08-27 15:07:46,,,,,,,367,387,395,372,,,,,,,,,,,,,,2,no,no,,,,
2359014,2024-08-27 15:07:46,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
2359024,2024-08-27 15:07:46,380,512,,,,,505,507,521,513,,,,,,,,,,,,0,,2,no,no,,,,
2359024,2024-08-27 15:07:46,380,512,,,,,505,507,521,513,,,,,,,,,,,,0,,2,no,no,,,,
2359024,2024-08-27 15:07:46,380,512,,,,,505,507,521,513,,,,,,,,,,,,0,,2,no,no,,,,
2359034,2024-08-27 15:07:46,,,,,,,,,,,,,,,,,,,,,152,,,2,no,no,,,,
2359074,2024-08-27 15:07:46,,,68,119,150,227,,,,,91,163,131,158,115,188,102,203,133,199,,,,2,no,no,,,,
2359074,2024-08-27 15:07:46,,,68,119,150,227,,,,,91,163,131,158,115,188,102,203,133,199,,,,2,no,no,,,,
2359094,2024-08-27 15:07:46,,,,,,,,,,,,,,,,,,,,,152,,,2,no,no,,,,
2359154,2024-08-27 15:07:46,,,67,118,149,228,,,,,91,163,132,158,116,189,103,204,133,200,,,,2,no,no,,,,
2359154,2024-08-27 15:07:46,,,67,118,149,228,,,,,91,163,132,158,116,189,103,204,133,200,,,,2,no,no,,,,
2359194,2024-08-27 15:07:46,,,,,,,,,,,,,,,,,,,,,152,,,2,no,no,,,,
2359234,2024-08-27 15:07:46,,,69,120,149,227,,,,,92,164,131,159,116,188,102,204,131,200,,,,2,no,no,,,,
2359234,2024-08-27 15:07:46,,,69,120,149,227,,,,,92,164,131,159,116,188,102,204,131,200,,,,2,no,no,,,,
2359294,2024-08-27 15:07:46,,,,,,,,,,,,,,,,,,,,,152,,,2,no,no,,,,
2359314,2024-08-27 15:07:46,,,68,120,148,226,,,,,92,164,130,158,116,187,102,203,132,199,,,,2,no,no,,,,
2359314,2024-08-27 15:07:46,,,68,120,148,226,,,,,92,164,130,158,116,187,102,203,132,199,,,,2,no,no,,,,
2359394,2024-08-27 15:07:46,,,65,119,148,228,,,,,90,164,131,159,115,188,101,204,132,200,152,,,2,no,no,,,,
2359394,2024-08-27 15:07:46,,,65,119,148,228,,,,,90,164,131,159,115,188,101,204,132,200,152,,,2,no,no,,,,
2359394,2024-08-27 15:07:46,,,65,119,148,228,,,,,90,164,131,159,115,188,101,204,132,200,152,,,2,no,no,,,,
2359474,2024-08-27 15:07:46,,,67,119,149,228,,,,,,,,,,,,,,,,,,2,no,no,,,,
