timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
17960738,2024-08-29 17:03:47,,,83.0,100.0,163.0,206.0,,,,,106.0,144.0,145.0,139.0,132.0,167.0,117.0,185.0,147.0,181.0,,,,-1,no,,,,
17960768,2024-08-29 17:03:47,,,,,,,,,,,,,,,,,,,,,131.0,,,-1,no,,,,
17960808,2024-08-29 17:03:47,,,82.0,101.0,163.0,207.0,,,,,106.0,145.0,144.0,139.0,130.0,165.0,116.0,185.0,145.0,180.0,,,,-1,no,,,,
17960868,2024-08-29 17:03:47,,,,,,,,,,,,,,,,,,,,,131.0,,,-1,no,,,,
17960888,2024-08-29 17:03:47,,,81.0,100.0,162.0,208.0,,,,,104.0,144.0,142.0,140.0,128.0,166.0,114.0,185.0,145.0,181.0,,,,-1,no,,,,
17960968,2024-08-29 17:03:47,,,80.0,100.0,160.0,207.0,,,,,102.0,144.0,140.0,138.0,126.0,163.0,113.0,184.0,142.0,179.0,131.0,,,-1,no,,,,
17961048,2024-08-29 17:03:47,,,79.0,100.0,161.0,208.0,,,,,102.0,144.0,140.0,139.0,126.0,165.0,113.0,185.0,143.0,180.0,,,,-1,no,,,,
17961068,2024-08-29 17:03:47,,,,,,,,,,,,,,,,,,,,,131.0,,,-1,no,,,,
17961128,2024-08-29 17:03:47,,,77.0,101.0,160.0,207.0,,,,,101.0,145.0,139.0,138.0,126.0,166.0,112.0,185.0,143.0,179.0,,,,-1,no,,,,
17961168,2024-08-29 17:03:47,,,,,,,491.0,493.0,506.0,502.0,,,,,,,,,,,,,,-1,no,,,,
17961178,2024-08-29 17:03:47,,,,,,,607.0,604.0,614.0,612.0,,,,,,,,,,,,,,-1,no,,,,
17961188,2024-08-29 17:03:47,498.0,609.0,,,,,,,,,,,,,,,,,,,131.0,,,-1,no,,,,
17961218,2024-08-29 17:03:47,,,79.0,101.0,162.0,210.0,,,,,101.0,148.0,142.0,140.0,127.0,170.0,115.0,189.0,146.0,182.0,,,,-1,no,,,,
17961268,2024-08-29 17:03:47,,,,,,,,,,,,,,,,,,,,,131.0,,,-1,no,,,,
17961288,2024-08-29 17:03:48,,,79.0,105.0,160.0,211.0,,,,,102.0,150.0,141.0,143.0,127.0,170.0,115.0,189.0,145.0,183.0,,,,-1,no,,,,
