timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
755378,2024-08-28 16:11:32,,,,,,,,,,,92.0,148.0,126.0,150.0,105.0,166.0,94.0,184.0,119.0,187.0,,,,-1,no,no,,,,
755458,2024-08-28 16:11:32,,,74.0,110.0,145.0,217.0,,,,,92.0,147.0,126.0,149.0,107.0,166.0,95.0,183.0,122.0,186.0,,,,-1,no,no,,,,
755468,2024-08-28 16:11:32,,,,,,,,,,,,,,,,,,,,,108.0,,,-1,no,no,,,,
755538,2024-08-28 16:11:32,,,75.0,110.0,147.0,217.0,,,,,92.0,147.0,127.0,150.0,105.0,169.0,93.0,183.0,121.0,187.0,,,,-1,no,no,,,,
755568,2024-08-28 16:11:32,,,,,,,,,,,,,,,,,,,,,108.0,,,-1,no,no,,,,
755618,2024-08-28 16:11:32,,,74.0,109.0,148.0,222.0,,,,,92.0,147.0,126.0,150.0,104.0,170.0,93.0,185.0,118.0,189.0,,,,-1,no,no,,,,
755668,2024-08-28 16:11:32,,,,,,,524.0,526.0,527.0,525.0,,,,,,,,,,,,,,-1,no,no,,,,
755678,2024-08-28 16:11:32,,,,,,,613.0,614.0,613.0,613.0,,,,,,,,,,,,,,-1,no,no,,,,
755688,2024-08-28 16:11:32,526.0,613.0,,,,,,,,,,,,,,,,,,,107.0,,,-1,no,no,,,62.5,Thresholds changed from nan to 62.5 at 755688 local time.
755698,2024-08-28 16:11:39,,,74.0,108.0,149.0,221.0,,,,,,,,,,,,,,,,,,2,no,no,,,62.5,
755708,2024-08-28 16:11:39,,,,,,,,,,,90.0,148.0,126.0,150.0,103.0,169.0,92.0,186.0,119.0,189.0,,,,2,no,no,,,62.5,
755768,2024-08-28 16:11:39,,,,,,,,,,,,,,,,,,,,,107.0,,,2,no,no,,,62.5,
755778,2024-08-28 16:11:39,,,74.0,108.0,149.0,220.0,,,,,91.0,148.0,126.0,150.0,104.0,169.0,93.0,186.0,120.0,189.0,,,,2,no,no,,,62.5,
755858,2024-08-28 16:11:39,,,74.0,108.0,149.0,220.0,,,,,92.0,148.0,126.0,151.0,105.0,169.0,94.0,187.0,121.0,190.0,,,,2,no,no,,,62.5,
755868,2024-08-28 16:11:39,,,,,,,,,,,,,,,,,,,,,107.0,,,2,no,no,,,62.5,
755938,2024-08-28 16:11:39,,,74.0,107.0,149.0,218.0,,,,,91.0,147.0,127.0,150.0,105.0,169.0,92.0,184.0,122.0,188.0,,,,2,no,no,,,62.5,
755968,2024-08-28 16:11:39,,,,,,,,,,,,,,,,,,,,,107.0,,,2,no,no,,,62.5,
756018,2024-08-28 16:11:39,,,72.0,106.0,148.0,222.0,,,,,91.0,147.0,126.0,150.0,105.0,170.0,92.0,186.0,120.0,190.0,,,,2,no,no,,,62.5,
756068,2024-08-28 16:11:40,,,,,,,,,,,,,,,,,,,,,107.0,,,2,no,no,,,62.5,
756098,2024-08-28 16:11:40,,,72.0,104.0,151.0,222.0,,,,,91.0,147.0,128.0,149.0,107.0,171.0,92.0,185.0,124.0,188.0,,,,2,no,no,,,62.5,
756168,2024-08-28 16:11:40,,,,,,,524.0,526.0,527.0,527.0,,,,,,,,,,,,,,2,no,no,,,62.5,
756178,2024-08-28 16:11:40,,,73.0,107.0,151.0,222.0,613.0,614.0,613.0,611.0,90.0,148.0,126.0,150.0,104.0,169.0,91.0,186.0,123.0,189.0,,,,2,no,no,,,62.5,
