timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
15710188,2024-08-29 16:26:21,509,626,82,76,157,179,,,,,,,,,,,,,,,137,0,,2,no,,,,
15710188,2024-08-29 16:26:21,509,626,82,76,157,179,,,,,,,,,,,,,,,137,0,,2,no,,,,
15710188,2024-08-29 16:26:21,509,626,82,76,157,179,,,,,,,,,,,,,,,137,0,,2,no,,,,
15710208,2024-08-29 16:26:22,,,,,,,,,,,101,114,138,115,118,137,104,154,134,156,,,,2,no,,,,
15710268,2024-08-29 16:26:22,,,82,77,157,182,,,,,102,114,138,116,117,139,105,154,132,156,137,,,2,no,,,,
15710268,2024-08-29 16:26:22,,,82,77,157,182,,,,,102,114,138,116,117,139,105,154,132,156,137,,,2,no,,,,
15710268,2024-08-29 16:26:22,,,82,77,157,182,,,,,102,114,138,116,117,139,105,154,132,156,137,,,2,no,,,,
15710368,2024-08-29 16:26:22,,,,,,,,,,,,,,,,,,,,,137,,,2,no,,,,
15710428,2024-08-29 16:26:22,,,81,78,156,182,,,,,102,114,138,116,118,138,105,155,133,157,,,,2,no,,,,
15710428,2024-08-29 16:26:22,,,81,78,156,182,,,,,102,114,138,116,118,138,105,155,133,157,,,,2,no,,,,
15710468,2024-08-29 16:26:22,,,,,,,,,,,,,,,,,,,,,137,,,2,no,,,,
15710508,2024-08-29 16:26:22,,,82,77,157,180,,,,,102,114,139,116,119,138,105,155,135,156,,,,2,no,,,,
15710508,2024-08-29 16:26:22,,,82,77,157,180,,,,,102,114,139,116,119,138,105,155,135,156,,,,2,no,,,,
15710568,2024-08-29 16:26:22,,,,,,,,,,,,,,,,,,,,,137,,,2,no,,,,
15710588,2024-08-29 16:26:22,,,83,75,158,181,,,,,103,114,140,116,119,139,105,155,135,157,,,,2,no,,,,
15710588,2024-08-29 16:26:22,,,83,75,158,181,,,,,103,114,140,116,119,139,105,155,135,157,,,,2,no,,,,
15710668,2024-08-29 16:26:22,,,84,76,159,180,509,508,510,513,,,,,,,,,,,,,,2,no,,,,
15710668,2024-08-29 16:26:22,,,84,76,159,180,509,508,510,513,,,,,,,,,,,,,,2,no,,,,
15710668,2024-08-29 16:26:22,,,84,76,159,180,509,508,510,513,,,,,,,,,,,,,,2,no,,,,
15710668,2024-08-29 16:26:22,,,84,76,159,180,509,508,510,513,,,,,,,,,,,,,,2,no,,,,
15710678,2024-08-29 16:26:22,,,,,,,629,625,628,628,,,,,,,,,,,,,,2,no,,,,
15710688,2024-08-29 16:26:22,,,,,,,,,,,104,114,142,115,121,138,108,156,136,157,,,,2,no,,,,
15710688,2024-08-29 16:26:22,,,,,,,,,,,104,114,142,115,121,138,108,156,136,157,,,,2,no,,,,
15710708,2024-08-29 16:26:22,510,628,,,,,,,,,,,,,,,,,,,138,0,,2,no,,,,
15710708,2024-08-29 16:26:22,510,628,,,,,,,,,,,,,,,,,,,138,0,,2,no,,,,
15710758,2024-08-29 16:26:22,,,84,76,160,179,,,,,105,114,142,116,123,138,108,155,137,157,,,,2,no,,,,
15710758,2024-08-29 16:26:22,,,84,76,160,179,,,,,105,114,142,116,123,138,108,155,137,157,,,,2,no,,,,
15710768,2024-08-29 16:26:22,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15710868,2024-08-29 16:26:22,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15710908,2024-08-29 16:26:22,,,85,77,161,181,,,,,106,114,144,115,125,137,110,156,139,157,,,,2,no,,,,
15710908,2024-08-29 16:26:22,,,85,77,161,181,,,,,106,114,144,115,125,137,110,156,139,157,,,,2,no,,,,
15710968,2024-08-29 16:26:22,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15710988,2024-08-29 16:26:22,,,85,76,160,178,,,,,107,112,144,114,125,136,110,154,138,156,,,,2,no,,,,
15710988,2024-08-29 16:26:22,,,85,76,160,178,,,,,107,112,144,114,125,136,110,154,138,156,,,,2,no,,,,
15711068,2024-08-29 16:26:22,,,86,75,161,181,,,,,107,114,144,114,126,136,112,154,141,155,138,,,2,no,,,,
15711068,2024-08-29 16:26:22,,,86,75,161,181,,,,,107,114,144,114,126,136,112,154,141,155,138,,,2,no,,,,
15711068,2024-08-29 16:26:22,,,86,75,161,181,,,,,107,114,144,114,126,136,112,154,141,155,138,,,2,no,,,,
15711148,2024-08-29 16:26:22,,,87,75,162,180,,,,,109,113,144,115,127,135,112,153,140,155,,,,2,no,,,,
15711148,2024-08-29 16:26:22,,,87,75,162,180,,,,,109,113,144,115,127,135,112,153,140,155,,,,2,no,,,,
15711168,2024-08-29 16:26:22,,,,,,,509,507,510,513,,,,,,,,,,,,,,2,no,,,,
15711168,2024-08-29 16:26:22,,,,,,,509,507,510,513,,,,,,,,,,,,,,2,no,,,,
15711178,2024-08-29 16:26:22,,,,,,,629,628,628,628,,,,,,,,,,,,,,2,no,,,,
15711178,2024-08-29 16:26:22,,,,,,,629,628,628,628,,,,,,,,,,,,,,2,no,,,,
15711178,2024-08-29 16:26:22,,,,,,,629,628,628,628,,,,,,,,,,,,,,2,no,,,,
15711188,2024-08-29 16:26:22,510,628,,,,,,,,,,,,,,,,,,,,0,,2,no,,,,
15711198,2024-08-29 16:26:22,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15711238,2024-08-29 16:26:22,,,87,75,160,179,,,,,108,114,144,114,126,137,113,155,140,156,,,,2,no,,,,
15711238,2024-08-29 16:26:22,,,87,75,160,179,,,,,108,114,144,114,126,137,113,155,140,156,,,,2,no,,,,
15711268,2024-08-29 16:26:22,,,,,,,,,,,,,,,,,,,,,138,,,2,no,,,,
15711308,2024-08-29 16:26:22,,,85,75,161,182,,,,,,,,,,,,,,,,,,2,no,,,,
