timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
2718809,2024-08-19 10:37:39,,,,,,,563,569,564,598,,,,,,,,,,,,,,2,no,no,,,,
2718809,2024-08-19 10:37:39,,,,,,,563,569,564,598,,,,,,,,,,,,,,2,no,no,,,,
2718819,2024-08-19 10:37:39,307,574,,,,,,,,,,,,,,,,,,,,0,,2,no,no,,,,
2718829,2024-08-19 10:37:40,,,,,,,,,,,,,,,,,,,,,287,,,2,no,no,,,,
2718859,2024-08-19 10:37:40,,,97,88,164,185,,,,,114,124,146,126,130,147,117,162,138,163,,,,2,no,no,,,,
2718859,2024-08-19 10:37:40,,,97,88,164,185,,,,,114,124,146,126,130,147,117,162,138,163,,,,2,no,no,,,,
2718899,2024-08-19 10:37:40,,,,,,,,,,,,,,,,,,,,,287,,,2,no,no,,,,
2719019,2024-08-19 10:37:40,,,96,91,165,186,,,,,114,126,146,127,130,149,118,162,140,162,,,,2,no,no,,,,
2719019,2024-08-19 10:37:40,,,96,91,165,186,,,,,114,126,146,127,130,149,118,162,140,162,,,,2,no,no,,,,
2719099,2024-08-19 10:37:40,,,98,91,164,189,,,,,115,126,146,127,130,149,118,161,142,162,287,,,2,no,no,,,,
2719099,2024-08-19 10:37:40,,,98,91,164,189,,,,,115,126,146,127,130,149,118,161,142,162,287,,,2,no,no,,,,
2719099,2024-08-19 10:37:40,,,98,91,164,189,,,,,115,126,146,127,130,149,118,161,142,162,287,,,2,no,no,,,,
2719179,2024-08-19 10:37:40,,,96,92,164,185,,,,,113,127,145,127,127,149,117,162,141,163,,,,2,no,no,,,,
2719179,2024-08-19 10:37:40,,,96,92,164,185,,,,,113,127,145,127,127,149,117,162,141,163,,,,2,no,no,,,,
2719199,2024-08-19 10:37:40,,,,,,,,,,,,,,,,,,,,,287,,,2,no,no,,,,
2719259,2024-08-19 10:37:40,,,95,92,163,184,,,,,112,127,145,127,127,150,116,161,142,162,,,,2,no,no,,,,
2719259,2024-08-19 10:37:40,,,95,92,163,184,,,,,112,127,145,127,127,150,116,161,142,162,,,,2,no,no,,,,
2719299,2024-08-19 10:37:40,,,,,,,314,299,313,308,,,,,,,,,,,,,,2,no,no,,,,
2719299,2024-08-19 10:37:40,,,,,,,314,299,313,308,,,,,,,,,,,,,,2,no,no,,,,
2719309,2024-08-19 10:37:40,,,,,,,563,569,564,603,,,,,,,,,,,,,,2,no,no,,,,
2719309,2024-08-19 10:37:40,,,,,,,563,569,564,603,,,,,,,,,,,,,,2,no,no,,,,
