timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
2535839,2024-08-19 10:34:37,326,594,,,,,,,,,,,,,,,,,,,,0,,2,no,no,,,,
2535849,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,288,,,2,no,no,,,,
2535889,2024-08-19 10:34:37,,,81,90,146,182,,,,,,,,,,,,,,,,,,2,no,no,,,,
2535889,2024-08-19 10:34:37,,,81,90,146,182,,,,,,,,,,,,,,,,,,2,no,no,,,,
2535899,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,288,,,2,no,no,,,,
2535999,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,288,,,2,no,no,,,,
2536049,2024-08-19 10:34:37,,,81,91,147,182,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536049,2024-08-19 10:34:37,,,81,91,147,182,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536099,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,288,,,2,no,no,,,,
2536129,2024-08-19 10:34:37,,,80,91,148,184,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536129,2024-08-19 10:34:37,,,80,91,148,184,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536199,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,288,,,2,no,no,,,,
2536209,2024-08-19 10:34:37,,,81,92,148,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536209,2024-08-19 10:34:37,,,81,92,148,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536289,2024-08-19 10:34:37,,,79,90,147,186,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536289,2024-08-19 10:34:37,,,79,90,147,186,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536299,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536309,2024-08-19 10:34:37,,,,,,,332,318,328,324,,,,,,,,,,,,,,2,no,no,,,,
2536309,2024-08-19 10:34:37,,,,,,,332,318,328,324,,,,,,,,,,,,,,2,no,no,,,,
2536319,2024-08-19 10:34:37,326,598,,,,,586,603,595,609,,,,,,,,,,,,0,,2,no,no,,,,
2536319,2024-08-19 10:34:37,326,598,,,,,586,603,595,609,,,,,,,,,,,,0,,2,no,no,,,,
2536319,2024-08-19 10:34:37,326,598,,,,,586,603,595,609,,,,,,,,,,,,0,,2,no,no,,,,
2536329,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,292,,,2,no,no,,,,
2536369,2024-08-19 10:34:37,,,80,92,146,183,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536369,2024-08-19 10:34:37,,,80,92,146,183,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536399,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,292,,,2,no,no,,,,
2536449,2024-08-19 10:34:37,,,80,92,147,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536449,2024-08-19 10:34:37,,,80,92,147,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536499,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,292,,,2,no,no,,,,
2536529,2024-08-19 10:34:37,,,79,92,147,187,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536529,2024-08-19 10:34:37,,,79,92,147,187,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536599,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,292,,,2,no,no,,,,
2536609,2024-08-19 10:34:37,,,79,91,146,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536609,2024-08-19 10:34:37,,,79,91,146,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536689,2024-08-19 10:34:37,,,79,92,146,184,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536689,2024-08-19 10:34:37,,,79,92,146,184,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536699,2024-08-19 10:34:37,,,,,,,,,,,,,,,,,,,,,292,,,2,no,no,,,,
2536769,2024-08-19 10:34:37,,,79,92,148,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536769,2024-08-19 10:34:37,,,79,92,148,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536799,2024-08-19 10:34:37,,,,,,,332,318,315,324,,,,,,,,,,,,,,2,no,no,,,,
2536799,2024-08-19 10:34:37,,,,,,,332,318,315,324,,,,,,,,,,,,,,2,no,no,,,,
2536809,2024-08-19 10:34:37,,,,,,,586,603,596,609,,,,,,,,,,,,,,2,no,no,,,,
2536809,2024-08-19 10:34:37,,,,,,,586,603,596,609,,,,,,,,,,,,,,2,no,no,,,,
2536809,2024-08-19 10:34:37,,,,,,,586,603,596,609,,,,,,,,,,,,,,2,no,no,,,,
2536819,2024-08-19 10:34:37,322,599,,,,,,,,,,,,,,,,,,,297,0,,2,no,no,,,,
2536819,2024-08-19 10:34:37,322,599,,,,,,,,,,,,,,,,,,,297,0,,2,no,no,,,,
2536849,2024-08-19 10:34:38,,,80,91,148,185,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536859,2024-08-19 10:34:38,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,,
2536899,2024-08-19 10:34:38,,,,,,,,,,,,,,,,,,,,,297,,,2,no,no,,,,
2536929,2024-08-19 10:34:38,,,79,91,148,183,,,,,,,,,,,,,,,,,,2,no,no,,,,
