timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
1825299,2024-08-19 10:22:47,,,,,,,29,38,7,42,,,,,,,,,,,,,,2,no,no,,,,
1825309,2024-08-19 10:22:47,,,,,,,37,45,34,30,,,,,,,,,,,,,,2,no,no,,,,
1825309,2024-08-19 10:22:47,,,,,,,37,45,34,30,,,,,,,,,,,,,,2,no,no,,,,
1825309,2024-08-19 10:22:47,,,,,,,37,45,34,30,,,,,,,,,,,,,,2,no,no,,,,
1825319,2024-08-19 10:22:47,29,37,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1825799,2024-08-19 10:22:47,,,,,,,5,38,7,42,,,,,,,,,,,,,,2,no,no,,,,
1825799,2024-08-19 10:22:47,,,,,,,5,38,7,42,,,,,,,,,,,,,,2,no,no,,,,
1825809,2024-08-19 10:22:47,,,,,,,38,45,34,30,,,,,,,,,,,,,,2,no,no,,,,
1825809,2024-08-19 10:22:47,,,,,,,38,45,34,30,,,,,,,,,,,,,,2,no,no,,,,
1825809,2024-08-19 10:22:47,,,,,,,38,45,34,30,,,,,,,,,,,,,,2,no,no,,,,
1825819,2024-08-19 10:22:47,23,37,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1826299,2024-08-19 10:22:48,,,,,,,5,29,7,42,,,,,,,,,,,,,,2,no,no,,,,
1826299,2024-08-19 10:22:48,,,,,,,5,29,7,42,,,,,,,,,,,,,,2,no,no,,,,
1826309,2024-08-19 10:22:48,,,,,,,38,29,34,30,,,,,,,,,,,,,,2,no,no,,,,
1826309,2024-08-19 10:22:48,,,,,,,38,29,34,30,,,,,,,,,,,,,,2,no,no,,,,
1826309,2024-08-19 10:22:48,,,,,,,38,29,34,30,,,,,,,,,,,,,,2,no,no,,,,
1826319,2024-08-19 10:22:48,21,33,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1826799,2024-08-19 10:22:48,,,,,,,5,29,17,42,,,,,,,,,,,,,,2,no,no,,,,
1826799,2024-08-19 10:22:48,,,,,,,5,29,17,42,,,,,,,,,,,,,,2,no,no,,,,
1826809,2024-08-19 10:22:48,,,,,,,38,29,24,30,,,,,,,,,,,,,,2,no,no,,,,
1826809,2024-08-19 10:22:48,,,,,,,38,29,24,30,,,,,,,,,,,,,,2,no,no,,,,
1826809,2024-08-19 10:22:48,,,,,,,38,29,24,30,,,,,,,,,,,,,,2,no,no,,,,
1826819,2024-08-19 10:22:48,23,30,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1827299,2024-08-19 10:22:49,,,,,,,5,29,17,23,,,,,,,,,,,,,,2,no,no,,,,
1827299,2024-08-19 10:22:49,,,,,,,5,29,17,23,,,,,,,,,,,,,,2,no,no,,,,
1827309,2024-08-19 10:22:49,,,,,,,38,29,24,21,,,,,,,,,,,,,,2,no,no,,,,
1827309,2024-08-19 10:22:49,,,,,,,38,29,24,21,,,,,,,,,,,,,,2,no,no,,,,
1827309,2024-08-19 10:22:49,,,,,,,38,29,24,21,,,,,,,,,,,,,,2,no,no,,,,
1827319,2024-08-19 10:22:49,19,28,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1827799,2024-08-19 10:22:49,,,,,,,14,29,17,23,,,,,,,,,,,,,,2,no,no,,,,
1827799,2024-08-19 10:22:49,,,,,,,14,29,17,23,,,,,,,,,,,,,,2,no,no,,,,
