timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
2283319,2024-08-19 10:30:24,12,25,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2283799,2024-08-19 10:30:24,,,,,,,6,14,12,19,,,,,,,,,,,,,,2,no,no,,,,
2283799,2024-08-19 10:30:24,,,,,,,6,14,12,19,,,,,,,,,,,,,,2,no,no,,,,
2283809,2024-08-19 10:30:24,,,,,,,28,29,22,25,,,,,,,,,,,,,,2,no,no,,,,
2283809,2024-08-19 10:30:24,,,,,,,28,29,22,25,,,,,,,,,,,,,,2,no,no,,,,
2283809,2024-08-19 10:30:24,,,,,,,28,29,22,25,,,,,,,,,,,,,,2,no,no,,,,
2283819,2024-08-19 10:30:24,13,26,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2284299,2024-08-19 10:30:25,,,,,,,6,0,12,19,,,,,,,,,,,,,,2,no,no,,,,
2284299,2024-08-19 10:30:25,,,,,,,6,0,12,19,,,,,,,,,,,,,,2,no,no,,,,
2284309,2024-08-19 10:30:25,,,,,,,28,13,22,25,,,,,,,,,,,,,,2,no,no,,,,
2284309,2024-08-19 10:30:25,,,,,,,28,13,22,25,,,,,,,,,,,,,,2,no,no,,,,
2284309,2024-08-19 10:30:25,,,,,,,28,13,22,25,,,,,,,,,,,,,,2,no,no,,,,
2284319,2024-08-19 10:30:25,9,22,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2284799,2024-08-19 10:30:25,,,,,,,6,0,16,19,,,,,,,,,,,,,,2,no,no,,,,
2284799,2024-08-19 10:30:25,,,,,,,6,0,16,19,,,,,,,,,,,,,,2,no,no,,,,
2284809,2024-08-19 10:30:25,,,,,,,28,13,2,25,,,,,,,,,,,,,,2,no,no,,,,
2284809,2024-08-19 10:30:25,,,,,,,28,13,2,25,,,,,,,,,,,,,,2,no,no,,,,
2284809,2024-08-19 10:30:25,,,,,,,28,13,2,25,,,,,,,,,,,,,,2,no,no,,,,
2284819,2024-08-19 10:30:25,10,17,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2285299,2024-08-19 10:30:26,,,,,,,6,0,16,22,,,,,,,,,,,,,,2,no,no,,,,
2285299,2024-08-19 10:30:26,,,,,,,6,0,16,22,,,,,,,,,,,,,,2,no,no,,,,
2285309,2024-08-19 10:30:26,,,,,,,28,13,2,34,,,,,,,,,,,,,,2,no,no,,,,
2285309,2024-08-19 10:30:26,,,,,,,28,13,2,34,,,,,,,,,,,,,,2,no,no,,,,
2285309,2024-08-19 10:30:26,,,,,,,28,13,2,34,,,,,,,,,,,,,,2,no,no,,,,
2285319,2024-08-19 10:30:26,11,19,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2285799,2024-08-19 10:30:26,,,,,,,23,0,16,22,,,,,,,,,,,,,,2,no,no,,,,
2285799,2024-08-19 10:30:26,,,,,,,23,0,16,22,,,,,,,,,,,,,,2,no,no,,,,
2285809,2024-08-19 10:30:26,,,,,,,36,13,2,34,,,,,,,,,,,,,,2,no,no,,,,
2285809,2024-08-19 10:30:26,,,,,,,36,13,2,34,,,,,,,,,,,,,,2,no,no,,,,
2285809,2024-08-19 10:30:26,,,,,,,36,13,2,34,,,,,,,,,,,,,,2,no,no,,,,
2285819,2024-08-19 10:30:26,15,21,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2286299,2024-08-19 10:30:27,,,,,,,23,17,16,22,,,,,,,,,,,,,,2,no,no,,,,
2286299,2024-08-19 10:30:27,,,,,,,23,17,16,22,,,,,,,,,,,,,,2,no,no,,,,
2286309,2024-08-19 10:30:27,,,,,,,36,16,2,34,,,,,,,,,,,,,,2,no,no,,,,
2286309,2024-08-19 10:30:27,,,,,,,36,16,2,34,,,,,,,,,,,,,,2,no,no,,,,
2286309,2024-08-19 10:30:27,,,,,,,36,16,2,34,,,,,,,,,,,,,,2,no,no,,,,
