timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
2404309,2024-08-19 10:32:29,,,,,,,613,628,590,591,,,,,,,,,,,,,,2,no,no,,,,
2404309,2024-08-19 10:32:29,,,,,,,613,628,590,591,,,,,,,,,,,,,,2,no,no,,,,
2404319,2024-08-19 10:32:29,215,606,,,,,,,,,,,,,,,,,,,,0,,2,no,no,,,,
2404799,2024-08-19 10:32:29,,,,,,,226,101,82,215,,,,,,,,,,,,,,2,no,no,,,,
2404799,2024-08-19 10:32:29,,,,,,,226,101,82,215,,,,,,,,,,,,,,2,no,no,,,,
2404809,2024-08-19 10:32:29,,,,,,,613,628,618,591,,,,,,,,,,,,,,2,no,no,,,,
2404809,2024-08-19 10:32:29,,,,,,,613,628,618,591,,,,,,,,,,,,,,2,no,no,,,,
2404809,2024-08-19 10:32:29,,,,,,,613,628,618,591,,,,,,,,,,,,,,2,no,no,,,,
2404819,2024-08-19 10:32:29,156,613,,,,,,,,,,,,,,,,,,,,0,,2,no,no,,,,
2405299,2024-08-19 10:32:29,,,,,,,226,101,82,158,,,,,,,,,,,,,,2,no,no,,,,
2405299,2024-08-19 10:32:29,,,,,,,226,101,82,158,,,,,,,,,,,,,,2,no,no,,,,
2405309,2024-08-19 10:32:29,,,,,,,613,628,618,542,,,,,,,,,,,,,,2,no,no,,,,
2405309,2024-08-19 10:32:29,,,,,,,613,628,618,542,,,,,,,,,,,,,,2,no,no,,,,
2405309,2024-08-19 10:32:29,,,,,,,613,628,618,542,,,,,,,,,,,,,,2,no,no,,,,
2405319,2024-08-19 10:32:29,142,600,,,,,,,,,,,,,,,,,,,,0,,2,no,no,,,,
2405799,2024-08-19 10:32:30,,,,,,,335,101,82,158,,,,,,,,,,,,,,2,no,no,,,,
2405799,2024-08-19 10:32:30,,,,,,,335,101,82,158,,,,,,,,,,,,,,2,no,no,,,,
2405809,2024-08-19 10:32:30,,,,,,,585,628,618,542,,,,,,,,,,,,,,2,no,no,,,,
2405809,2024-08-19 10:32:30,,,,,,,585,628,618,542,,,,,,,,,,,,,,2,no,no,,,,
2405809,2024-08-19 10:32:30,,,,,,,585,628,618,542,,,,,,,,,,,,,,2,no,no,,,,
2405819,2024-08-19 10:32:30,169,593,,,,,,,,,,,,,,,,,,,,0,,2,no,no,,,,
