timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
2083319,2024-08-19 10:27:54,19,23,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2083799,2024-08-19 10:27:54,,,,,,,20,13,3,18,,,,,,,,,,,,,,2,no,no,,,,
2083799,2024-08-19 10:27:54,,,,,,,20,13,3,18,,,,,,,,,,,,,,2,no,no,,,,
2083809,2024-08-19 10:27:54,,,,,,,14,17,21,15,,,,,,,,,,,,,,2,no,no,,,,
2083809,2024-08-19 10:27:54,,,,,,,14,17,21,15,,,,,,,,,,,,,,2,no,no,,,,
2083809,2024-08-19 10:27:54,,,,,,,14,17,21,15,,,,,,,,,,,,,,2,no,no,,,,
2083819,2024-08-19 10:27:54,14,17,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2084299,2024-08-19 10:27:54,,,,,,,20,21,3,18,,,,,,,,,,,,,,2,no,no,,,,
2084299,2024-08-19 10:27:54,,,,,,,20,21,3,18,,,,,,,,,,,,,,2,no,no,,,,
2084309,2024-08-19 10:27:54,,,,,,,14,21,21,15,,,,,,,,,,,,,,2,no,no,,,,
2084309,2024-08-19 10:27:54,,,,,,,14,21,21,15,,,,,,,,,,,,,,2,no,no,,,,
2084309,2024-08-19 10:27:54,,,,,,,14,21,21,15,,,,,,,,,,,,,,2,no,no,,,,
2084319,2024-08-19 10:27:54,16,18,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2084799,2024-08-19 10:27:54,,,,,,,20,21,12,18,,,,,,,,,,,,,,2,no,no,,,,
2084799,2024-08-19 10:27:54,,,,,,,20,21,12,18,,,,,,,,,,,,,,2,no,no,,,,
2084809,2024-08-19 10:27:54,,,,,,,14,21,20,15,,,,,,,,,,,,,,2,no,no,,,,
2084809,2024-08-19 10:27:54,,,,,,,14,21,20,15,,,,,,,,,,,,,,2,no,no,,,,
2084809,2024-08-19 10:27:54,,,,,,,14,21,20,15,,,,,,,,,,,,,,2,no,no,,,,
2084819,2024-08-19 10:27:54,18,18,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2085299,2024-08-19 10:27:54,,,,,,,20,21,12,15,,,,,,,,,,,,,,2,no,no,,,,
2085299,2024-08-19 10:27:54,,,,,,,20,21,12,15,,,,,,,,,,,,,,2,no,no,,,,
2085309,2024-08-19 10:27:54,,,,,,,14,21,20,10,,,,,,,,,,,,,,2,no,no,,,,
2085309,2024-08-19 10:27:54,,,,,,,14,21,20,10,,,,,,,,,,,,,,2,no,no,,,,
2085309,2024-08-19 10:27:54,,,,,,,14,21,20,10,,,,,,,,,,,,,,2,no,no,,,,
2085319,2024-08-19 10:27:54,17,16,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
2085799,2024-08-19 10:27:54,,,,,,,6,21,12,15,,,,,,,,,,,,,,2,no,no,,,,
2085799,2024-08-19 10:27:54,,,,,,,6,21,12,15,,,,,,,,,,,,,,2,no,no,,,,
2085809,2024-08-19 10:27:54,,,,,,,18,21,20,10,,,,,,,,,,,,,,2,no,no,,,,
2085809,2024-08-19 10:27:54,,,,,,,18,21,20,10,,,,,,,,,,,,,,2,no,no,,,,
2085809,2024-08-19 10:27:54,,,,,,,18,21,20,10,,,,,,,,,,,,,,2,no,no,,,,
