timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
1954309,2024-08-19 10:24:55,,,,,,,33,12,4,16,,,,,,,,,,,,,,2,no,no,,,,
1954309,2024-08-19 10:24:55,,,,,,,33,12,4,16,,,,,,,,,,,,,,2,no,no,,,,
1954319,2024-08-19 10:24:55,14,16,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1954799,2024-08-19 10:24:55,,,,,,,12,9,35,29,,,,,,,,,,,,,,2,no,no,,,,
1954799,2024-08-19 10:24:55,,,,,,,12,9,35,29,,,,,,,,,,,,,,2,no,no,,,,
1954809,2024-08-19 10:24:55,,,,,,,33,12,33,16,,,,,,,,,,,,,,2,no,no,,,,
1954809,2024-08-19 10:24:55,,,,,,,33,12,33,16,,,,,,,,,,,,,,2,no,no,,,,
1954809,2024-08-19 10:24:55,,,,,,,33,12,33,16,,,,,,,,,,,,,,2,no,no,,,,
1954819,2024-08-19 10:24:55,21,24,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1955299,2024-08-19 10:24:56,,,,,,,12,9,35,12,,,,,,,,,,,,,,2,no,no,,,,
1955299,2024-08-19 10:24:56,,,,,,,12,9,35,12,,,,,,,,,,,,,,2,no,no,,,,
1955309,2024-08-19 10:24:56,,,,,,,33,12,33,23,,,,,,,,,,,,,,2,no,no,,,,
1955309,2024-08-19 10:24:56,,,,,,,33,12,33,23,,,,,,,,,,,,,,2,no,no,,,,
1955309,2024-08-19 10:24:56,,,,,,,33,12,33,23,,,,,,,,,,,,,,2,no,no,,,,
1955319,2024-08-19 10:24:56,17,25,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1955799,2024-08-19 10:24:56,,,,,,,22,9,35,12,,,,,,,,,,,,,,2,no,no,,,,
1955799,2024-08-19 10:24:56,,,,,,,22,9,35,12,,,,,,,,,,,,,,2,no,no,,,,
1955809,2024-08-19 10:24:56,,,,,,,45,12,33,23,,,,,,,,,,,,,,2,no,no,,,,
1955809,2024-08-19 10:24:56,,,,,,,45,12,33,23,,,,,,,,,,,,,,2,no,no,,,,
1955809,2024-08-19 10:24:56,,,,,,,45,12,33,23,,,,,,,,,,,,,,2,no,no,,,,
1955819,2024-08-19 10:24:56,20,28,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1956299,2024-08-19 10:24:57,,,,,,,22,7,35,12,,,,,,,,,,,,,,2,no,no,,,,
1956299,2024-08-19 10:24:57,,,,,,,22,7,35,12,,,,,,,,,,,,,,2,no,no,,,,
1956309,2024-08-19 10:24:57,,,,,,,45,25,33,23,,,,,,,,,,,,,,2,no,no,,,,
1956309,2024-08-19 10:24:57,,,,,,,45,25,33,23,,,,,,,,,,,,,,2,no,no,,,,
1956309,2024-08-19 10:24:57,,,,,,,45,25,33,23,,,,,,,,,,,,,,2,no,no,,,,
1956319,2024-08-19 10:24:57,19,32,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1956799,2024-08-19 10:24:57,,,,,,,22,7,18,12,,,,,,,,,,,,,,2,no,no,,,,
1956799,2024-08-19 10:24:57,,,,,,,22,7,18,12,,,,,,,,,,,,,,2,no,no,,,,
1956809,2024-08-19 10:24:57,,,,,,,45,25,31,23,,,,,,,,,,,,,,2,no,no,,,,
1956809,2024-08-19 10:24:57,,,,,,,45,25,31,23,,,,,,,,,,,,,,2,no,no,,,,
1956809,2024-08-19 10:24:57,,,,,,,45,25,31,23,,,,,,,,,,,,,,2,no,no,,,,
1956819,2024-08-19 10:24:57,15,31,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1957299,2024-08-19 10:24:58,,,,,,,22,7,18,10,,,,,,,,,,,,,,2,no,no,,,,
1957299,2024-08-19 10:24:58,,,,,,,22,7,18,10,,,,,,,,,,,,,,2,no,no,,,,
