timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
1925299,2024-08-19 10:24:27,,,,,,,16,3,14,25,,,,,,,,,,,,,,2,no,no,,,,
1925309,2024-08-19 10:24:27,,,,,,,35,26,22,16,,,,,,,,,,,,,,2,no,no,,,,
1925309,2024-08-19 10:24:27,,,,,,,35,26,22,16,,,,,,,,,,,,,,2,no,no,,,,
1925309,2024-08-19 10:24:27,,,,,,,35,26,22,16,,,,,,,,,,,,,,2,no,no,,,,
1925319,2024-08-19 10:24:27,15,25,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1925799,2024-08-19 10:24:27,,,,,,,0,3,14,25,,,,,,,,,,,,,,2,no,no,,,,
1925799,2024-08-19 10:24:27,,,,,,,0,3,14,25,,,,,,,,,,,,,,2,no,no,,,,
1925809,2024-08-19 10:24:27,,,,,,,35,26,22,16,,,,,,,,,,,,,,2,no,no,,,,
1925809,2024-08-19 10:24:27,,,,,,,35,26,22,16,,,,,,,,,,,,,,2,no,no,,,,
1925809,2024-08-19 10:24:27,,,,,,,35,26,22,16,,,,,,,,,,,,,,2,no,no,,,,
1925819,2024-08-19 10:24:27,11,25,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1926299,2024-08-19 10:24:28,,,,,,,0,15,14,25,,,,,,,,,,,,,,2,no,no,,,,
1926299,2024-08-19 10:24:28,,,,,,,0,15,14,25,,,,,,,,,,,,,,2,no,no,,,,
1926309,2024-08-19 10:24:28,,,,,,,35,36,22,16,,,,,,,,,,,,,,2,no,no,,,,
1926309,2024-08-19 10:24:28,,,,,,,35,36,22,16,,,,,,,,,,,,,,2,no,no,,,,
1926309,2024-08-19 10:24:28,,,,,,,35,36,22,16,,,,,,,,,,,,,,2,no,no,,,,
1926319,2024-08-19 10:24:28,14,27,,,,,,,,,,,,,,,,,,,,1,,2,no,no,,,,
1926799,2024-08-19 10:24:28,,,,,,,0,15,0,25,,,,,,,,,,,,,,2,no,no,,,,
1926799,2024-08-19 10:24:28,,,,,,,0,15,0,25,,,,,,,,,,,,,,2,no,no,,,,
1926809,2024-08-19 10:24:28,,,,,,,35,36,28,16,,,,,,,,,,,,,,2,no,no,,,,
