timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
8110868,2024-08-29 14:19:42,,,,,,,,,,,,,,,,,,,,,97,,,2,no,,,,
8111068,2024-08-29 14:19:42,,,96,69,168,164,,,,,,,,,,,,,,,,,,2,no,,,,
8111078,2024-08-29 14:19:42,,,,,,,,,,,113,107,144,106,128,126,118,144,143,143,,,,2,no,,,,
8111148,2024-08-29 14:19:42,,,93,71,169,166,,,,,,,,,,,,,,,,,,2,no,,,,
8111158,2024-08-29 14:19:42,,,,,,,,,,,111,107,145,106,127,127,116,144,144,144,,,,2,no,,,,
8111168,2024-08-29 14:19:42,,,,,,,589,575,563,591,,,,,,,,,,,,,,2,no,,,,
8111168,2024-08-29 14:19:42,,,,,,,589,575,563,591,,,,,,,,,,,,,,2,no,,,,
8111178,2024-08-29 14:19:42,,,,,,,655,657,641,652,,,,,,,,,,,,,,2,no,,,,
8111178,2024-08-29 14:19:42,,,,,,,655,657,641,652,,,,,,,,,,,,,,2,no,,,,
8111178,2024-08-29 14:19:42,,,,,,,655,657,641,652,,,,,,,,,,,,,,2,no,,,,
8111188,2024-08-29 14:19:42,580,651,,,,,,,,,,,,,,,,,,,,0,,2,no,,,,
8111198,2024-08-29 14:19:42,,,,,,,,,,,,,,,,,,,,,91,,,2,no,,,,
8111238,2024-08-29 14:19:42,,,94,71,169,167,,,,,111,107,147,108,127,128,116,144,143,145,,,,2,no,,,,
8111238,2024-08-29 14:19:42,,,94,71,169,167,,,,,111,107,147,108,127,128,116,144,143,145,,,,2,no,,,,
8111268,2024-08-29 14:19:42,,,,,,,,,,,,,,,,,,,,,91,,,2,no,,,,
8111308,2024-08-29 14:19:42,,,90,68,170,168,,,,,,,,,,,,,,,,,,2,no,,,,
