Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
1795104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89,pc80
1795234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,123,133,123,120,136,110,154,130,154,nan,pc80
1795474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,123,134,123,121,137,111,154,131,154,nan,pc80
1795504,nan,nan,nan,nan,nan,nan,585,579,566,582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1795514,578,684,nan,nan,nan,nan,692,682,690,673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1795524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1795794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,124,134,123,121,136,111,154,131,154,nan,pc80
1795804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86,pc80
1795944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1795954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,123,133,123,121,137,111,155,131,155,nan,pc80
1796004,nan,nan,nan,nan,nan,nan,585,579,576,582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796014,581,682,nan,nan,nan,nan,692,682,680,673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,pc80
1796034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,125,134,124,121,138,111,155,131,155,nan,pc80
1796184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,124,134,124,121,137,111,154,131,154,nan,pc80
1796204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,pc80
1796344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,124,134,124,121,137,111,155,131,155,nan,pc80
1796504,nan,nan,nan,nan,nan,nan,585,579,576,584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796514,581,682,nan,nan,nan,nan,692,682,680,674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,123,134,123,121,137,111,154,131,155,nan,pc80
1796704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,pc80
1796744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1796754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,123,133,123,121,136,111,154,131,154,nan,pc80
1796804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,pc80
1796834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,122,134,122,120,138,110,154,131,154,nan,pc80
1796904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,122,133,121,119,137,110,154,130,153,81,pc80
1796984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,122,134,122,121,136,111,154,131,154,nan,pc80
1797004,nan,nan,nan,nan,nan,nan,583,579,576,584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1797014,581,680,nan,nan,nan,nan,685,682,680,674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1797024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1797034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,pc80
1797074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,122,133,122,120,137,110,154,131,154,nan,pc80
1797104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,pc80
1797144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1797154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,122,133,122,120,137,110,154,130,153,nan,pc80
1797204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,pc80
1797224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,122,133,121,120,136,110,154,130,154,nan,pc80
1797304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,121,133,121,120,137,109,154,130,154,79,pc80
1797384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,122,132,122,119,135,110,153,130,153,nan,pc80
1797404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,pc80
1797464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,122,133,123,121,136,111,154,131,154,nan,pc80
1797504,nan,nan,nan,nan,nan,nan,583,584,576,584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1797514,582,681,nan,nan,nan,nan,685,683,680,674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1797524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,pc80
1797554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,123,133,123,121,137,111,154,130,154,nan,pc80
1797604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,pc80
1797624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,122,134,122,120,137,110,154,130,154,nan,pc80
1797704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,123,133,122,120,137,110,154,130,154,79,pc80
1797864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,123,134,123,121,137,110,155,132,154,nan,pc80
1797904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,pc80
1797944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,123,133,123,120,137,111,155,131,155,nan,pc80
1798004,nan,nan,nan,nan,nan,nan,583,584,575,584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1798014,582,679,nan,nan,nan,nan,685,683,673,674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1798024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77,pc80
1798044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,124,134,124,121,138,110,155,131,155,nan,pc80
1798104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,124,133,123,120,138,110,155,131,155,77,pc80
1798204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77,pc80
1798264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,124,134,124,121,138,111,154,131,154,nan,pc80
1798304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77,pc80
1798424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,124,134,124,122,137,112,154,131,154,nan,pc80
1798504,nan,nan,nan,nan,nan,nan,583,584,575,570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1798514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,123,134,123,122,136,112,154,131,155,nan,pc80
1798524,578,679,nan,nan,nan,nan,685,683,673,675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1798544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,pc80
1798744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,123,134,123,122,136,111,154,132,154,nan,pc80
1798804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,pc80
1798824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,124,135,123,123,137,112,155,132,155,nan,pc80
1798904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,124,135,123,122,137,112,155,133,155,81,pc80
1798984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,134,122,122,137,112,155,132,154,nan,pc80
1799004,nan,nan,nan,nan,nan,nan,573,584,575,570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1799014,576,679,nan,nan,nan,nan,684,683,673,675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1799024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc80
1799034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83,pc80
1799074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,135,122,122,137,111,155,132,155,nan,pc80
1799104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83,pc80
1799224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,135,122,123,136,113,155,133,155,nan,pc80
1799304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,122,134,121,122,136,111,154,132,154,83,pc80
1799384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,122,134,122,122,136,111,154,132,154,nan,pc80
1799404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83,pc80
1799464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,135,122,123,136,113,155,133,155,nan,ne80
1799504,nan,nan,nan,nan,nan,nan,573,553,575,570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1799514,568,676,nan,nan,nan,nan,684,671,673,675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1799524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,ne80
1799554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,136,122,123,136,112,155,133,155,nan,ne80
1799604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,ne80
1799624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,136,122,123,136,113,155,133,155,nan,ne80
1799704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,122,135,122,122,136,112,155,132,155,88,ne80
1799784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,135,122,123,136,112,155,132,155,nan,ne80
1799804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,ne80
1799864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,135,122,123,137,112,155,132,155,nan,ne80
1799904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,ne80
1799944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,135,122,122,137,112,155,133,155,nan,ne80
1800004,nan,nan,nan,nan,nan,nan,573,553,573,570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1800014,567,678,nan,nan,nan,nan,684,671,683,675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1800024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,ne80
1800034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,122,135,122,123,136,112,155,132,155,nan,ne80
1800504,nan,nan,nan,nan,nan,nan,573,553,573,680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1800514,595,683,nan,nan,nan,nan,684,671,683,692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1800524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1801004,nan,nan,nan,nan,nan,nan,684,553,573,680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1801014,623,686,nan,nan,nan,nan,697,671,683,692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1801024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1801504,nan,nan,nan,nan,nan,nan,684,671,573,680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1801514,652,692,nan,nan,nan,nan,697,697,683,692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1801524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1802004,nan,nan,nan,nan,nan,nan,684,671,646,680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1802014,670,693,nan,nan,nan,nan,697,697,685,692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1802024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1802184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,102,139,105,126,122,115,132,134,134,nan,ne80
1802504,nan,nan,nan,nan,nan,nan,684,671,646,660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1802514,665,689,nan,nan,nan,nan,697,697,685,677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1802524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1803004,nan,nan,nan,nan,nan,nan,690,671,646,660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1803014,667,686,nan,nan,nan,nan,684,697,685,677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1803024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1803504,nan,nan,nan,nan,nan,nan,690,669,646,660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1803514,666,683,nan,nan,nan,nan,684,687,685,677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1803524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1804004,nan,nan,nan,nan,nan,nan,690,669,675,660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1804014,674,683,nan,nan,nan,nan,684,687,683,677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1804024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1804504,nan,nan,nan,nan,nan,nan,690,669,675,681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1804514,679,688,nan,nan,nan,nan,684,687,683,697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1804524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1805004,nan,nan,nan,nan,nan,nan,661,669,675,681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1805014,672,688,nan,nan,nan,nan,684,687,683,697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1805024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1805504,nan,nan,nan,nan,nan,nan,661,655,675,681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1805514,668,689,nan,nan,nan,nan,684,691,683,697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1805524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1806004,nan,nan,nan,nan,nan,nan,661,655,670,681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1806014,667,691,nan,nan,nan,nan,684,691,690,697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1806024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1806504,nan,nan,nan,nan,nan,nan,661,655,670,674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1806514,665,689,nan,nan,nan,nan,684,691,690,692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1806524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1807004,nan,nan,nan,nan,nan,nan,641,655,670,674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1807014,660,689,nan,nan,nan,nan,684,691,690,692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1807024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1807504,nan,nan,nan,nan,nan,nan,641,651,670,674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1807514,659,687,nan,nan,nan,nan,684,680,690,692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1807524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1808004,nan,nan,nan,nan,nan,nan,641,651,656,674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1808014,656,689,nan,nan,nan,nan,684,680,698,692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1808024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1808504,nan,nan,nan,nan,nan,nan,641,651,656,662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1808514,653,683,nan,nan,nan,nan,684,680,698,671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1808524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1809004,nan,nan,nan,nan,nan,nan,664,651,656,662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1809014,658,682,nan,nan,nan,nan,680,680,698,671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1809024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1809504,nan,nan,nan,nan,nan,nan,664,662,656,662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1809514,661,682,nan,nan,nan,nan,680,677,698,671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1809524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1810004,nan,nan,nan,nan,nan,nan,664,662,662,662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1810014,663,678,nan,nan,nan,nan,680,677,683,671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1810024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1810504,nan,nan,nan,nan,nan,nan,664,662,662,661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1810514,662,680,nan,nan,nan,nan,680,677,683,681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1810524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1811004,nan,nan,nan,nan,nan,nan,681,662,662,661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1811014,667,682,nan,nan,nan,nan,688,677,683,681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1811024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1811504,nan,nan,nan,nan,nan,nan,681,633,662,661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1811514,659,686,nan,nan,nan,nan,688,692,683,681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1811524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1812004,nan,nan,nan,nan,nan,nan,681,633,690,661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1812014,666,687,nan,nan,nan,nan,688,692,686,681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
1812024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne80
