timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
17138407,2024-08-09 14:34:33,,,26,59,104,162,,,,,,,,,,,,,,,,,,2,no,no,,
17138487,2024-08-09 14:34:33,,,25,60,103,161,,,,,,,,,,,,,,,,,,2,no,no,,
17138487,2024-08-09 14:34:33,,,25,60,103,161,,,,,,,,,,,,,,,,,,2,no,no,,
17138497,2024-08-09 14:34:33,,,,,,,,,,,,,,,,,,,,,105,,,2,no,no,,
17138567,2024-08-09 14:34:33,,,24,59,104,161,,,,,,,,,,,,,,,,,,2,no,no,,
17138567,2024-08-09 14:34:33,,,24,59,104,161,,,,,,,,,,,,,,,,,,2,no,no,,
17138597,2024-08-09 14:34:33,,,,,,,508,524,527,531,,,,,,,,,,,,,,2,no,no,,
17138597,2024-08-09 14:34:33,,,,,,,508,524,527,531,,,,,,,,,,,,,,2,no,no,,
17138597,2024-08-09 14:34:33,,,,,,,508,524,527,531,,,,,,,,,,,,,,2,no,no,,
17138607,2024-08-09 14:34:33,523,603,,,,,603,603,610,597,,,,,,,,,,,,0,,2,no,no,,
17138607,2024-08-09 14:34:33,523,603,,,,,603,603,610,597,,,,,,,,,,,,0,,2,no,no,,
17138607,2024-08-09 14:34:33,523,603,,,,,603,603,610,597,,,,,,,,,,,,0,,2,no,no,,
17138617,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,100,,,2,no,no,,
17138647,2024-08-09 14:34:34,,,22,57,102,162,,,,,,,,,,,,,,,,,,2,no,no,,
17138647,2024-08-09 14:34:34,,,22,57,102,162,,,,,,,,,,,,,,,,,,2,no,no,,
17138697,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,100,,,2,no,no,,
17138727,2024-08-09 14:34:34,,,22,57,100,162,,,,,,,,,,,,,,,,,,2,no,no,,
17138727,2024-08-09 14:34:34,,,22,57,100,162,,,,,,,,,,,,,,,,,,2,no,no,,
17138797,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,100,,,2,no,no,,
17138807,2024-08-09 14:34:34,,,22,57,102,160,,,,,,,,,,,,,,,,,,2,no,no,,
17138807,2024-08-09 14:34:34,,,22,57,102,160,,,,,,,,,,,,,,,,,,2,no,no,,
17138887,2024-08-09 14:34:34,,,24,58,102,159,,,,,,,,,,,,,,,,,,2,no,no,,
17138887,2024-08-09 14:34:34,,,24,58,102,159,,,,,,,,,,,,,,,,,,2,no,no,,
17138897,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,100,,,2,no,no,,
17138967,2024-08-09 14:34:34,,,21,58,101,162,,,,,,,,,,,,,,,,,,2,no,no,,
17138967,2024-08-09 14:34:34,,,21,58,101,162,,,,,,,,,,,,,,,,,,2,no,no,,
17138997,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,100,,,2,no,no,,
17139047,2024-08-09 14:34:34,,,25,58,103,161,,,,,,,,,,,,,,,,,,2,no,no,,
17139047,2024-08-09 14:34:34,,,25,58,103,161,,,,,,,,,,,,,,,,,,2,no,no,,
17139097,2024-08-09 14:34:34,,,,,,,508,524,527,534,,,,,,,,,,,,,,2,no,no,,
17139097,2024-08-09 14:34:34,,,,,,,508,524,527,534,,,,,,,,,,,,,,2,no,no,,
17139107,2024-08-09 14:34:34,,,,,,,603,603,610,603,,,,,,,,,,,,,,2,no,no,,
17139107,2024-08-09 14:34:34,,,,,,,603,603,610,603,,,,,,,,,,,,,,2,no,no,,
17139107,2024-08-09 14:34:34,,,,,,,603,603,610,603,,,,,,,,,,,,,,2,no,no,,
17139117,2024-08-09 14:34:34,523,605,,,,,,,,,,,,,,,,,,,102,0,,2,no,no,,
17139117,2024-08-09 14:34:34,523,605,,,,,,,,,,,,,,,,,,,102,0,,2,no,no,,
17139127,2024-08-09 14:34:34,,,24,55,106,161,,,,,,,,,,,,,,,,,,2,no,no,,
17139137,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,
17139197,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,102,,,2,no,no,,
17139207,2024-08-09 14:34:34,,,29,58,105,159,,,,,,,,,,,,,,,,,,2,no,no,,
17139207,2024-08-09 14:34:34,,,29,58,105,159,,,,,,,,,,,,,,,,,,2,no,no,,
17139287,2024-08-09 14:34:34,,,29,58,107,162,,,,,,,,,,,,,,,,,,2,no,no,,
17139287,2024-08-09 14:34:34,,,29,58,107,162,,,,,,,,,,,,,,,,,,2,no,no,,
17139297,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,102,,,2,no,no,,
17139367,2024-08-09 14:34:34,,,30,58,107,162,,,,,,,,,,,,,,,,,,2,no,no,,
17139367,2024-08-09 14:34:34,,,30,58,107,162,,,,,,,,,,,,,,,,,,2,no,no,,
17139397,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,102,,,2,no,no,,
17139447,2024-08-09 14:34:34,,,27,56,106,159,,,,,,,,,,,,,,,,,,2,no,no,,
17139447,2024-08-09 14:34:34,,,27,56,106,159,,,,,,,,,,,,,,,,,,2,no,no,,
17139497,2024-08-09 14:34:34,,,,,,,,,,,,,,,,,,,,,102,,,2,no,no,,
