timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
8444458,2024-08-29 14:25:11,,,107.0,105.0,172.0,184.0,,,,,123.0,135.0,154.0,135.0,137.0,152.0,128.0,167.0,152.0,167.0,,,,-1,no,,,,
8444468,2024-08-29 14:25:11,,,,,,,,,,,,,,,,,,,,,163.0,,,-1,no,,,,
8444668,2024-08-29 14:25:11,,,,,,,616.0,617.0,616.0,617.0,,,,,,,,,,,,,,-1,no,,,,
8444678,2024-08-29 14:25:11,,,,,,,756.0,761.0,762.0,758.0,,,,,,,,,,,,,,-1,no,,,,
8444688,2024-08-29 14:25:11,617.0,759.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
8444698,2024-08-29 14:25:11,,,107.0,106.0,170.0,184.0,,,,,123.0,137.0,152.0,136.0,136.0,154.0,128.0,169.0,151.0,168.0,,,,-1,no,,,,
8444768,2024-08-29 14:25:11,,,,,,,,,,,,,,,,,,,,,162.0,,,-1,no,,,,
8444778,2024-08-29 14:25:11,,,106.0,103.0,170.0,185.0,,,,,124.0,136.0,152.0,135.0,137.0,152.0,128.0,167.0,151.0,167.0,,,,-1,no,,,,
8444858,2024-08-29 14:25:11,,,108.0,104.0,171.0,183.0,,,,,124.0,136.0,153.0,136.0,137.0,154.0,128.0,168.0,151.0,169.0,,,,-1,no,,,62.5,Thresholds changed from nan to 62.5 at 8444858 local time.
8444868,2024-08-29 14:25:17,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8444938,2024-08-29 14:25:17,,,108.0,106.0,170.0,182.0,,,,,123.0,134.0,151.0,136.0,134.0,153.0,127.0,166.0,150.0,167.0,,,,2,no,,,62.5,
8444968,2024-08-29 14:25:17,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8445018,2024-08-29 14:25:17,,,107.0,103.0,171.0,184.0,,,,,124.0,134.0,153.0,136.0,135.0,154.0,126.0,165.0,152.0,167.0,,,,2,no,,,62.5,
8445068,2024-08-29 14:25:17,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8445098,2024-08-29 14:25:17,,,109.0,103.0,172.0,183.0,,,,,125.0,135.0,154.0,136.0,137.0,152.0,129.0,166.0,152.0,168.0,,,,2,no,,,62.5,
8445168,2024-08-29 14:25:17,,,,,,,616.0,616.0,616.0,617.0,,,,,,,,,,,,,,2,no,,,62.5,
8445178,2024-08-29 14:25:17,,,108.0,101.0,175.0,184.0,756.0,756.0,762.0,758.0,,,,,,,,,,,,,,2,no,,,62.5,
8445188,2024-08-29 14:25:17,616.0,758.0,,,,,,,,,125.0,133.0,155.0,135.0,137.0,151.0,128.0,166.0,152.0,168.0,,0.0,,2,no,,,62.5,
8445208,2024-08-29 14:25:18,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8445258,2024-08-29 14:25:18,,,107.0,105.0,173.0,182.0,,,,,124.0,136.0,155.0,136.0,137.0,151.0,129.0,167.0,152.0,167.0,,,,2,no,,,62.5,
8445268,2024-08-29 14:25:18,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8445338,2024-08-29 14:25:18,,,110.0,103.0,174.0,183.0,,,,,126.0,135.0,155.0,135.0,139.0,151.0,131.0,167.0,154.0,168.0,,,,2,no,,,62.5,
8445368,2024-08-29 14:25:18,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8445578,2024-08-29 14:25:18,,,110.0,99.0,176.0,188.0,,,,,127.0,133.0,157.0,133.0,141.0,149.0,131.0,167.0,155.0,167.0,,,,2,no,,,62.5,
8445668,2024-08-29 14:25:18,,,,,,,616.0,616.0,611.0,617.0,,,,,,,,,,,,,,2,no,,,62.5,
8445678,2024-08-29 14:25:18,,,,,,,756.0,756.0,757.0,758.0,,,,,,,,,,,,,,2,no,,,62.5,
8445688,2024-08-29 14:25:18,615.0,757.0,,,,,,,,,,,,,,,,,,,,0.0,,2,no,,,62.5,
8445738,2024-08-29 14:25:18,,,109.0,96.0,178.0,185.0,,,,,128.0,132.0,159.0,131.0,143.0,150.0,133.0,166.0,158.0,165.0,,,,2,no,,,62.5,
8445768,2024-08-29 14:25:18,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8445978,2024-08-29 14:25:18,,,109.0,96.0,177.0,183.0,,,,,130.0,129.0,159.0,129.0,146.0,147.0,134.0,163.0,157.0,163.0,,,,2,no,,,62.5,
8446058,2024-08-29 14:25:18,,,110.0,95.0,178.0,182.0,,,,,129.0,129.0,159.0,128.0,144.0,148.0,133.0,164.0,159.0,163.0,,,,2,no,,,62.5,
8446068,2024-08-29 14:25:18,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8446138,2024-08-29 14:25:18,,,110.0,93.0,179.0,182.0,,,,,129.0,129.0,159.0,127.0,145.0,147.0,135.0,164.0,158.0,163.0,,,,2,no,,,62.5,
8446168,2024-08-29 14:25:18,,,,,,,616.0,616.0,611.0,614.0,,,,,,,,,,,,,,2,no,,,62.5,
8446178,2024-08-29 14:25:18,,,,,,,756.0,756.0,757.0,756.0,,,,,,,,,,,,,,2,no,,,62.5,
8446188,2024-08-29 14:25:18,614.0,756.0,,,,,,,,,,,,,,,,,,,162.0,0.0,,2,no,,,62.5,
8446228,2024-08-29 14:25:18,,,110.0,93.0,177.0,179.0,,,,,129.0,127.0,160.0,128.0,145.0,145.0,133.0,161.0,157.0,162.0,,,,2,no,,,62.5,
8446268,2024-08-29 14:25:18,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8446298,2024-08-29 14:25:18,,,109.0,89.0,178.0,178.0,,,,,129.0,126.0,160.0,127.0,144.0,145.0,132.0,161.0,156.0,163.0,,,,2,no,,,62.5,
8446368,2024-08-29 14:25:18,,,,,,,,,,,,,,,,,,,,,162.0,,,2,no,,,62.5,
8446378,2024-08-29 14:25:18,,,110.0,93.0,175.0,178.0,,,,,129.0,126.0,159.0,127.0,143.0,144.0,132.0,159.0,155.0,160.0,,,,2,no,,,62.5,
