timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
6133628,2024-08-29 13:46:40,,,,,,,,,,,79.0,129.0,115.0,127.0,98.0,150.0,83.0,167.0,115.0,166.0,,,,-1,no,,,,
6133668,2024-08-29 13:46:40,,,,,,,492.0,491.0,492.0,492.0,,,,,,,,,,,,,,-1,no,,,,
6133678,2024-08-29 13:46:40,,,,,,,542.0,543.0,543.0,537.0,,,,,,,,,,,,,,-1,no,,,,
6133688,2024-08-29 13:46:40,492.0,541.0,,,,,,,,,,,,,,,,,,,69.0,,,-1,no,,,,
6133708,2024-08-29 13:46:40,,,55.0,87.0,139.0,204.0,,,,,80.0,131.0,114.0,129.0,97.0,149.0,84.0,168.0,112.0,166.0,,,,-1,no,,,,
6133768,2024-08-29 13:46:40,,,,,,,,,,,,,,,,,,,,,69.0,,,-1,no,,,,
6133788,2024-08-29 13:46:40,,,55.0,85.0,138.0,203.0,,,,,80.0,128.0,115.0,126.0,99.0,147.0,85.0,164.0,115.0,162.0,,,,-1,no,,,,
6133868,2024-08-29 13:46:40,,,56.0,86.0,138.0,200.0,,,,,80.0,130.0,114.0,128.0,97.0,148.0,85.0,166.0,112.0,164.0,69.0,,,-1,no,,,,
6133948,2024-08-29 13:46:40,,,53.0,85.0,137.0,204.0,,,,,78.0,130.0,115.0,127.0,99.0,149.0,84.0,169.0,113.0,166.0,,,,-1,no,,,,
6133968,2024-08-29 13:46:41,,,,,,,,,,,,,,,,,,,,,69.0,,,-1,no,,,,
6134028,2024-08-29 13:46:41,,,55.0,86.0,137.0,197.0,,,,,80.0,130.0,114.0,127.0,98.0,147.0,85.0,166.0,112.0,163.0,,,,-1,no,,,,
6134068,2024-08-29 13:46:41,,,,,,,,,,,,,,,,,,,,,69.0,,,-1,no,,,,
6134108,2024-08-29 13:46:41,,,53.0,86.0,138.0,202.0,,,,,78.0,130.0,114.0,126.0,97.0,149.0,85.0,168.0,114.0,165.0,,,,-1,no,,,,
