timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes,Unnamed: 0,Notes
15158107,2024-08-15 14:13:39,,,120.0,75.0,190.0,175.0,,,,,138.0,115.0,172.0,113.0,158.0,135.0,145.0,154.0,171.0,152.0,,,,2,no,no,,,72.5,,,
15158107,2024-08-15 14:13:39,,,120.0,75.0,190.0,175.0,,,,,138.0,115.0,172.0,113.0,158.0,135.0,145.0,154.0,171.0,152.0,,,,2,no,no,,,72.5,,,
15158187,2024-08-15 14:13:39,,,119.0,75.0,191.0,175.0,,,,,137.0,115.0,173.0,112.0,157.0,135.0,145.0,154.0,172.0,152.0,185.0,,,2,no,no,,,72.5,,,
15158187,2024-08-15 14:13:39,,,119.0,75.0,191.0,175.0,,,,,137.0,115.0,173.0,112.0,157.0,135.0,145.0,154.0,172.0,152.0,185.0,,,2,no,no,,,72.5,,,
15158187,2024-08-15 14:13:39,,,119.0,75.0,191.0,175.0,,,,,137.0,115.0,173.0,112.0,157.0,135.0,145.0,154.0,172.0,152.0,185.0,,,2,no,no,,,72.5,,,
15158267,2024-08-15 14:13:39,,,120.0,74.0,190.0,174.0,,,,,138.0,115.0,172.0,111.0,157.0,133.0,145.0,153.0,172.0,150.0,,,,2,no,no,,,72.5,,,
15158267,2024-08-15 14:13:39,,,120.0,74.0,190.0,174.0,,,,,138.0,115.0,172.0,111.0,157.0,133.0,145.0,153.0,172.0,150.0,,,,2,no,no,,,72.5,,,
15158287,2024-08-15 14:13:39,,,,,,,,,,,,,,,,,,,,,185.0,,,2,no,no,,,72.5,,,
15158347,2024-08-15 14:13:39,,,118.0,73.0,190.0,174.0,,,,,137.0,113.0,171.0,110.0,156.0,132.0,145.0,151.0,171.0,149.0,,,,2,no,no,,,72.5,,,
15158347,2024-08-15 14:13:39,,,118.0,73.0,190.0,174.0,,,,,137.0,113.0,171.0,110.0,156.0,132.0,145.0,151.0,171.0,149.0,,,,2,no,no,,,72.5,,,
15158387,2024-08-15 14:13:39,,,,,,,,,,,,,,,,,,,,,185.0,,,2,no,no,,,72.5,,,
15158427,2024-08-15 14:13:39,,,117.0,75.0,190.0,174.0,,,,,137.0,113.0,172.0,110.0,156.0,131.0,144.0,151.0,170.0,149.0,,,,2,no,no,,,72.5,,,
15158427,2024-08-15 14:13:39,,,117.0,75.0,190.0,174.0,,,,,137.0,113.0,172.0,110.0,156.0,131.0,144.0,151.0,170.0,149.0,,,,2,no,no,,,72.5,,,
15158487,2024-08-15 14:13:39,,,,,,,402.0,391.0,396.0,400.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15158487,2024-08-15 14:13:39,,,,,,,402.0,391.0,396.0,400.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15158497,2024-08-15 14:13:39,,,,,,,563.0,575.0,560.0,546.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15158497,2024-08-15 14:13:39,,,,,,,563.0,575.0,560.0,546.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15158497,2024-08-15 14:13:39,,,,,,,563.0,575.0,560.0,546.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15158507,2024-08-15 14:13:39,397.0,561.0,117.0,74.0,189.0,172.0,,,,,,,,,,,,,,,184.0,0.0,,2,no,no,,,72.5,,,
15158507,2024-08-15 14:13:39,397.0,561.0,117.0,74.0,189.0,172.0,,,,,,,,,,,,,,,184.0,0.0,,2,no,no,,,72.5,,,
15158507,2024-08-15 14:13:39,397.0,561.0,117.0,74.0,189.0,172.0,,,,,,,,,,,,,,,184.0,0.0,,2,no,no,,,72.5,,,
15158517,2024-08-15 14:13:40,,,,,,,,,,,136.0,113.0,170.0,111.0,154.0,132.0,142.0,151.0,168.0,149.0,,,,2,no,no,,,72.5,,,
15158587,2024-08-15 14:13:40,,,116.0,74.0,189.0,176.0,,,,,135.0,114.0,170.0,111.0,154.0,132.0,142.0,152.0,169.0,150.0,184.0,,,2,no,no,,,72.5,,,
15158587,2024-08-15 14:13:40,,,116.0,74.0,189.0,176.0,,,,,135.0,114.0,170.0,111.0,154.0,132.0,142.0,152.0,169.0,150.0,184.0,,,2,no,no,,,72.5,,,
15158587,2024-08-15 14:13:40,,,116.0,74.0,189.0,176.0,,,,,135.0,114.0,170.0,111.0,154.0,132.0,142.0,152.0,169.0,150.0,184.0,,,2,no,no,,,72.5,,,
15158687,2024-08-15 14:13:40,,,,,,,,,,,,,,,,,,,,,184.0,,,2,no,no,,,72.5,,,
15158747,2024-08-15 14:13:40,,,116.0,77.0,189.0,174.0,,,,,136.0,115.0,170.0,112.0,155.0,134.0,143.0,153.0,170.0,151.0,,,,2,no,no,,,72.5,,,
15158747,2024-08-15 14:13:40,,,116.0,77.0,189.0,174.0,,,,,136.0,115.0,170.0,112.0,155.0,134.0,143.0,153.0,170.0,151.0,,,,2,no,no,,,72.5,,,
15158787,2024-08-15 14:13:40,,,,,,,,,,,,,,,,,,,,,184.0,,,2,no,no,,,72.5,,,
15158827,2024-08-15 14:13:40,,,117.0,75.0,190.0,176.0,,,,,137.0,115.0,171.0,112.0,155.0,134.0,143.0,153.0,169.0,151.0,,,,2,no,no,,,72.5,,,
15158827,2024-08-15 14:13:40,,,117.0,75.0,190.0,176.0,,,,,137.0,115.0,171.0,112.0,155.0,134.0,143.0,153.0,169.0,151.0,,,,2,no,no,,,72.5,,,
15158887,2024-08-15 14:13:41,,,,,,,,,,,,,,,,,,,,,184.0,,,2,no,no,,,72.5,,,
15158907,2024-08-15 14:13:41,,,115.0,76.0,191.0,177.0,,,,,137.0,114.0,171.0,112.0,155.0,134.0,144.0,153.0,171.0,151.0,,,,2,no,no,,,72.5,,,
15158907,2024-08-15 14:13:41,,,115.0,76.0,191.0,177.0,,,,,137.0,114.0,171.0,112.0,155.0,134.0,144.0,153.0,171.0,151.0,,,,2,no,no,,,72.5,,,
15158987,2024-08-15 14:13:41,,,119.0,75.0,192.0,177.0,,,,,137.0,115.0,172.0,112.0,155.0,135.0,144.0,155.0,171.0,152.0,,,,2,no,no,,,72.5,,,
15158987,2024-08-15 14:13:41,,,119.0,75.0,192.0,177.0,,,,,137.0,115.0,172.0,112.0,155.0,135.0,144.0,155.0,171.0,152.0,,,,2,no,no,,,72.5,,,
15158987,2024-08-15 14:13:41,,,119.0,75.0,192.0,177.0,,,,,137.0,115.0,172.0,112.0,155.0,135.0,144.0,155.0,171.0,152.0,,,,2,no,no,,,72.5,,,
15158997,2024-08-15 14:13:41,,,,,,,384.0,391.0,396.0,400.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159007,2024-08-15 14:13:41,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159017,2024-08-15 14:13:41,393.0,560.0,,,,,559.0,575.0,560.0,546.0,,,,,,,,,,,,0.0,,2,no,no,,,72.5,,,
15159017,2024-08-15 14:13:41,393.0,560.0,,,,,559.0,575.0,560.0,546.0,,,,,,,,,,,,0.0,,2,no,no,,,72.5,,,
15159017,2024-08-15 14:13:41,393.0,560.0,,,,,559.0,575.0,560.0,546.0,,,,,,,,,,,,0.0,,2,no,no,,,72.5,,,
15159027,2024-08-15 14:13:41,,,,,,,,,,,,,,,,,,,,,187.0,,,2,no,no,,,72.5,,,
15159067,2024-08-15 14:13:41,,,117.0,73.0,193.0,179.0,,,,,137.0,114.0,172.0,111.0,155.0,134.0,144.0,155.0,172.0,153.0,,,,2,no,no,,,72.5,,,
15159067,2024-08-15 14:13:41,,,117.0,73.0,193.0,179.0,,,,,137.0,114.0,172.0,111.0,155.0,134.0,144.0,155.0,172.0,153.0,,,,2,no,no,,,72.5,,,
15159087,2024-08-15 14:13:41,,,,,,,,,,,,,,,,,,,,,187.0,,,2,no,no,,,72.5,,,
15159147,2024-08-15 14:13:41,,,119.0,77.0,190.0,177.0,,,,,138.0,116.0,172.0,113.0,156.0,135.0,145.0,155.0,170.0,153.0,,,,2,no,no,,,72.5,,,
15159147,2024-08-15 14:13:41,,,119.0,77.0,190.0,177.0,,,,,138.0,116.0,172.0,113.0,156.0,135.0,145.0,155.0,170.0,153.0,,,,2,no,no,,,72.5,,,
15159187,2024-08-15 14:13:41,,,,,,,,,,,,,,,,,,,,,187.0,,,2,no,no,,,72.5,,,
15159227,2024-08-15 14:13:41,,,117.0,76.0,191.0,176.0,,,,,137.0,115.0,171.0,112.0,156.0,134.0,145.0,154.0,171.0,152.0,,,,2,no,no,,,72.5,,,
15159227,2024-08-15 14:13:41,,,117.0,76.0,191.0,176.0,,,,,137.0,115.0,171.0,112.0,156.0,134.0,145.0,154.0,171.0,152.0,,,,2,no,no,,,72.5,,,
15159287,2024-08-15 14:13:41,,,,,,,,,,,,,,,,,,,,,187.0,,,2,no,no,,,72.5,,,
15159307,2024-08-15 14:13:41,,,119.0,76.0,189.0,176.0,,,,,138.0,117.0,172.0,113.0,158.0,135.0,146.0,155.0,172.0,152.0,,,,2,no,no,,,72.5,,,
15159307,2024-08-15 14:13:41,,,119.0,76.0,189.0,176.0,,,,,138.0,117.0,172.0,113.0,158.0,135.0,146.0,155.0,172.0,152.0,,,,2,no,no,,,72.5,,,
15159387,2024-08-15 14:13:41,,,116.0,75.0,189.0,177.0,,,,,137.0,117.0,172.0,114.0,159.0,136.0,145.0,156.0,173.0,153.0,187.0,,,2,no,no,,,72.5,,,
15159387,2024-08-15 14:13:41,,,116.0,75.0,189.0,177.0,,,,,137.0,117.0,172.0,114.0,159.0,136.0,145.0,156.0,173.0,153.0,187.0,,,2,no,no,,,72.5,,,
15159387,2024-08-15 14:13:41,,,116.0,75.0,189.0,177.0,,,,,137.0,117.0,172.0,114.0,159.0,136.0,145.0,156.0,173.0,153.0,187.0,,,2,no,no,,,72.5,,,
15159467,2024-08-15 14:13:41,,,115.0,75.0,189.0,179.0,,,,,137.0,116.0,172.0,113.0,158.0,137.0,143.0,156.0,172.0,153.0,,,,2,no,no,,,72.5,,,
15159467,2024-08-15 14:13:41,,,115.0,75.0,189.0,179.0,,,,,137.0,116.0,172.0,113.0,158.0,137.0,143.0,156.0,172.0,153.0,,,,2,no,no,,,72.5,,,
15159487,2024-08-15 14:13:41,,,,,,,384.0,392.0,396.0,400.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159487,2024-08-15 14:13:41,,,,,,,384.0,392.0,396.0,400.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159487,2024-08-15 14:13:41,,,,,,,384.0,392.0,396.0,400.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159497,2024-08-15 14:13:41,,,,,,,559.0,560.0,560.0,546.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159497,2024-08-15 14:13:41,,,,,,,559.0,560.0,560.0,546.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159507,2024-08-15 14:13:41,393.0,556.0,,,,,,,,,,,,,,,,,,,183.0,0.0,,2,no,no,,,72.5,,,
15159507,2024-08-15 14:13:41,393.0,556.0,,,,,,,,,,,,,,,,,,,183.0,0.0,,2,no,no,,,72.5,,,
15159547,2024-08-15 14:13:41,,,116.0,76.0,189.0,177.0,,,,,138.0,115.0,172.0,114.0,158.0,137.0,143.0,156.0,171.0,154.0,,,,2,no,no,,,72.5,,,
15159547,2024-08-15 14:13:41,,,116.0,76.0,189.0,177.0,,,,,138.0,115.0,172.0,114.0,158.0,137.0,143.0,156.0,171.0,154.0,,,,2,no,no,,,72.5,,,
15159587,2024-08-15 14:13:41,,,,,,,,,,,,,,,,,,,,,183.0,,,2,no,no,,,72.5,,,
15159627,2024-08-15 14:13:41,,,117.0,76.0,189.0,176.0,,,,,138.0,117.0,172.0,115.0,157.0,137.0,144.0,156.0,171.0,154.0,,,,2,no,no,,,72.5,,,
15159627,2024-08-15 14:13:41,,,117.0,76.0,189.0,176.0,,,,,138.0,117.0,172.0,115.0,157.0,137.0,144.0,156.0,171.0,154.0,,,,2,no,no,,,72.5,,,
15159687,2024-08-15 14:13:41,,,,,,,,,,,,,,,,,,,,,183.0,,,2,no,no,,,72.5,,,
15159707,2024-08-15 14:13:41,,,118.0,77.0,188.0,177.0,,,,,138.0,115.0,171.0,114.0,156.0,136.0,143.0,155.0,170.0,154.0,,,,2,no,no,,,72.5,,,
15159707,2024-08-15 14:13:41,,,118.0,77.0,188.0,177.0,,,,,138.0,115.0,171.0,114.0,156.0,136.0,143.0,155.0,170.0,154.0,,,,2,no,no,,,72.5,,,
15159787,2024-08-15 14:13:41,,,116.0,76.0,188.0,178.0,,,,,137.0,117.0,171.0,114.0,157.0,137.0,144.0,156.0,170.0,154.0,183.0,,,2,no,no,,,72.5,,,
15159787,2024-08-15 14:13:41,,,116.0,76.0,188.0,178.0,,,,,137.0,117.0,171.0,114.0,157.0,137.0,144.0,156.0,170.0,154.0,183.0,,,2,no,no,,,72.5,,,
15159787,2024-08-15 14:13:41,,,116.0,76.0,188.0,178.0,,,,,137.0,117.0,171.0,114.0,157.0,137.0,144.0,156.0,170.0,154.0,183.0,,,2,no,no,,,72.5,,,
15159867,2024-08-15 14:13:42,,,116.0,80.0,187.0,176.0,,,,,138.0,118.0,170.0,116.0,157.0,138.0,143.0,155.0,171.0,153.0,,,,2,no,no,,,72.5,,,
15159867,2024-08-15 14:13:42,,,116.0,80.0,187.0,176.0,,,,,138.0,118.0,170.0,116.0,157.0,138.0,143.0,155.0,171.0,153.0,,,,2,no,no,,,72.5,,,
15159887,2024-08-15 14:13:42,,,,,,,,,,,,,,,,,,,,,183.0,,,2,no,no,,,72.5,,,
15159947,2024-08-15 14:13:42,,,118.0,81.0,189.0,180.0,,,,,137.0,121.0,170.0,119.0,153.0,141.0,143.0,157.0,171.0,155.0,,,,2,no,no,,,72.5,,,
15159947,2024-08-15 14:13:42,,,118.0,81.0,189.0,180.0,,,,,137.0,121.0,170.0,119.0,153.0,141.0,143.0,157.0,171.0,155.0,,,,2,no,no,,,72.5,,,
15159987,2024-08-15 14:13:42,,,,,,,384.0,392.0,385.0,400.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159987,2024-08-15 14:13:42,,,,,,,384.0,392.0,385.0,400.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159997,2024-08-15 14:13:42,,,,,,,559.0,560.0,561.0,546.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159997,2024-08-15 14:13:42,,,,,,,559.0,560.0,561.0,546.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15159997,2024-08-15 14:13:42,,,,,,,559.0,560.0,561.0,546.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15160007,2024-08-15 14:13:42,390.0,557.0,,,,,,,,,,,,,,,,,,,187.0,0.0,,2,no,no,,,72.5,,,
15160007,2024-08-15 14:13:42,390.0,557.0,,,,,,,,,,,,,,,,,,,187.0,0.0,,2,no,no,,,72.5,,,
15160027,2024-08-15 14:13:42,,,113.0,82.0,186.0,181.0,,,,,136.0,122.0,170.0,118.0,156.0,142.0,144.0,158.0,171.0,155.0,,,,2,no,no,,,72.5,,,
15160027,2024-08-15 14:13:42,,,113.0,82.0,186.0,181.0,,,,,136.0,122.0,170.0,118.0,156.0,142.0,144.0,158.0,171.0,155.0,,,,2,no,no,,,72.5,,,
15160087,2024-08-15 14:13:42,,,,,,,,,,,,,,,,,,,,,187.0,,,2,no,no,,,72.5,,,
15160107,2024-08-15 14:13:42,,,113.0,83.0,186.0,183.0,,,,,136.0,122.0,169.0,119.0,155.0,142.0,144.0,158.0,170.0,155.0,,,,2,no,no,,,72.5,,,
15160107,2024-08-15 14:13:42,,,113.0,83.0,186.0,183.0,,,,,136.0,122.0,169.0,119.0,155.0,142.0,144.0,158.0,170.0,155.0,,,,2,no,no,,,72.5,,,
15160187,2024-08-15 14:13:42,,,116.0,84.0,185.0,177.0,,,,,136.0,123.0,169.0,120.0,154.0,143.0,143.0,157.0,170.0,155.0,187.0,,,2,no,no,,,72.5,,,
15160187,2024-08-15 14:13:42,,,116.0,84.0,185.0,177.0,,,,,136.0,123.0,169.0,120.0,154.0,143.0,143.0,157.0,170.0,155.0,187.0,,,2,no,no,,,72.5,,,
15160187,2024-08-15 14:13:42,,,116.0,84.0,185.0,177.0,,,,,136.0,123.0,169.0,120.0,154.0,143.0,143.0,157.0,170.0,155.0,187.0,,,2,no,no,,,72.5,,,
15160267,2024-08-15 14:13:42,,,114.0,84.0,186.0,181.0,,,,,138.0,123.0,170.0,120.0,157.0,143.0,145.0,157.0,170.0,155.0,,,,2,no,no,,,72.5,,,
15160267,2024-08-15 14:13:42,,,114.0,84.0,186.0,181.0,,,,,138.0,123.0,170.0,120.0,157.0,143.0,145.0,157.0,170.0,155.0,,,,2,no,no,,,72.5,,,
15160287,2024-08-15 14:13:42,,,,,,,,,,,,,,,,,,,,,187.0,,,2,no,no,,,72.5,,,
15160347,2024-08-15 14:13:42,,,114.0,82.0,187.0,181.0,,,,,138.0,122.0,171.0,119.0,158.0,142.0,146.0,158.0,172.0,155.0,,,,2,no,no,,,72.5,,,
15160347,2024-08-15 14:13:42,,,114.0,82.0,187.0,181.0,,,,,138.0,122.0,171.0,119.0,158.0,142.0,146.0,158.0,172.0,155.0,,,,2,no,no,,,72.5,,,
15160387,2024-08-15 14:13:42,,,,,,,,,,,,,,,,,,,,,187.0,,,2,no,no,,,72.5,,,
15160427,2024-08-15 14:13:42,,,117.0,83.0,189.0,181.0,,,,,141.0,123.0,173.0,120.0,160.0,142.0,148.0,158.0,174.0,155.0,,,,2,no,no,,,72.5,,,
15160427,2024-08-15 14:13:42,,,117.0,83.0,189.0,181.0,,,,,141.0,123.0,173.0,120.0,160.0,142.0,148.0,158.0,174.0,155.0,,,,2,no,no,,,72.5,,,
15160487,2024-08-15 14:13:42,,,,,,,384.0,392.0,385.0,353.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15160487,2024-08-15 14:13:42,,,,,,,384.0,392.0,385.0,353.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15160487,2024-08-15 14:13:42,,,,,,,384.0,392.0,385.0,353.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15160497,2024-08-15 14:13:42,,,,,,,559.0,560.0,561.0,581.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15160497,2024-08-15 14:13:42,,,,,,,559.0,560.0,561.0,581.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15160507,2024-08-15 14:13:42,379.0,565.0,,,,,,,,,,,,,,,,,,,,0.0,,2,no,no,,,72.5,,,
15160667,2024-08-15 14:13:42,,,124.0,82.0,194.0,179.0,,,,,144.0,122.0,178.0,118.0,165.0,141.0,151.0,158.0,179.0,155.0,,,,2,no,no,,,72.5,,,
15160667,2024-08-15 14:13:42,,,124.0,82.0,194.0,179.0,,,,,144.0,122.0,178.0,118.0,165.0,141.0,151.0,158.0,179.0,155.0,,,,2,no,no,,,72.5,,,
15160687,2024-08-15 14:13:42,,,,,,,,,,,,,,,,,,,,,206.0,,,2,no,no,,,72.5,,,
15160747,2024-08-15 14:13:42,,,125.0,80.0,195.0,177.0,,,,,146.0,118.0,180.0,115.0,166.0,139.0,153.0,156.0,180.0,154.0,,,,2,no,no,,,72.5,,,
15160747,2024-08-15 14:13:42,,,125.0,80.0,195.0,177.0,,,,,146.0,118.0,180.0,115.0,166.0,139.0,153.0,156.0,180.0,154.0,,,,2,no,no,,,72.5,,,
15160787,2024-08-15 14:13:42,,,,,,,,,,,,,,,,,,,,,206.0,,,2,no,no,,,72.5,,,
15160827,2024-08-15 14:13:43,,,124.0,78.0,195.0,176.0,,,,,147.0,118.0,181.0,115.0,168.0,139.0,154.0,156.0,181.0,153.0,,,,2,no,no,,,72.5,,,
15160827,2024-08-15 14:13:43,,,124.0,78.0,195.0,176.0,,,,,147.0,118.0,181.0,115.0,168.0,139.0,154.0,156.0,181.0,153.0,,,,2,no,no,,,72.5,,,
15160887,2024-08-15 14:13:43,,,,,,,,,,,,,,,,,,,,,206.0,,,2,no,no,,,72.5,,,
15160907,2024-08-15 14:13:43,,,124.0,78.0,197.0,177.0,,,,,147.0,118.0,182.0,115.0,170.0,138.0,155.0,156.0,182.0,154.0,,,,2,no,no,,,72.5,,,
15160907,2024-08-15 14:13:43,,,124.0,78.0,197.0,177.0,,,,,147.0,118.0,182.0,115.0,170.0,138.0,155.0,156.0,182.0,154.0,,,,2,no,no,,,72.5,,,
15160987,2024-08-15 14:13:43,,,124.0,78.0,196.0,177.0,,,,,146.0,117.0,181.0,114.0,168.0,138.0,153.0,156.0,182.0,153.0,,,,2,no,no,,,72.5,,,
15160987,2024-08-15 14:13:43,,,124.0,78.0,196.0,177.0,,,,,146.0,117.0,181.0,114.0,168.0,138.0,153.0,156.0,182.0,153.0,,,,2,no,no,,,72.5,,,
15160987,2024-08-15 14:13:43,,,124.0,78.0,196.0,177.0,,,,,146.0,117.0,181.0,114.0,168.0,138.0,153.0,156.0,182.0,153.0,,,,2,no,no,,,72.5,,,
15160997,2024-08-15 14:13:43,,,,,,,398.0,392.0,385.0,353.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15161007,2024-08-15 14:13:43,,,,,,,,,,,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15161017,2024-08-15 14:13:43,382.0,567.0,,,,,565.0,560.0,561.0,581.0,,,,,,,,,,,,0.0,,2,no,no,,,72.5,,,
15161017,2024-08-15 14:13:43,382.0,567.0,,,,,565.0,560.0,561.0,581.0,,,,,,,,,,,,0.0,,2,no,no,,,72.5,,,
15161017,2024-08-15 14:13:43,382.0,567.0,,,,,565.0,560.0,561.0,581.0,,,,,,,,,,,,0.0,,2,no,no,,,72.5,,,
15161027,2024-08-15 14:13:43,,,,,,,,,,,,,,,,,,,,,205.0,,,2,no,no,,,72.5,,,
15161067,2024-08-15 14:13:43,,,126.0,79.0,197.0,177.0,,,,,147.0,118.0,181.0,114.0,168.0,139.0,154.0,156.0,181.0,153.0,,,,2,no,no,,,72.5,,,
15161067,2024-08-15 14:13:43,,,126.0,79.0,197.0,177.0,,,,,147.0,118.0,181.0,114.0,168.0,139.0,154.0,156.0,181.0,153.0,,,,2,no,no,,,72.5,,,
15161087,2024-08-15 14:13:43,,,,,,,,,,,,,,,,,,,,,205.0,,,2,no,no,,,72.5,,,
15161147,2024-08-15 14:13:43,,,125.0,80.0,196.0,177.0,,,,,147.0,119.0,181.0,115.0,169.0,140.0,155.0,157.0,182.0,154.0,,,,2,no,no,,,72.5,,,
15161147,2024-08-15 14:13:43,,,125.0,80.0,196.0,177.0,,,,,147.0,119.0,181.0,115.0,169.0,140.0,155.0,157.0,182.0,154.0,,,,2,no,no,,,72.5,,,
15161187,2024-08-15 14:13:43,,,,,,,,,,,,,,,,,,,,,205.0,,,2,no,no,,,72.5,,,
15161227,2024-08-15 14:13:43,,,123.0,79.0,196.0,179.0,,,,,147.0,120.0,182.0,117.0,168.0,141.0,153.0,158.0,181.0,156.0,,,,2,no,no,,,72.5,,,
15161227,2024-08-15 14:13:43,,,123.0,79.0,196.0,179.0,,,,,147.0,120.0,182.0,117.0,168.0,141.0,153.0,158.0,181.0,156.0,,,,2,no,no,,,72.5,,,
15161287,2024-08-15 14:13:43,,,,,,,,,,,,,,,,,,,,,205.0,,,2,no,no,,,72.5,,,
15161307,2024-08-15 14:13:43,,,124.0,81.0,199.0,182.0,,,,,149.0,123.0,183.0,119.0,170.0,143.0,155.0,161.0,184.0,157.0,,,,2,no,no,,,72.5,,,
15161307,2024-08-15 14:13:43,,,124.0,81.0,199.0,182.0,,,,,149.0,123.0,183.0,119.0,170.0,143.0,155.0,161.0,184.0,157.0,,,,2,no,no,,,72.5,,,
15161387,2024-08-15 14:13:43,,,127.0,85.0,198.0,184.0,,,,,149.0,125.0,183.0,122.0,170.0,145.0,155.0,162.0,183.0,160.0,205.0,,,2,no,no,,,72.5,,,
15161387,2024-08-15 14:13:43,,,127.0,85.0,198.0,184.0,,,,,149.0,125.0,183.0,122.0,170.0,145.0,155.0,162.0,183.0,160.0,205.0,,,2,no,no,,,72.5,,,
15161387,2024-08-15 14:13:43,,,127.0,85.0,198.0,184.0,,,,,149.0,125.0,183.0,122.0,170.0,145.0,155.0,162.0,183.0,160.0,205.0,,,2,no,no,,,72.5,,,
15161467,2024-08-15 14:13:43,,,127.0,87.0,197.0,181.0,,,,,150.0,127.0,183.0,123.0,171.0,146.0,156.0,162.0,184.0,158.0,,,,2,no,no,,,72.5,,,
15161467,2024-08-15 14:13:43,,,127.0,87.0,197.0,181.0,,,,,150.0,127.0,183.0,123.0,171.0,146.0,156.0,162.0,184.0,158.0,,,,2,no,no,,,72.5,,,
15161487,2024-08-15 14:13:43,,,,,,,398.0,322.0,385.0,353.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15161487,2024-08-15 14:13:43,,,,,,,398.0,322.0,385.0,353.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
15161487,2024-08-15 14:13:43,,,,,,,398.0,322.0,385.0,353.0,,,,,,,,,,,,,,2,no,no,,,72.5,,,
