Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
514697565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166,a round shoulder with poking chin posture
514697625,nan,nan,107,113,187,223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514697665,nan,nan,nan,nan,nan,nan,564,560,560,563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514697675,nan,nan,nan,nan,nan,nan,708,707,708,710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514697685,562,708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514697705,nan,nan,107,113,186,223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514697785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,161,164,159,147,180,135,198,164,197,nan,a round shoulder with poking chin posture
514697865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,130,159,164,159,148,179,136,197,163,198,nan,a round shoulder with poking chin posture
514697945,nan,nan,107,114,184,223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514697965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166,a round shoulder with poking chin posture
514698025,nan,nan,108,116,183,223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514698105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,159,163,156,146,180,133,197,164,195,nan,a round shoulder with poking chin posture
514698165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514698185,nan,nan,107,115,186,225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514698195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,159,163,155,148,179,136,197,165,194,nan,a round shoulder with poking chin posture
514698265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,158,163,157,146,178,134,195,164,194,167,a round shoulder with poking chin posture
514698365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,167,a round shoulder with poking chin posture
514698425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,158,163,156,147,181,136,199,165,197,nan,a round shoulder with poking chin posture
514698465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,167,a round shoulder with poking chin posture
514698505,nan,nan,107,113,182,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514698585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,160,161,158,145,180,134,199,162,198,nan,a round shoulder with poking chin posture
514698665,nan,nan,105,112,186,224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514698685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514698705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166,a round shoulder with poking chin posture
514698745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,160,163,159,147,180,135,198,163,198,nan,a round shoulder with poking chin posture
514698825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,160,163,156,146,180,136,199,165,196,nan,a round shoulder with poking chin posture
514698905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,160,162,160,146,180,132,198,161,198,nan,a round shoulder with poking chin posture
514698985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,158,163,156,146,180,134,196,164,194,nan,a round shoulder with poking chin posture
514699065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,160,163,158,147,181,135,200,164,198,nan,a round shoulder with poking chin posture
514699145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,159,164,158,147,182,134,198,163,197,nan,a round shoulder with poking chin posture
514699165,nan,nan,nan,nan,nan,nan,558,562,560,561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514699175,nan,nan,nan,nan,nan,nan,703,705,708,707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514699185,560,706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514699225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,160,162,157,147,180,134,197,164,194,nan,a round shoulder with poking chin posture
514699305,nan,nan,107,113,183,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514699385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,161,163,157,147,180,135,198,165,195,nan,a round shoulder with poking chin posture
514699465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,161,162,157,145,182,134,199,163,196,nan,a round shoulder with poking chin posture
514699545,nan,nan,105,112,184,226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514699625,nan,nan,105,110,185,226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514699665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514699685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,a round shoulder with poking chin posture
514699705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,161,161,158,145,182,130,197,162,196,nan,a round shoulder with poking chin posture
514699765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,a round shoulder with poking chin posture
514699785,nan,nan,106,115,183,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514699865,nan,nan,104,112,184,223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,a round shoulder with poking chin posture
514699945,nan,nan,105,113,185,225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700025,nan,nan,105,113,186,224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,a round shoulder with poking chin posture
514700105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,161,159,156,145,179,134,198,161,194,nan,a round shoulder with poking chin posture
514700165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700185,nan,nan,105,116,184,225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,162,162,160,146,181,134,202,163,200,nan,a round shoulder with poking chin posture
514700265,nan,nan,104,114,184,226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166,a round shoulder with poking chin posture
514700425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,159,162,156,146,181,134,197,162,195,nan,a round shoulder with poking chin posture
514700505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,160,163,156,147,182,136,200,165,197,nan,a round shoulder with poking chin posture
514700585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,158,163,157,145,180,132,197,162,196,nan,a round shoulder with poking chin posture
514700665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,160,163,158,146,183,134,200,163,199,nan,a round shoulder with poking chin posture
514700675,nan,nan,nan,nan,nan,nan,558,562,560,557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700695,559,705,nan,nan,nan,nan,705,705,705,705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,160,163,158,146,182,132,201,163,199,nan,a round shoulder with poking chin posture
514700825,nan,nan,106,115,184,221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166,a round shoulder with poking chin posture
514700905,nan,nan,106,118,181,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514700985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,159,162,158,145,181,132,198,161,197,nan,a round shoulder with poking chin posture
514701065,nan,nan,105,112,186,223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166,a round shoulder with poking chin posture
514701145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,160,162,157,145,183,134,201,164,198,nan,a round shoulder with poking chin posture
514701165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514701185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166,a round shoulder with poking chin posture
514701225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,160,161,157,143,180,133,200,161,197,nan,a round shoulder with poking chin posture
514701265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166,a round shoulder with poking chin posture
514701305,nan,nan,108,115,187,221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514701385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,158,162,156,144,179,132,197,163,194,nan,a round shoulder with poking chin posture
514701465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,159,163,157,144,181,131,198,164,196,nan,a round shoulder with poking chin posture
514701545,nan,nan,106,116,183,220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514701625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,159,161,156,143,180,132,198,163,195,nan,a round shoulder with poking chin posture
514701665,nan,nan,nan,nan,nan,nan,558,557,557,557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514701675,nan,nan,nan,nan,nan,nan,705,702,705,705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514701685,557,704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514701705,nan,nan,105,114,186,224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514701765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,167,a round shoulder with poking chin posture
514701945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,158,163,156,147,179,135,196,164,195,nan,a round shoulder with poking chin posture
514701965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,167,a round shoulder with poking chin posture
514714745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,121,152,119,139,138,129,157,151,155,nan,an upright neutral posture
514714815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,122,151,118,137,138,129,158,150,156,nan,an upright neutral posture
514714895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,122,151,118,137,137,129,158,151,156,nan,an upright neutral posture
514714975,nan,nan,102,85,171,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514715055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,122,152,120,139,141,128,158,152,157,nan,an upright neutral posture
514715135,nan,nan,102,85,170,181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514715165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514715185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,an upright neutral posture
514715375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,122,152,119,139,139,130,158,151,156,nan,an upright neutral posture
514715455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,123,153,120,140,140,130,160,152,157,nan,an upright neutral posture
514715535,nan,nan,103,86,170,180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514715615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,123,152,120,140,141,130,159,152,157,nan,an upright neutral posture
514715665,nan,nan,nan,nan,nan,nan,683,677,675,683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514715675,nan,nan,nan,nan,nan,nan,776,772,767,778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514715685,680,773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514715695,nan,nan,104,86,170,181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514715775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,122,153,120,140,139,129,158,152,157,nan,an upright neutral posture
514715855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,123,152,120,140,139,129,158,152,155,nan,an upright neutral posture
514715935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,122,153,120,139,140,130,159,151,158,nan,an upright neutral posture
514716015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,122,152,119,138,138,129,157,151,155,nan,an upright neutral posture
514716095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,123,153,120,140,139,130,159,153,157,nan,an upright neutral posture
514716165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514716175,nan,nan,103,82,170,181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514716185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,121,152,117,140,138,130,158,152,155,nan,an upright neutral posture
514716205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,an upright neutral posture
514716255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,122,152,117,140,136,130,158,153,155,nan,an upright neutral posture
514716365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,an upright neutral posture
