timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback,model_threshold,model_notes
4311419,2024-08-19 11:04:19,,,80,67,161,181,,,,,101,111,139,106,122,128,112,154,140,151,,,,2,no,no,,,,
4311499,2024-08-19 11:04:19,,,79,67,159,179,,,,,102,110,139,106,123,127,112,152,138,149,227,,,2,no,no,,,,
4311499,2024-08-19 11:04:19,,,79,67,159,179,,,,,102,110,139,106,123,127,112,152,138,149,227,,,2,no,no,,,,
4311499,2024-08-19 11:04:19,,,79,67,159,179,,,,,102,110,139,106,123,127,112,152,138,149,227,,,2,no,no,,,,
4311579,2024-08-19 11:04:19,,,80,68,159,181,,,,,102,112,139,108,122,130,111,155,139,152,,,,2,no,no,,,,
4311579,2024-08-19 11:04:19,,,80,68,159,181,,,,,102,112,139,108,122,130,111,155,139,152,,,,2,no,no,,,,
4311599,2024-08-19 11:04:19,,,,,,,,,,,,,,,,,,,,,227,,,2,no,no,,,,
4311659,2024-08-19 11:04:19,,,79,69,160,184,,,,,103,113,140,110,124,131,112,156,140,153,,,,2,no,no,,,,
4311659,2024-08-19 11:04:19,,,79,69,160,184,,,,,103,113,140,110,124,131,112,156,140,153,,,,2,no,no,,,,
4311699,2024-08-19 11:04:19,,,,,,,,,,,,,,,,,,,,,227,,,2,no,no,,,,
4311739,2024-08-19 11:04:19,,,80,69,162,186,,,,,103,116,140,111,125,134,113,159,142,156,,,,2,no,no,,,,
4311739,2024-08-19 11:04:19,,,80,69,162,186,,,,,103,116,140,111,125,134,113,159,142,156,,,,2,no,no,,,,
4311799,2024-08-19 11:04:19,,,,,,,346,361,350,344,,,,,,,,,,,,,,2,no,no,,,,
4311799,2024-08-19 11:04:19,,,,,,,346,361,350,344,,,,,,,,,,,,,,2,no,no,,,,
4311809,2024-08-19 11:04:19,,,,,,,541,567,557,538,,,,,,,,,,,,,,2,no,no,,,,
4311809,2024-08-19 11:04:19,,,,,,,541,567,557,538,,,,,,,,,,,,,,2,no,no,,,,
4311809,2024-08-19 11:04:19,,,,,,,541,567,557,538,,,,,,,,,,,,,,2,no,no,,,,
4311819,2024-08-19 11:04:19,350,551,80,69,162,184,,,,,,,,,,,,,,,,0,,2,no,no,,,,
4311819,2024-08-19 11:04:19,350,551,80,69,162,184,,,,,,,,,,,,,,,,0,,2,no,no,,,,
4311829,2024-08-19 11:04:19,,,,,,,,,,,103,116,141,112,124,134,113,159,141,155,221,,,2,no,no,,,,
4311829,2024-08-19 11:04:19,,,,,,,,,,,103,116,141,112,124,134,113,159,141,155,221,,,2,no,no,,,,
4311899,2024-08-19 11:04:19,,,81,72,160,183,,,,,102,116,139,111,124,132,113,158,140,154,221,,,2,no,no,,,,
4311899,2024-08-19 11:04:19,,,81,72,160,183,,,,,102,116,139,111,124,132,113,158,140,154,221,,,2,no,no,,,,
4311899,2024-08-19 11:04:19,,,81,72,160,183,,,,,102,116,139,111,124,132,113,158,140,154,221,,,2,no,no,,,,
