timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
5938108,2024-08-29 13:43:25,,,,,,,,,,,88.0,118.0,126.0,121.0,105.0,141.0,89.0,157.0,120.0,160.0,,,,-1,no,,,,
5938168,2024-08-29 13:43:25,,,,,,,488.0,489.0,488.0,489.0,,,,,,,,,,,,,,-1,no,,,,
5938178,2024-08-29 13:43:25,,,,,,,602.0,602.0,602.0,601.0,,,,,,,,,,,,,,-1,no,,,,
5938188,2024-08-29 13:43:25,489.0,602.0,65.0,78.0,146.0,179.0,,,,,87.0,121.0,125.0,122.0,106.0,139.0,90.0,158.0,120.0,159.0,,,,-1,no,,,,
5938198,2024-08-29 13:43:25,,,,,,,,,,,,,,,,,,,,,133.0,,,-1,no,,,,
5938258,2024-08-29 13:43:25,,,64.0,79.0,143.0,178.0,,,,,,,,,,,,,,,,,,-1,no,,,,
5938268,2024-08-29 13:43:25,,,,,,,,,,,87.0,121.0,124.0,122.0,106.0,139.0,89.0,157.0,119.0,158.0,133.0,,,-1,no,,,,
5938368,2024-08-29 13:43:25,,,,,,,,,,,,,,,,,,,,,133.0,,,-1,no,,,,
5938418,2024-08-29 13:43:25,,,66.0,79.0,145.0,179.0,,,,,88.0,121.0,125.0,121.0,107.0,141.0,91.0,158.0,120.0,158.0,,,,-1,no,,,,
5938468,2024-08-29 13:43:25,,,,,,,,,,,,,,,,,,,,,133.0,,,-1,no,,,,
5938498,2024-08-29 13:43:25,,,66.0,77.0,144.0,179.0,,,,,88.0,118.0,125.0,119.0,106.0,140.0,89.0,155.0,119.0,157.0,,,,-1,no,,,,
5938568,2024-08-29 13:43:25,,,,,,,,,,,,,,,,,,,,,133.0,,,-1,no,,,,
5938578,2024-08-29 13:43:25,,,69.0,80.0,143.0,178.0,,,,,90.0,118.0,124.0,120.0,107.0,138.0,91.0,155.0,119.0,157.0,,,,-1,no,,,,
