timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
211809,2024-09-01 16:34:43,,,,,,,277.0,284.0,284.0,295.0,,,,,,,,,,,,,,-1,no,,,,
211819,2024-09-01 16:34:46,,,,,,,78.0,78.0,78.0,77.0,,,,,,,,,,,,,,-1,no,,,,
211829,2024-09-01 16:34:46,285.0,78.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
212309,2024-09-01 16:34:46,,,,,,,277.0,281.0,284.0,295.0,,,,,,,,,,,,,,-1,no,,,,
212319,2024-09-01 16:34:46,,,,,,,78.0,77.0,78.0,77.0,,,,,,,,,,,,,,-1,no,,,,
212329,2024-09-01 16:34:47,284.0,78.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
212809,2024-09-01 16:34:47,,,,,,,277.0,281.0,290.0,295.0,,,,,,,,,,,,,,-1,no,,,,
212819,2024-09-01 16:34:47,,,,,,,78.0,77.0,76.0,77.0,,,,,,,,,,,,,,-1,no,,,,
212829,2024-09-01 16:34:47,286.0,77.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
213309,2024-09-01 16:34:47,,,,,,,277.0,281.0,290.0,282.0,,,,,,,,,,,,,,-1,no,,,,
213319,2024-09-01 16:34:47,,,,,,,78.0,77.0,76.0,78.0,,,,,,,,,,,,,,-1,no,,,,
213329,2024-09-01 16:34:47,283.0,77.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
213809,2024-09-01 16:34:47,,,,,,,294.0,281.0,290.0,282.0,,,,,,,,,,,,,,-1,no,,,,
213819,2024-09-01 16:34:47,,,,,,,76.0,77.0,76.0,78.0,,,,,,,,,,,,,,-1,no,,,,
213829,2024-09-01 16:34:47,287.0,77.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
214309,2024-09-01 16:34:47,,,,,,,294.0,284.0,290.0,282.0,,,,,,,,,,,,,,-1,no,,,,
214319,2024-09-01 16:34:47,,,,,,,76.0,76.0,76.0,78.0,,,,,,,,,,,,,,-1,no,,,,
214329,2024-09-01 16:34:47,288.0,77.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
214809,2024-09-01 16:34:47,,,,,,,294.0,284.0,292.0,282.0,,,,,,,,,,,,,,-1,no,,,,
214819,2024-09-01 16:34:47,,,,,,,76.0,76.0,76.0,78.0,,,,,,,,,,,,,,-1,no,,,,
214829,2024-09-01 16:34:47,288.0,77.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
215309,2024-09-01 16:34:47,,,,,,,294.0,284.0,292.0,283.0,,,,,,,,,,,,,,-1,no,,,,
215319,2024-09-01 16:34:47,,,,,,,76.0,76.0,76.0,75.0,,,,,,,,,,,,,,-1,no,,,,
215329,2024-09-01 16:34:47,288.0,76.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
215809,2024-09-01 16:34:47,,,,,,,284.0,284.0,292.0,283.0,,,,,,,,,,,,,,-1,no,,,,
215819,2024-09-01 16:34:48,,,,,,,75.0,76.0,76.0,75.0,,,,,,,,,,,,,,-1,no,,,,
215829,2024-09-01 16:34:48,286.0,76.0,,,,,,,,,,,,,,,,,,,,,,-1,no,,,,
216309,2024-09-01 16:34:48,,,,,,,284.0,281.0,292.0,283.0,,,,,,,,,,,,,,-1,no,,,,
