timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
17586198,2024-08-29 16:57:39,528,631,,,,,,,,,,,,,,,,,,,,0,,2,no,,,,
17586208,2024-08-29 16:57:39,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
17586248,2024-08-29 16:57:39,,,81,82,155,181,,,,,100,121,137,121,117,146,104,158,134,159,,,,2,no,,,,
17586248,2024-08-29 16:57:39,,,81,82,155,181,,,,,100,121,137,121,117,146,104,158,134,159,,,,2,no,,,,
17586268,2024-08-29 16:57:39,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
17586318,2024-08-29 16:57:39,,,82,84,156,182,,,,,101,122,136,123,116,145,103,158,134,159,,,,2,no,,,,
17586318,2024-08-29 16:57:39,,,82,84,156,182,,,,,101,122,136,123,116,145,103,158,134,159,,,,2,no,,,,
17586368,2024-08-29 16:57:39,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
17586398,2024-08-29 16:57:39,,,80,83,155,182,,,,,101,121,137,121,118,146,104,158,134,159,,,,2,no,,,,
17586398,2024-08-29 16:57:39,,,80,83,155,182,,,,,101,121,137,121,118,146,104,158,134,159,,,,2,no,,,,
17586468,2024-08-29 16:57:39,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
17586478,2024-08-29 16:57:39,,,81,83,154,184,,,,,100,121,136,121,117,144,105,159,134,160,,,,2,no,,,,
17586478,2024-08-29 16:57:39,,,81,83,154,184,,,,,100,121,136,121,117,144,105,159,134,160,,,,2,no,,,,
17586558,2024-08-29 16:57:39,,,81,84,155,184,,,,,102,122,137,122,118,144,106,160,134,160,,,,2,no,,,,
17586558,2024-08-29 16:57:39,,,81,84,155,184,,,,,102,122,137,122,118,144,106,160,134,160,,,,2,no,,,,
17586568,2024-08-29 16:57:39,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
17586638,2024-08-29 16:57:39,,,80,83,155,182,,,,,101,121,137,121,118,146,105,158,134,159,,,,2,no,,,,
17586638,2024-08-29 16:57:39,,,80,83,155,182,,,,,101,121,137,121,118,146,105,158,134,159,,,,2,no,,,,
17586668,2024-08-29 16:57:39,,,,,,,529,529,528,529,,,,,,,,,,,,,,2,no,,,,
17586668,2024-08-29 16:57:39,,,,,,,529,529,528,529,,,,,,,,,,,,,,2,no,,,,
17586668,2024-08-29 16:57:39,,,,,,,529,529,528,529,,,,,,,,,,,,,,2,no,,,,
17586678,2024-08-29 16:57:39,,,,,,,633,632,632,632,,,,,,,,,,,,,,2,no,,,,
17586678,2024-08-29 16:57:39,,,,,,,633,632,632,632,,,,,,,,,,,,,,2,no,,,,
17586688,2024-08-29 16:57:39,529,632,,,,,,,,,,,,,,,,,,,123,0,,2,no,,,,
17586688,2024-08-29 16:57:39,529,632,,,,,,,,,,,,,,,,,,,123,0,,2,no,,,,
17586728,2024-08-29 16:57:40,,,82,84,156,182,,,,,101,121,137,122,117,145,103,157,136,158,,,,2,no,,,,
17586728,2024-08-29 16:57:40,,,82,84,156,182,,,,,101,121,137,122,117,145,103,157,136,158,,,,2,no,,,,
17586768,2024-08-29 16:57:40,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
17586798,2024-08-29 16:57:40,,,81,83,156,181,,,,,101,122,137,122,118,146,105,158,136,159,,,,2,no,,,,
17586798,2024-08-29 16:57:40,,,81,83,156,181,,,,,101,122,137,122,118,146,105,158,136,159,,,,2,no,,,,
17586868,2024-08-29 16:57:40,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
17586878,2024-08-29 16:57:40,,,83,84,157,182,,,,,101,122,137,121,117,144,105,158,135,159,,,,2,no,,,,
17586878,2024-08-29 16:57:40,,,83,84,157,182,,,,,101,122,137,121,117,144,105,158,135,159,,,,2,no,,,,
17586958,2024-08-29 16:57:40,,,81,83,156,183,,,,,101,122,137,122,117,147,104,159,136,160,,,,2,no,,,,
17586958,2024-08-29 16:57:40,,,81,83,156,183,,,,,101,122,137,122,117,147,104,159,136,160,,,,2,no,,,,
17586968,2024-08-29 16:57:40,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
17587038,2024-08-29 16:57:40,,,81,84,155,182,,,,,101,121,136,122,117,144,103,157,135,158,,,,2,no,,,,
17587038,2024-08-29 16:57:40,,,81,84,155,182,,,,,101,121,136,122,117,144,103,157,135,158,,,,2,no,,,,
17587068,2024-08-29 16:57:40,,,,,,,,,,,,,,,,,,,,,123,,,2,no,,,,
