timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
18446468,2024-08-29 17:11:58,,,,,,,,,,,,,,,,,,,,,127,,,2,no,,,,
18446468,2024-08-29 17:11:58,,,,,,,,,,,,,,,,,,,,,127,,,2,no,,,,
18446478,2024-08-29 17:11:58,,,,,,,,,,,,,,,,,,,,,,,,2,no,,,,
18446568,2024-08-29 17:11:58,,,,,,,,,,,,,,,,,,,,,,,,2,no,,,,
18446568,2024-08-29 17:11:58,,,,,,,,,,,,,,,,,,,,,,,,2,no,,,,
18446618,2024-08-29 17:11:58,,,78,86,155,186,,,,,93,120,127,124,105,145,96,161,123,164,,,,2,no,,,,
18446618,2024-08-29 17:11:58,,,78,86,155,186,,,,,93,120,127,124,105,145,96,161,123,164,,,,2,no,,,,
18446668,2024-08-29 17:11:58,,,,,,,524,525,528,525,,,,,,,,,,,,,,2,no,,,,
18446668,2024-08-29 17:11:58,,,,,,,524,525,528,525,,,,,,,,,,,,,,2,no,,,,
18446668,2024-08-29 17:11:58,,,,,,,524,525,528,525,,,,,,,,,,,,,,2,no,,,,
18446678,2024-08-29 17:11:58,,,,,,,632,632,634,633,,,,,,,,,,,,,,2,no,,,,
18446678,2024-08-29 17:11:58,,,,,,,632,632,634,633,,,,,,,,,,,,,,2,no,,,,
18446688,2024-08-29 17:11:58,526,633,,,,,,,,,,,,,,,,,,,127,0,,2,no,,,,
18446688,2024-08-29 17:11:58,526,633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,0,2,no,no,nan,nan,
