timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
17820468,2024-08-29 17:01:34,,,99,78,178,184,,,,,121,120,159,120,139,145,125,161,156,162,128,,,2,no,,,,
17820548,2024-08-29 17:01:34,,,101,78,181,185,,,,,122,120,160,120,139,146,126,162,156,162,,,,2,no,,,,
17820548,2024-08-29 17:01:34,,,101,78,181,185,,,,,122,120,160,120,139,146,126,162,156,162,,,,2,no,,,,
17820568,2024-08-29 17:01:34,,,,,,,,,,,,,,,,,,,,,128,,,2,no,,,,
17820628,2024-08-29 17:01:34,,,101,79,180,184,,,,,121,119,159,120,138,145,125,160,155,161,,,,2,no,,,,
17820628,2024-08-29 17:01:34,,,101,79,180,184,,,,,121,119,159,120,138,145,125,160,155,161,,,,2,no,,,,
17820668,2024-08-29 17:01:34,,,,,,,509,510,509,510,,,,,,,,,,,,,,2,no,,,,
17820668,2024-08-29 17:01:34,,,,,,,509,510,509,510,,,,,,,,,,,,,,2,no,,,,
17820668,2024-08-29 17:01:34,,,,,,,509,510,509,510,,,,,,,,,,,,,,2,no,,,,
17820678,2024-08-29 17:01:34,,,,,,,618,617,618,618,,,,,,,,,,,,,,2,no,,,,
17820678,2024-08-29 17:01:34,,,,,,,618,617,618,618,,,,,,,,,,,,,,2,no,,,,
17820688,2024-08-29 17:01:34,510,618,,,,,,,,,,,,,,,,,,,128,0,,2,no,,,,
17820688,2024-08-29 17:01:34,510,618,,,,,,,,,,,,,,,,,,,128,0,,2,no,,,,
17820708,2024-08-29 17:01:34,,,103,78,181,184,,,,,123,120,161,120,141,145,127,162,156,162,,,,2,no,,,,
17820708,2024-08-29 17:01:34,,,103,78,181,184,,,,,123,120,161,120,141,145,127,162,156,162,,,,2,no,,,,
17820768,2024-08-29 17:01:34,,,,,,,,,,,,,,,,,,,,,128,,,2,no,,,,
17820788,2024-08-29 17:01:34,,,101,77,180,186,,,,,124,119,161,120,141,145,127,160,157,162,,,,2,no,,,,
17820788,2024-08-29 17:01:34,,,101,77,180,186,,,,,124,119,161,120,141,145,127,160,157,162,,,,2,no,,,,
17820868,2024-08-29 17:01:35,,,101,77,180,184,,,,,125,119,162,121,142,145,127,160,157,162,128,,,2,no,,,,
17820868,2024-08-29 17:01:35,,,101,77,180,184,,,,,125,119,162,121,142,145,127,160,157,162,128,,,2,no,,,,
17820868,2024-08-29 17:01:35,,,101,77,180,184,,,,,125,119,162,121,142,145,127,160,157,162,128,,,2,no,,,,
17820948,2024-08-29 17:01:35,,,105,79,181,182,,,,,125,120,162,121,143,145,128,161,158,162,,,,2,no,,,,
17820948,2024-08-29 17:01:35,,,105,79,181,182,,,,,125,120,162,121,143,145,128,161,158,162,,,,2,no,,,,
17820968,2024-08-29 17:01:35,,,,,,,,,,,,,,,,,,,,,128,,,2,no,,,,
17821028,2024-08-29 17:01:35,,,103,79,181,184,,,,,125,120,163,121,143,144,130,161,157,162,,,,2,no,,,,
17821028,2024-08-29 17:01:35,,,103,79,181,184,,,,,125,120,163,121,143,144,130,161,157,162,,,,2,no,,,,
17821068,2024-08-29 17:01:35,,,,,,,,,,,,,,,,,,,,,128,,,2,no,,,,
17821108,2024-08-29 17:01:35,,,102,79,180,184,,,,,124,120,162,121,142,144,127,161,157,162,,,,2,no,,,,
17821108,2024-08-29 17:01:35,,,102,79,180,184,,,,,124,120,162,121,142,144,127,161,157,162,,,,2,no,,,,
17821168,2024-08-29 17:01:35,,,,,,,509,509,509,510,,,,,,,,,,,,,,2,no,,,,
17821168,2024-08-29 17:01:35,,,,,,,509,509,509,510,,,,,,,,,,,,,,2,no,,,,
17821168,2024-08-29 17:01:35,,,,,,,509,509,509,510,,,,,,,,,,,,,,2,no,,,,
17821178,2024-08-29 17:01:35,,,,,,,618,617,618,618,,,,,,,,,,,,,,2,no,,,,
17821178,2024-08-29 17:01:35,,,,,,,618,617,618,618,,,,,,,,,,,,,,2,no,,,,
17821188,2024-08-29 17:01:35,509,618,99,79,181,186,,,,,,,,,,,,,,,129,0,,2,no,,,,
17821188,2024-08-29 17:01:35,509,618,99,79,181,186,,,,,,,,,,,,,,,129,0,,2,no,,,,
17821188,2024-08-29 17:01:35,509,618,99,79,181,186,,,,,,,,,,,,,,,129,0,,2,no,,,,
17821198,2024-08-29 17:01:35,,,,,,,,,,,124,120,162,121,142,145,127,161,158,162,,,,2,no,,,,
17821268,2024-08-29 17:01:35,,,101,79,181,185,,,,,124,120,162,121,141,146,127,161,158,162,129,,,2,no,,,,
17821268,2024-08-29 17:01:35,,,101,79,181,185,,,,,124,120,162,121,141,146,127,161,158,162,129,,,2,no,,,,
17821268,2024-08-29 17:01:35,,,101,79,181,185,,,,,124,120,162,121,141,146,127,161,158,162,129,,,2,no,,,,
17821368,2024-08-29 17:01:35,,,,,,,,,,,,,,,,,,,,,129,,,2,no,,,,
