timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
17809108,2024-08-29 17:01:15,,,87.0,82.0,163.0,187.0,,,,,108.0,123.0,146.0,123.0,127.0,146.0,113.0,163.0,140.0,164.0,,,,-1,no,,,,
17809168,2024-08-29 17:01:15,,,,,,,499.0,502.0,473.0,474.0,,,,,,,,,,,,,,-1,no,,,,
17809178,2024-08-29 17:01:15,,,,,,,611.0,612.0,568.0,588.0,,,,,,,,,,,,,,-1,no,,,,
17809188,2024-08-29 17:01:16,487.0,595.0,,,,,,,,,,,,,,,,,,,128.0,,,-1,no,,,,
17809198,2024-08-29 17:01:16,,,84.0,81.0,163.0,188.0,,,,,,,,,,,,,,,,,,-1,no,,,,
17809208,2024-08-29 17:01:16,,,,,,,,,,,106.0,122.0,145.0,122.0,125.0,145.0,111.0,163.0,139.0,164.0,,,,-1,no,,,,
17809268,2024-08-29 17:01:16,,,84.0,83.0,161.0,185.0,,,,,106.0,123.0,143.0,122.0,125.0,146.0,112.0,163.0,139.0,163.0,128.0,,,-1,no,,,,
17809368,2024-08-29 17:01:16,,,,,,,,,,,,,,,,,,,,,128.0,,,-1,no,,,,
17809428,2024-08-29 17:01:16,,,80.0,81.0,160.0,185.0,,,,,102.0,122.0,140.0,120.0,120.0,144.0,108.0,164.0,136.0,163.0,,,,-1,no,,,,
17809468,2024-08-29 17:01:16,,,,,,,,,,,,,,,,,,,,,128.0,,,-1,no,,,,
17809508,2024-08-29 17:01:16,,,80.0,82.0,157.0,184.0,,,,,101.0,122.0,137.0,120.0,118.0,145.0,107.0,163.0,135.0,162.0,,,,-1,no,,,,
17809568,2024-08-29 17:01:16,,,,,,,,,,,,,,,,,,,,,128.0,,,-1,no,,,,
17809588,2024-08-29 17:01:16,,,78.0,79.0,159.0,185.0,,,,,99.0,122.0,137.0,120.0,118.0,144.0,105.0,162.0,135.0,161.0,,,,-1,no,,,,
17809668,2024-08-29 17:01:16,,,78.0,81.0,156.0,185.0,499.0,502.0,507.0,474.0,,,,,,,,,,,,,,-1,no,,,,
17809678,2024-08-29 17:01:16,,,,,,,611.0,612.0,606.0,588.0,,,,,,,,,,,,,,-1,no,,,,
17809688,2024-08-29 17:01:16,,,,,,,,,,,99.0,121.0,137.0,120.0,117.0,145.0,106.0,163.0,134.0,162.0,,,,2,no,,,62.5,Thresholds changed from nan to 62.5 at 17809688 local time.
17809708,2024-08-29 17:01:21,496.0,604.0,,,,,,,,,,,,,,,,,,,128.0,0.0,,2,no,,,62.5,
17809758,2024-08-29 17:01:22,,,76.0,77.0,158.0,186.0,,,,,99.0,120.0,136.0,119.0,117.0,144.0,105.0,162.0,133.0,161.0,,,,2,no,,,62.5,
17809768,2024-08-29 17:01:22,,,,,,,,,,,,,,,,,,,,,128.0,,,2,no,,,62.5,
17809868,2024-08-29 17:01:22,,,,,,,,,,,,,,,,,,,,,128.0,,,2,no,,,62.5,
17809908,2024-08-29 17:01:22,,,75.0,79.0,157.0,185.0,,,,,98.0,121.0,137.0,119.0,117.0,144.0,104.0,162.0,134.0,161.0,,,,2,no,,,62.5,
17809968,2024-08-29 17:01:22,,,,,,,,,,,,,,,,,,,,,128.0,,,2,no,,,62.5,
17809988,2024-08-29 17:01:22,,,77.0,77.0,158.0,186.0,,,,,100.0,120.0,138.0,118.0,119.0,145.0,108.0,164.0,135.0,163.0,,,,2,no,,,62.5,
17810068,2024-08-29 17:01:22,,,77.0,78.0,159.0,186.0,,,,,100.0,120.0,139.0,118.0,119.0,144.0,107.0,163.0,136.0,162.0,128.0,,,2,no,,,62.5,
17810148,2024-08-29 17:01:22,,,79.0,79.0,158.0,184.0,,,,,101.0,121.0,138.0,118.0,120.0,143.0,109.0,162.0,136.0,161.0,,,,2,no,,,62.5,
17810168,2024-08-29 17:01:22,,,,,,,499.0,502.0,507.0,504.0,,,,,,,,,,,,,,2,no,,,62.5,
17810178,2024-08-29 17:01:22,,,,,,,611.0,612.0,606.0,607.0,,,,,,,,,,,,,,2,no,,,62.5,
17810188,2024-08-29 17:01:22,503.0,609.0,,,,,,,,,,,,,,,,,,,,0.0,,2,no,,,62.5,
17810198,2024-08-29 17:01:22,,,,,,,,,,,,,,,,,,,,,126.0,,,2,no,,,62.5,
17810238,2024-08-29 17:01:22,,,80.0,79.0,161.0,186.0,,,,,102.0,121.0,139.0,119.0,121.0,144.0,110.0,164.0,137.0,163.0,,,,2,no,,,62.5,
17810268,2024-08-29 17:01:23,,,,,,,,,,,,,,,,,,,,,126.0,,,2,no,,,62.5,
17810308,2024-08-29 17:01:23,,,79.0,78.0,161.0,186.0,,,,,103.0,119.0,141.0,118.0,121.0,145.0,108.0,162.0,137.0,162.0,,,,2,no,,,62.5,
